PostId,Vote,VTime
55,2,2010-11-02
46,2,2010-11-02
7,2,2010-11-02
55,1,2010-11-02
62,2,2010-11-02
66,2,2010-11-02
54,2,2010-11-02
65,11,2010-11-02
61,2,2010-11-02
60,2,2010-11-02
24,2,2010-11-02
60,2,2010-11-02
69,2,2010-11-02
61,2,2010-11-02
62,2,2010-11-02
27,2,2010-11-02
68,2,2010-11-02
63,2,2010-11-02
71,2,2010-11-02
71,2,2010-11-02
41,2,2010-11-02
66,2,2010-11-02
72,2,2010-11-02
57,2,2010-11-02
30,2,2010-11-02
1,2,2010-11-02
22,2,2010-11-02
17,2,2010-11-02
33,2,2010-11-02
58,2,2010-11-02
73,2,2010-11-02
63,2,2010-11-02
61,2,2010-11-02
8,2,2010-11-02
71,2,2010-11-02
60,2,2010-11-02
22,2,2010-11-02
17,2,2010-11-02
25,2,2010-11-02
40,2,2010-11-02
68,2,2010-11-02
79,2,2010-11-02
83,2,2010-11-02
80,2,2010-11-02
78,2,2010-11-02
81,2,2010-11-02
80,2,2010-11-02
1,2,2010-11-02
76,2,2010-11-02
82,2,2010-11-02
82,1,2010-11-02
76,2,2010-11-02
76,3,2010-11-02
80,2,2010-11-02
31,2,2010-11-02
91,10,2010-11-02
66,2,2010-11-02
93,2,2010-11-02
66,2,2010-11-02
93,2,2010-11-02
90,2,2010-11-02
83,2,2010-11-02
71,2,2010-11-02
93,2,2010-11-02
93,2,2010-11-02
93,2,2010-11-02
68,2,2010-11-02
82,2,2010-11-02
23,2,2010-11-02
97,2,2010-11-02
85,2,2010-11-03
98,2,2010-11-03
93,2,2010-11-03
53,2,2010-11-03
67,2,2010-11-03
99,2,2010-11-03
87,2,2010-11-03
77,2,2010-11-03
80,1,2010-11-03
107,2,2010-11-03
102,2,2010-11-03
95,2,2010-11-03
94,2,2010-11-03
7,5,2010-11-03
7,2,2010-11-03
94,2,2010-11-03
99,2,2010-11-03
99,1,2010-11-03
93,2,2010-11-03
108,2,2010-11-03
108,1,2010-11-03
9,2,2010-11-03
110,2,2010-11-03
108,2,2010-11-03
112,2,2010-11-03
89,2,2010-11-03
111,2,2010-11-03
113,2,2010-11-03
116,2,2010-11-03
93,2,2010-11-03
102,2,2010-11-03
103,2,2010-11-03
5,2,2010-11-03
5,1,2010-11-03
66,2,2010-11-03
77,2,2010-11-03
80,2,2010-11-03
104,2,2010-11-03
12,3,2010-11-03
97,2,2010-11-03
112,2,2010-11-03
112,2,2010-11-03
89,2,2010-11-03
24,5,2010-11-03
24,2,2010-11-03
102,2,2010-11-03
102,5,2010-11-03
89,2,2010-11-03
89,5,2010-11-03
62,5,2010-11-03
62,2,2010-11-03
103,2,2010-11-03
105,2,2010-11-03
96,2,2010-11-03
100,5,2010-11-03
78,5,2010-11-03
78,2,2010-11-03
105,2,2010-11-03
103,2,2010-11-03
73,2,2010-11-03
15,2,2010-11-03
43,2,2010-11-03
101,2,2010-11-03
99,2,2010-11-03
95,2,2010-11-03
123,2,2010-11-03
123,2,2010-11-03
123,2,2010-11-03
125,2,2010-11-03
122,2,2010-11-03
33,2,2010-11-03
126,2,2010-11-03
102,2,2010-11-03
108,2,2010-11-03
100,2,2010-11-03
73,5,2010-11-03
67,2,2010-11-03
131,2,2010-11-03
33,2,2010-11-03
29,2,2010-11-03
126,2,2010-11-03
131,2,2010-11-03
129,2,2010-11-03
93,2,2010-11-03
126,2,2010-11-03
131,2,2010-11-03
133,2,2010-11-03
49,2,2010-11-03
129,2,2010-11-03
24,5,2010-11-03
80,2,2010-11-03
134,2,2010-11-03
118,2,2010-11-03
134,2,2010-11-03
117,2,2010-11-03
126,2,2010-11-03
136,2,2010-11-03
140,2,2010-11-03
33,2,2010-11-03
137,1,2010-11-03
137,2,2010-11-03
105,2,2010-11-03
121,2,2010-11-03
143,2,2010-11-03
115,2,2010-11-03
95,5,2010-11-03
142,2,2010-11-03
142,2,2010-11-03
140,2,2010-11-03
133,2,2010-11-03
1,2,2010-11-03
74,3,2010-11-03
27,2,2010-11-03
144,2,2010-11-03
142,2,2010-11-03
27,5,2010-11-03
1,2,2010-11-03
5,2,2010-11-03
126,2,2010-11-03
105,2,2010-11-03
32,2,2010-11-03
43,2,2010-11-03
74,2,2010-11-03
73,2,2010-11-03
126,2,2010-11-03
144,2,2010-11-03
123,2,2010-11-03
146,2,2010-11-03
142,2,2010-11-03
126,2,2010-11-03
148,2,2010-11-03
149,2,2010-11-03
149,2,2010-11-03
140,2,2010-11-03
150,10,2010-11-03
136,2,2010-11-03
33,2,2010-11-03
33,1,2010-11-03
44,2,2010-11-03
44,1,2010-11-03
137,2,2010-11-03
149,2,2010-11-03
149,1,2010-11-03
1,5,2010-11-03
145,2,2010-11-03
146,3,2010-11-03
151,2,2010-11-03
102,3,2010-11-03
43,2,2010-11-03
32,2,2010-11-03
40,2,2010-11-03
35,2,2010-11-03
44,2,2010-11-03
22,2,2010-11-03
17,2,2010-11-03
81,2,2010-11-03
125,2,2010-11-03
153,2,2010-11-03
109,2,2010-11-03
134,2,2010-11-03
151,2,2010-11-03
152,2,2010-11-03
142,2,2010-11-03
148,2,2010-11-03
42,2,2010-11-03
119,2,2010-11-03
75,2,2010-11-03
130,2,2010-11-03
53,2,2010-11-03
10,2,2010-11-03
38,2,2010-11-03
88,2,2010-11-03
141,2,2010-11-03
46,1,2010-11-03
156,2,2010-11-03
126,2,2010-11-03
123,2,2010-11-03
158,2,2010-11-03
128,1,2010-11-03
128,2,2010-11-03
105,2,2010-11-03
161,2,2010-11-03
161,2,2010-11-03
151,2,2010-11-03
161,2,2010-11-03
111,2,2010-11-03
111,5,2010-11-03
161,3,2010-11-03
142,2,2010-11-03
27,2,2010-11-03
45,2,2010-11-03
69,2,2010-11-03
15,5,2010-11-03
83,2,2010-11-03
139,2,2010-11-03
139,2,2010-11-03
166,2,2010-11-03
160,2,2010-11-03
140,2,2010-11-03
170,2,2010-11-03
49,2,2010-11-03
142,2,2010-11-03
3,2,2010-11-03
171,2,2010-11-03
73,2,2010-11-03
117,3,2010-11-03
169,2,2010-11-03
168,2,2010-11-03
167,2,2010-11-03
170,2,2010-11-03
170,2,2010-11-03
174,3,2010-11-03
174,3,2010-11-03
172,10,2010-11-03
175,3,2010-11-03
177,3,2010-11-03
180,2,2010-11-03
174,3,2010-11-03
174,10,2010-11-03
180,2,2010-11-03
8,2,2010-11-03
180,1,2010-11-03
71,2,2010-11-03
71,5,2010-11-03
179,2,2010-11-03
177,2,2010-11-03
140,2,2010-11-03
177,2,2010-11-03
175,2,2010-11-03
154,2,2010-11-03
182,3,2010-11-03
160,2,2010-11-03
161,2,2010-11-03
169,2,2010-11-03
5,2,2010-11-03
10,2,2010-11-03
159,3,2010-11-03
158,2,2010-11-03
10,2,2010-11-03
180,2,2010-11-03
3,5,2010-11-03
3,2,2010-11-03
131,1,2010-11-03
179,2,2010-11-03
93,2,2010-11-03
177,1,2010-11-03
96,2,2010-11-03
120,2,2010-11-04
163,2,2010-11-04
173,2,2010-11-04
135,2,2010-11-04
112,2,2010-11-04
112,1,2010-11-04
125,2,2010-11-04
125,1,2010-11-04
49,2,2010-11-04
184,2,2010-11-04
147,2,2010-11-04
149,2,2010-11-04
185,2,2010-11-04
160,2,2010-11-04
160,2,2010-11-04
46,2,2010-11-04
95,2,2010-11-04
14,2,2010-11-04
93,2,2010-11-04
93,5,2010-11-04
189,2,2010-11-04
185,2,2010-11-04
160,2,2010-11-04
165,2,2010-11-04
187,2,2010-11-04
184,2,2010-11-04
179,2,2010-11-04
177,2,2010-11-04
93,2,2010-11-04
96,2,2010-11-04
97,2,2010-11-04
3,2,2010-11-04
167,2,2010-11-04
181,2,2010-11-04
159,2,2010-11-04
161,2,2010-11-04
102,2,2010-11-04
128,2,2010-11-04
105,2,2010-11-04
103,2,2010-11-04
156,2,2010-11-04
191,2,2010-11-04
120,2,2010-11-04
117,3,2010-11-04
3,2,2010-11-04
182,3,2010-11-04
193,2,2010-11-04
159,3,2010-11-04
188,2,2010-11-04
193,2,2010-11-04
46,2,2010-11-04
185,2,2010-11-04
196,2,2010-11-04
199,2,2010-11-04
203,2,2010-11-04
203,2,2010-11-04
203,2,2010-11-04
122,2,2010-11-04
203,2,2010-11-04
45,1,2010-11-04
185,2,2010-11-04
204,2,2010-11-04
208,2,2010-11-04
203,2,2010-11-04
202,2,2010-11-04
200,2,2010-11-04
177,2,2010-11-04
160,2,2010-11-04
197,2,2010-11-04
200,2,2010-11-04
165,3,2010-11-04
193,2,2010-11-04
200,2,2010-11-04
195,2,2010-11-04
217,5,2010-11-04
217,2,2010-11-04
160,2,2010-11-04
210,2,2010-11-04
217,2,2010-11-04
171,10,2010-11-04
2,2,2010-11-04
221,2,2010-11-04
221,3,2010-11-04
219,2,2010-11-04
203,2,2010-11-04
185,2,2010-11-04
33,2,2010-11-04
129,2,2010-11-04
225,2,2010-11-04
224,2,2010-11-04
224,2,2010-11-04
71,2,2010-11-04
71,5,2010-11-04
224,2,2010-11-04
222,2,2010-11-04
214,2,2010-11-04
220,2,2010-11-04
228,5,2010-11-04
168,2,2010-11-04
229,2,2010-11-04
101,2,2010-11-04
197,2,2010-11-04
227,2,2010-11-04
202,2,2010-11-04
225,2,2010-11-04
214,2,2010-11-04
217,2,2010-11-04
214,2,2010-11-04
161,2,2010-11-04
159,2,2010-11-04
30,2,2010-11-04
230,2,2010-11-04
224,2,2010-11-04
230,2,2010-11-04
227,2,2010-11-04
201,2,2010-11-04
212,2,2010-11-04
213,2,2010-11-04
4,2,2010-11-04
203,1,2010-11-04
202,2,2010-11-04
230,2,2010-11-04
203,2,2010-11-04
208,2,2010-11-04
217,2,2010-11-04
197,2,2010-11-04
185,2,2010-11-04
101,2,2010-11-04
156,2,2010-11-04
13,2,2010-11-04
229,2,2010-11-04
218,2,2010-11-04
196,2,2010-11-04
230,2,2010-11-04
78,2,2010-11-04
147,2,2010-11-04
225,2,2010-11-04
229,2,2010-11-04
224,2,2010-11-04
201,2,2010-11-04
195,2,2010-11-04
229,1,2010-11-04
200,2,2010-11-04
181,2,2010-11-04
221,3,2010-11-04
220,2,2010-11-04
203,2,2010-11-04
227,2,2010-11-04
230,2,2010-11-04
226,2,2010-11-04
193,2,2010-11-04
116,1,2010-11-04
213,2,2010-11-04
208,2,2010-11-04
156,2,2010-11-04
223,2,2010-11-04
222,2,2010-11-04
195,1,2010-11-04
152,1,2010-11-04
199,2,2010-11-04
229,2,2010-11-04
200,2,2010-11-04
220,2,2010-11-04
94,2,2010-11-04
195,2,2010-11-04
215,2,2010-11-04
221,3,2010-11-04
217,2,2010-11-04
94,2,2010-11-04
234,3,2010-11-04
222,2,2010-11-04
203,2,2010-11-04
202,2,2010-11-04
234,5,2010-11-04
234,2,2010-11-04
133,2,2010-11-04
232,2,2010-11-04
231,2,2010-11-04
235,2,2010-11-04
204,2,2010-11-04
241,2,2010-11-04
240,2,2010-11-04
237,2,2010-11-04
236,2,2010-11-04
241,2,2010-11-04
236,2,2010-11-04
240,2,2010-11-04
239,2,2010-11-04
201,2,2010-11-04
235,2,2010-11-04
239,2,2010-11-04
182,2,2010-11-04
241,2,2010-11-04
239,2,2010-11-04
245,2,2010-11-04
243,2,2010-11-04
247,2,2010-11-04
77,1,2010-11-04
248,2,2010-11-04
70,1,2010-11-04
241,2,2010-11-04
250,2,2010-11-04
230,2,2010-11-04
26,2,2010-11-04
202,2,2010-11-04
246,2,2010-11-04
252,2,2010-11-04
251,2,2010-11-04
255,2,2010-11-04
255,1,2010-11-04
237,2,2010-11-04
252,2,2010-11-04
82,3,2010-11-04
255,2,2010-11-04
184,2,2010-11-04
257,2,2010-11-04
109,2,2010-11-05
233,2,2010-11-05
233,1,2010-11-05
251,2,2010-11-05
257,2,2010-11-05
223,2,2010-11-05
222,2,2010-11-05
164,2,2010-11-05
256,2,2010-11-05
165,2,2010-11-05
206,2,2010-11-05
258,2,2010-11-05
259,2,2010-11-05
148,2,2010-11-05
213,2,2010-11-05
211,2,2010-11-05
68,2,2010-11-05
253,2,2010-11-05
85,2,2010-11-05
182,3,2010-11-05
58,2,2010-11-05
220,2,2010-11-05
260,2,2010-11-05
259,2,2010-11-05
260,2,2010-11-05
87,2,2010-11-05
259,2,2010-11-05
259,2,2010-11-05
258,2,2010-11-05
234,2,2010-11-05
85,2,2010-11-05
252,2,2010-11-05
260,2,2010-11-05
234,3,2010-11-05
258,2,2010-11-05
68,2,2010-11-05
257,2,2010-11-05
223,2,2010-11-05
238,2,2010-11-05
255,2,2010-11-05
237,2,2010-11-05
239,2,2010-11-05
245,2,2010-11-05
243,2,2010-11-05
217,2,2010-11-05
236,2,2010-11-05
242,2,2010-11-05
240,2,2010-11-05
263,2,2010-11-05
75,2,2010-11-05
9,2,2010-11-05
259,2,2010-11-05
234,2,2010-11-05
259,2,2010-11-05
259,2,2010-11-05
259,2,2010-11-05
252,2,2010-11-05
260,2,2010-11-05
264,2,2010-11-05
259,1,2010-11-05
182,2,2010-11-05
268,2,2010-11-05
259,2,2010-11-05
218,5,2010-11-05
218,2,2010-11-05
168,5,2010-11-05
168,2,2010-11-05
9,5,2010-11-05
9,2,2010-11-05
158,2,2010-11-05
2,2,2010-11-05
266,2,2010-11-05
253,2,2010-11-05
269,2,2010-11-05
270,2,2010-11-05
275,2,2010-11-05
271,2,2010-11-05
273,2,2010-11-05
255,2,2010-11-05
250,2,2010-11-05
242,2,2010-11-05
259,2,2010-11-05
250,2,2010-11-05
276,3,2010-11-05
265,2,2010-11-05
259,2,2010-11-05
258,2,2010-11-05
185,2,2010-11-05
188,2,2010-11-05
195,2,2010-11-05
185,2,2010-11-05
195,2,2010-11-05
264,2,2010-11-05
261,2,2010-11-05
253,2,2010-11-05
267,2,2010-11-05
126,2,2010-11-05
199,2,2010-11-05
74,3,2010-11-05
190,2,2010-11-05
188,2,2010-11-05
249,2,2010-11-05
252,5,2010-11-05
204,2,2010-11-05
273,2,2010-11-05
271,2,2010-11-05
204,2,2010-11-05
230,2,2010-11-05
117,3,2010-11-05
264,2,2010-11-05
267,2,2010-11-05
238,2,2010-11-05
32,2,2010-11-05
187,2,2010-11-05
238,1,2010-11-05
157,2,2010-11-05
272,2,2010-11-05
167,2,2010-11-05
168,2,2010-11-05
258,2,2010-11-05
259,2,2010-11-05
217,2,2010-11-05
222,2,2010-11-05
224,2,2010-11-05
246,2,2010-11-05
282,2,2010-11-05
36,2,2010-11-05
283,2,2010-11-05
283,2,2010-11-05
283,2,2010-11-05
265,2,2010-11-05
71,2,2010-11-05
73,2,2010-11-05
277,2,2010-11-05
120,2,2010-11-05
120,1,2010-11-05
250,1,2010-11-05
281,2,2010-11-05
276,2,2010-11-05
279,2,2010-11-05
285,2,2010-11-05
284,2,2010-11-05
274,2,2010-11-05
273,2,2010-11-05
271,5,2010-11-05
271,2,2010-11-05
200,2,2010-11-05
286,2,2010-11-06
195,2,2010-11-06
185,2,2010-11-06
283,2,2010-11-06
277,2,2010-11-06
289,2,2010-11-06
288,2,2010-11-06
268,2,2010-11-06
286,2,2010-11-06
289,2,2010-11-06
290,2,2010-11-06
208,2,2010-11-06
210,2,2010-11-06
271,2,2010-11-06
273,2,2010-11-06
195,2,2010-11-06
284,2,2010-11-06
290,2,2010-11-06
289,2,2010-11-06
288,2,2010-11-06
293,2,2010-11-06
292,2,2010-11-06
276,2,2010-11-06
286,2,2010-11-06
291,2,2010-11-06
290,2,2010-11-06
289,2,2010-11-06
293,2,2010-11-06
293,1,2010-11-06
288,2,2010-11-06
294,2,2010-11-06
290,5,2010-11-06
290,2,2010-11-06
35,2,2010-11-06
35,5,2010-11-06
39,2,2010-11-06
297,2,2010-11-06
291,2,2010-11-06
295,2,2010-11-06
293,2,2010-11-06
286,3,2010-11-06
292,2,2010-11-06
210,2,2010-11-06
284,2,2010-11-06
282,2,2010-11-06
198,2,2010-11-06
277,2,2010-11-06
186,2,2010-11-06
73,2,2010-11-06
299,2,2010-11-06
296,3,2010-11-06
188,2,2010-11-06
297,2,2010-11-06
293,2,2010-11-06
288,2,2010-11-06
286,2,2010-11-06
293,2,2010-11-06
288,2,2010-11-06
289,2,2010-11-06
197,2,2010-11-06
93,2,2010-11-06
120,2,2010-11-06
296,2,2010-11-06
17,2,2010-11-06
22,2,2010-11-06
296,2,2010-11-06
298,2,2010-11-06
60,3,2010-11-06
290,2,2010-11-06
301,2,2010-11-06
290,2,2010-11-06
126,2,2010-11-06
227,2,2010-11-06
203,2,2010-11-06
265,2,2010-11-06
249,2,2010-11-06
221,2,2010-11-06
22,2,2010-11-06
302,2,2010-11-06
282,2,2010-11-06
300,2,2010-11-06
141,2,2010-11-06
157,2,2010-11-06
286,2,2010-11-06
255,2,2010-11-06
237,2,2010-11-06
271,2,2010-11-06
271,5,2010-11-06
63,2,2010-11-06
298,2,2010-11-06
307,2,2010-11-06
276,1,2010-11-06
298,2,2010-11-06
7,2,2010-11-06
46,2,2010-11-06
305,3,2010-11-06
304,2,2010-11-06
305,3,2010-11-06
304,2,2010-11-06
308,2,2010-11-06
295,2,2010-11-07
286,2,2010-11-07
290,5,2010-11-07
311,2,2010-11-07
291,2,2010-11-07
295,2,2010-11-07
252,2,2010-11-07
295,2,2010-11-07
296,2,2010-11-07
310,2,2010-11-07
291,2,2010-11-07
293,2,2010-11-07
304,2,2010-11-07
304,2,2010-11-07
295,1,2010-11-07
270,2,2010-11-07
31,2,2010-11-07
44,2,2010-11-07
307,2,2010-11-07
309,2,2010-11-07
307,1,2010-11-07
251,2,2010-11-07
170,2,2010-11-07
290,2,2010-11-07
295,2,2010-11-07
284,2,2010-11-07
303,2,2010-11-07
312,2,2010-11-07
151,1,2010-11-07
313,2,2010-11-07
312,2,2010-11-07
192,2,2010-11-07
275,1,2010-11-07
275,2,2010-11-07
219,2,2010-11-07
317,2,2010-11-07
317,2,2010-11-07
311,3,2010-11-07
318,2,2010-11-07
317,2,2010-11-07
320,3,2010-11-07
320,2,2010-11-07
295,2,2010-11-07
318,2,2010-11-07
321,2,2010-11-07
323,2,2010-11-07
318,2,2010-11-07
229,2,2010-11-07
320,2,2010-11-07
316,2,2010-11-07
73,5,2010-11-07
317,2,2010-11-07
268,2,2010-11-07
312,2,2010-11-07
304,2,2010-11-07
321,2,2010-11-07
300,2,2010-11-07
197,2,2010-11-07
282,2,2010-11-07
320,2,2010-11-07
322,2,2010-11-07
323,2,2010-11-07
326,2,2010-11-07
327,2,2010-11-07
327,1,2010-11-07
330,2,2010-11-07
330,1,2010-11-07
332,2,2010-11-07
332,3,2010-11-07
333,2,2010-11-07
333,3,2010-11-07
332,1,2010-11-07
318,2,2010-11-07
291,2,2010-11-07
328,3,2010-11-07
334,10,2010-11-08
136,1,2010-11-08
162,1,2010-11-08
162,2,2010-11-08
313,2,2010-11-08
313,2,2010-11-08
312,2,2010-11-08
316,2,2010-11-08
315,2,2010-11-08
25,2,2010-11-08
326,3,2010-11-08
336,2,2010-11-08
158,1,2010-11-08
158,2,2010-11-08
242,1,2010-11-08
242,2,2010-11-08
336,2,2010-11-08
336,2,2010-11-08
327,2,2010-11-08
300,2,2010-11-08
22,2,2010-11-08
245,2,2010-11-08
328,2,2010-11-08
323,2,2010-11-08
322,2,2010-11-08
221,2,2010-11-08
125,2,2010-11-08
250,2,2010-11-08
224,2,2010-11-08
340,2,2010-11-08
342,2,2010-11-08
343,2,2010-11-08
318,2,2010-11-08
317,2,2010-11-08
317,5,2010-11-08
27,2,2010-11-08
27,5,2010-11-08
30,2,2010-11-08
115,2,2010-11-08
342,2,2010-11-08
340,2,2010-11-08
341,2,2010-11-08
340,2,2010-11-08
344,2,2010-11-08
244,2,2010-11-08
345,2,2010-11-08
255,2,2010-11-08
87,2,2010-11-08
347,2,2010-11-08
347,2,2010-11-08
306,2,2010-11-08
348,2,2010-11-08
350,2,2010-11-08
351,2,2010-11-08
348,2,2010-11-08
336,2,2010-11-08
341,2,2010-11-08
347,2,2010-11-08
350,2,2010-11-08
348,2,2010-11-08
336,2,2010-11-08
350,2,2010-11-08
335,2,2010-11-08
339,2,2010-11-08
345,2,2010-11-08
59,2,2010-11-08
44,2,2010-11-08
353,2,2010-11-08
352,2,2010-11-08
351,2,2010-11-08
82,2,2010-11-08
353,2,2010-11-08
335,2,2010-11-08
336,2,2010-11-08
338,2,2010-11-08
352,2,2010-11-08
344,3,2010-11-08
345,2,2010-11-08
343,2,2010-11-08
340,2,2010-11-08
342,2,2010-11-08
347,2,2010-11-08
354,2,2010-11-08
353,2,2010-11-08
336,2,2010-11-08
354,2,2010-11-08
153,2,2010-11-08
299,2,2010-11-08
236,2,2010-11-08
342,2,2010-11-08
340,2,2010-11-08
358,2,2010-11-08
357,2,2010-11-08
360,2,2010-11-08
167,2,2010-11-08
359,2,2010-11-08
358,2,2010-11-08
361,5,2010-11-08
342,2,2010-11-08
361,2,2010-11-08
361,2,2010-11-08
342,2,2010-11-08
350,2,2010-11-08
317,2,2010-11-08
364,2,2010-11-08
364,2,2010-11-08
364,5,2010-11-08
362,2,2010-11-08
364,2,2010-11-08
350,2,2010-11-08
353,2,2010-11-08
354,2,2010-11-08
352,2,2010-11-08
360,2,2010-11-08
360,2,2010-11-08
368,2,2010-11-08
363,5,2010-11-08
363,2,2010-11-08
204,2,2010-11-08
198,2,2010-11-08
20,2,2010-11-08
52,2,2010-11-08
55,2,2010-11-08
375,2,2010-11-08
375,2,2010-11-08
373,2,2010-11-08
374,2,2010-11-08
375,2,2010-11-08
156,2,2010-11-08
374,2,2010-11-08
359,2,2010-11-08
361,2,2010-11-08
360,2,2010-11-08
369,2,2010-11-08
357,2,2010-11-08
359,2,2010-11-08
376,2,2010-11-08
376,1,2010-11-08
345,1,2010-11-08
371,2,2010-11-08
362,2,2010-11-08
352,2,2010-11-08
351,2,2010-11-08
369,2,2010-11-08
366,2,2010-11-08
357,2,2010-11-08
371,2,2010-11-08
375,2,2010-11-08
371,2,2010-11-08
376,2,2010-11-08
362,2,2010-11-08
373,3,2010-11-08
372,3,2010-11-08
374,1,2010-11-08
374,2,2010-11-08
358,2,2010-11-08
375,2,2010-11-08
109,3,2010-11-08
233,2,2010-11-08
282,2,2010-11-08
196,2,2010-11-08
270,2,2010-11-08
285,2,2010-11-08
378,2,2010-11-08
379,2,2010-11-08
368,2,2010-11-08
381,2,2010-11-08
354,2,2010-11-08
350,2,2010-11-08
375,1,2010-11-08
376,2,2010-11-08
375,2,2010-11-08
380,2,2010-11-08
342,1,2010-11-08
322,2,2010-11-08
283,1,2010-11-08
383,2,2010-11-08
383,2,2010-11-08
388,2,2010-11-08
392,2,2010-11-08
99,2,2010-11-08
390,2,2010-11-08
390,2,2010-11-09
393,11,2010-11-09
397,3,2010-11-09
393,2,2010-11-09
389,2,2010-11-09
392,2,2010-11-09
393,2,2010-11-09
378,2,2010-11-09
387,2,2010-11-09
368,2,2010-11-09
393,2,2010-11-09
266,2,2010-11-09
264,2,2010-11-09
264,1,2010-11-09
398,2,2010-11-09
399,2,2010-11-09
388,2,2010-11-09
367,2,2010-11-09
401,2,2010-11-09
383,5,2010-11-09
383,2,2010-11-09
393,2,2010-11-09
383,2,2010-11-09
398,2,2010-11-09
382,2,2010-11-09
395,2,2010-11-09
394,2,2010-11-09
403,2,2010-11-09
404,2,2010-11-09
402,2,2010-11-09
384,2,2010-11-09
391,2,2010-11-09
391,5,2010-11-09
376,2,2010-11-09
407,2,2010-11-09
403,2,2010-11-09
27,2,2010-11-09
27,5,2010-11-09
403,2,2010-11-09
320,2,2010-11-09
318,2,2010-11-09
317,2,2010-11-09
407,2,2010-11-09
404,2,2010-11-09
403,2,2010-11-09
402,2,2010-11-09
275,2,2010-11-09
268,2,2010-11-09
116,2,2010-11-09
111,2,2010-11-09
111,5,2010-11-09
360,2,2010-11-09
359,2,2010-11-09
393,2,2010-11-09
395,2,2010-11-09
393,1,2010-11-09
401,2,2010-11-09
401,5,2010-11-09
415,2,2010-11-09
414,2,2010-11-09
414,5,2010-11-09
415,2,2010-11-09
414,2,2010-11-09
414,5,2010-11-09
27,2,2010-11-09
403,2,2010-11-09
393,2,2010-11-09
411,2,2010-11-09
389,2,2010-11-09
375,2,2010-11-09
190,2,2010-11-09
416,2,2010-11-09
385,2,2010-11-09
415,2,2010-11-09
87,1,2010-11-09
87,2,2010-11-09
197,2,2010-11-09
200,2,2010-11-09
422,2,2010-11-09
421,2,2010-11-09
412,2,2010-11-09
200,1,2010-11-09
420,2,2010-11-09
401,2,2010-11-09
401,5,2010-11-09
356,2,2010-11-09
384,2,2010-11-09
409,2,2010-11-09
414,2,2010-11-09
414,5,2010-11-09
422,2,2010-11-09
395,1,2010-11-09
376,2,2010-11-09
423,3,2010-11-09
128,2,2010-11-09
105,2,2010-11-09
422,2,2010-11-09
399,2,2010-11-09
384,5,2010-11-09
384,2,2010-11-09
341,2,2010-11-09
422,2,2010-11-09
420,2,2010-11-09
422,2,2010-11-09
395,2,2010-11-09
422,2,2010-11-09
360,2,2010-11-09
275,2,2010-11-09
292,2,2010-11-09
389,2,2010-11-09
389,5,2010-11-09
385,2,2010-11-09
424,2,2010-11-09
428,2,2010-11-09
395,2,2010-11-09
425,2,2010-11-09
428,2,2010-11-09
428,2,2010-11-09
428,2,2010-11-09
80,2,2010-11-09
420,2,2010-11-09
420,5,2010-11-09
356,2,2010-11-09
432,2,2010-11-09
426,2,2010-11-09
