CId,CUserId,PId,@UserName,CTime,CScore
1,42,1, ,2010-11-02 19:11:07.043,8
2,42,3, ,2010-11-02 19:13:34.870,1
3,40,3, ,2010-11-02 19:16:09.873,0
6,13,4, ,2010-11-02 19:32:15.410,18
7,13,2, ,2010-11-02 19:36:53.290,2
8,40,8, ,2010-11-02 19:36:55.263,0
9,13,10, ,2010-11-02 19:40:24.413,0
17,18,7, ,2010-11-02 19:56:21.687,4
18,13,13, ,2010-11-02 19:56:34.667,1
20,62,13, ,2010-11-02 20:05:00.813,7
21,7,21, ,2010-11-02 20:08:57.247,8
22,,21, ,2010-11-02 20:12:43.960,2
23,56,26, ,2010-11-02 20:14:07.180,2
24,42,8, ,2010-11-02 20:17:22.623,2
25,73,26, ,2010-11-02 20:18:42.943,1
26,47,21, ,2010-11-02 20:20:45.987,1
27,57,28, ,2010-11-02 20:21:32.337,0
28,56,26,Rekar,2010-11-02 20:21:39.340,1
29,42,7, ,2010-11-02 20:23:23.223,0
30,42,31, ,2010-11-02 20:24:13.237,5
31,42,15, ,2010-11-02 20:25:39.413,134
33,57,28, ,2010-11-02 20:25:52.753,0
34,73,26, ,2010-11-02 20:26:08.857,1
35,42,2, ,2010-11-02 20:28:10.190,2
37,42,10, ,2010-11-02 20:30:55.867,5
38,42,32, ,2010-11-02 20:32:40.420,6
39,82,21, ,2010-11-02 20:38:20.723,1
40,82,9, ,2010-11-02 20:40:00.160,2
41,,21,Cedric,2010-11-02 20:42:15.463,1
44,42,41, ,2010-11-02 20:50:24.500,0
45,82,28, ,2010-11-02 20:53:57.257,0
46,82,31, ,2010-11-02 20:55:12.373,5
47,82,44, ,2010-11-02 20:55:55.833,5
48,56,28,Albert,2010-11-02 20:57:07.113,0
50,82,37, ,2010-11-02 21:03:06.763,2
51,7,19, ,2010-11-02 21:05:09.680,2
54,82,40, ,2010-11-02 21:11:41.883,3
55,82,50, ,2010-11-02 21:15:19.960,0
56,23,7, ,2010-11-02 21:18:41.807,0
57,,40,Cedric,2010-11-02 21:21:08.737,0
58,69,37, ,2010-11-02 21:22:00.017,0
60,82,40, ,2010-11-02 21:24:17.733,1
61,69,37, ,2010-11-02 21:26:16.860,2
62,,40,Cedric,2010-11-02 21:28:11.163,1
63,47,26, ,2010-11-02 21:28:52.777,4
64,4,55, ,2010-11-02 21:40:41.123,0
65,69,55,Jonathan,2010-11-02 21:53:54.107,3
66,82,16, ,2010-11-02 21:58:11.060,2
67,4,55,Vortico,2010-11-02 21:58:45.757,0
70,50,55,Jonathan,2010-11-02 22:08:32.470,1
71,,55,Jonathan,2010-11-02 22:09:04.843,0
72,82,65, ,2010-11-02 22:09:52.580,1
73,4,55,mbp,2010-11-02 22:10:30.520,0
74,29,65, ,2010-11-02 22:11:37.200,1
75,,18, ,2010-11-02 22:15:00.453,2
76,70,61, ,2010-11-02 22:15:02.613,0
77,,55,Jonathan,2010-11-02 22:17:48.580,0
78,76,37, ,2010-11-02 22:19:03.220,0
79,97,61,LarsH,2010-11-02 22:19:16.440,0
80,29,64, ,2010-11-02 22:19:18.643,1
81,13,65,Credic,2010-11-02 22:19:25.203,0
83,13,65,Cedric,2010-11-02 22:20:49.337,0
84,70,61, ,2010-11-02 22:23:10.510,0
85,82,65, ,2010-11-02 22:25:07.593,0
86,82,70, ,2010-11-02 22:25:26.190,0
87,82,65, ,2010-11-02 22:28:44.207,1
90,97,61,LarsH,2010-11-02 22:31:37.380,0
92,4,55, ,2010-11-02 22:35:23.353,1
94,46,48, ,2010-11-02 22:40:35.910,49
95,82,66, ,2010-11-02 22:40:49.763,3
97,50,27, ,2010-11-02 22:45:18.163,1
99,82,48, ,2010-11-02 22:48:29.847,1
104,4,84, ,2010-11-02 23:04:11.067,0
105,104,87, ,2010-11-02 23:09:48.230,0
106,82,75, ,2010-11-02 23:11:09.617,0
107,82,87, ,2010-11-02 23:12:23.717,5
108,46,87,Thomas,2010-11-02 23:15:32.670,0
109,82,84,Jonathan,2010-11-02 23:17:50.013,0
111,,87,Thomas,2010-11-02 23:20:44.950,3
112,50,86, ,2010-11-02 23:21:01.380,0
113,82,86, ,2010-11-02 23:23:31.847,0
114,13,65,Cedric,2010-11-02 23:23:52.580,0
115,104,75, ,2010-11-02 23:27:36.977,0
121,4,103, ,2010-11-03 00:24:04.317,0
122,82,103, ,2010-11-03 00:27:07.620,0
123,69,10,j.c,2010-11-03 00:39:20.480,0
124,112,99, ,2010-11-03 00:41:59.230,0
125,82,108, ,2010-11-03 00:42:06.943,0
126,82,99,Geodesic,2010-11-03 00:48:42.583,0
127,112,108, ,2010-11-03 00:55:18.050,0
129,82,108, ,2010-11-03 01:00:52.583,0
130,70,114, ,2010-11-03 01:34:47.250,0
133,78,80, ,2010-11-03 03:50:17.120,1
134,74,113, ,2010-11-03 04:05:42.190,2
135,40,67, ,2010-11-03 04:37:44.253,0
137,95,118, ,2010-11-03 04:56:13.757,3
139,124,103,Jonathan,2010-11-03 05:26:08.050,5
141,124,66, ,2010-11-03 05:42:00.250,1
143,124,48, ,2010-11-03 05:50:10.743,1
144,71,112, ,2010-11-03 06:04:09.460,2
145,97,84,Cedric,2010-11-03 06:06:39.280,0
146,97,84,Jonathan,2010-11-03 06:07:36.830,1
147,127,103, ,2010-11-03 06:32:54.527,1
148,56,115, ,2010-11-03 06:35:55.150,0
149,82,115, ,2010-11-03 07:01:52.103,0
150,46,123, ,2010-11-03 07:10:08.600,1
151,124,127, ,2010-11-03 07:18:15.753,4
152,46,127,David,2010-11-03 07:22:25.627,0
153,66,125, ,2010-11-03 07:30:10.240,1
154,124,125, ,2010-11-03 07:40:23.270,2
155,124,115, ,2010-11-03 07:41:50.943,2
156,82,115, ,2010-11-03 08:02:26.903,0
157,47,88, ,2010-11-03 08:38:54.207,0
158,107,127, ,2010-11-03 08:55:52.123,3
159,107,127, ,2010-11-03 08:56:52.357,0
160,66,112, ,2010-11-03 09:45:59.003,1
162,134,127, ,2010-11-03 10:26:50.277,3
163,134,115, ,2010-11-03 10:29:20.557,6
164,13,133, ,2010-11-03 10:48:59.050,1
165,82,131, ,2010-11-03 11:02:05.883,3
166,82,115,Alasdair,2010-11-03 11:03:03.463,0
167,66,125, ,2010-11-03 11:24:42.360,1
168,66,139, ,2010-11-03 11:32:57.497,1
169,,139,Sklivvz,2010-11-03 11:36:08.550,0
170,66,18, ,2010-11-03 11:37:29.643,1
171,66,139, ,2010-11-03 11:41:41.510,5
172,,139,Sklivvz,2010-11-03 11:46:28.243,0
173,126,127, ,2010-11-03 12:21:10.120,3
174,28,105, ,2010-11-03 12:42:14.477,0
175,82,143, ,2010-11-03 12:48:25.063,0
178,141,69, ,2010-11-03 13:21:55.257,7
180,66,30, ,2010-11-03 13:36:49.357,0
181,4,136, ,2010-11-03 13:46:18.110,0
182,42,73, ,2010-11-03 13:55:46.917,2
183,66,144, ,2010-11-03 13:55:55.760,1
184,66,146, ,2010-11-03 13:59:02.807,0
185,46,127, ,2010-11-03 14:01:12.073,0
186,42,69, ,2010-11-03 14:02:10.153,0
187,42,147, ,2010-11-03 14:05:20.433,1
188,46,148, ,2010-11-03 14:10:37.027,4
189,82,147,j.c,2010-11-03 14:12:28.687,0
190,82,148, ,2010-11-03 14:13:32.837,0
191,42,149, ,2010-11-03 14:16:20.533,1
192,82,149,j.c,2010-11-03 14:17:09.040,0
193,42,148, ,2010-11-03 14:19:56.067,0
194,42,89, ,2010-11-03 14:21:45.550,3
195,42,141, ,2010-11-03 14:23:09.840,0
197,36,145, ,2010-11-03 14:24:57.593,1
198,13,149, ,2010-11-03 14:26:30.837,0
200,42,136, ,2010-11-03 14:35:25.837,1
201,77,33, ,2010-11-03 14:38:38.187,1
202,66,145, ,2010-11-03 14:41:54.983,0
203,139,149, ,2010-11-03 14:46:15.547,0
204,,112, ,2010-11-03 14:48:06.017,0
205,42,149,Gerard,2010-11-03 14:52:12.123,1
206,82,149,j.c,2010-11-03 14:53:04.737,0
208,42,8, ,2010-11-03 14:55:21.480,0
209,42,8, ,2010-11-03 14:57:47.470,0
210,42,130, ,2010-11-03 15:04:24.033,1
212,36,151,Cedric,2010-11-03 15:14:19.657,0
213,82,151,Herb,2010-11-03 15:18:00.150,0
214,134,49, ,2010-11-03 15:24:35.153,0
215,36,151, ,2010-11-03 15:29:09.317,0
216,82,151,Herb,2010-11-03 15:30:19.730,0
217,,49, ,2010-11-03 15:34:48.653,3
218,,151, ,2010-11-03 15:48:36.833,1
220,82,151, ,2010-11-03 16:03:19.423,0
221,4,145, ,2010-11-03 16:27:11.200,2
222,7,142, ,2010-11-03 16:31:09.933,1
224,139,149,j.c,2010-11-03 16:35:03.473,0
225,,158, ,2010-11-03 16:56:04.280,1
226,,140, ,2010-11-03 17:02:52.917,0
227,4,104, ,2010-11-03 17:04:18.530,0
228,116,105,Steve,2010-11-03 17:07:19.173,0
229,4,136, ,2010-11-03 17:09:25.483,0
230,57,45, ,2010-11-03 17:11:55.920,0
231,82,45, ,2010-11-03 17:18:49.747,0
232,,160, ,2010-11-03 17:22:43.190,12
233,66,130, ,2010-11-03 17:28:09.267,0
234,66,151, ,2010-11-03 17:33:10.570,0
235,28,105, ,2010-11-03 17:42:48.177,2
236,57,45, ,2010-11-03 17:49:47.360,0
237,82,45, ,2010-11-03 17:51:48.350,0
238,82,166, ,2010-11-03 17:54:27.207,2
239,4,162, ,2010-11-03 17:54:43.207,0
240,86,166, ,2010-11-03 17:57:51.253,0
241,4,166, ,2010-11-03 17:58:17.870,1
242,82,162, ,2010-11-03 17:58:25.517,0
243,86,166, ,2010-11-03 18:00:09.083,0
244,57,45, ,2010-11-03 18:01:04.310,0
245,86,166, ,2010-11-03 18:02:03.357,1
246,82,45, ,2010-11-03 18:05:10.220,0
247,57,45, ,2010-11-03 18:10:38.437,0
248,23,166, ,2010-11-03 18:45:40.137,3
250,37,3, ,2010-11-03 19:22:58.313,3
252,124,117, ,2010-11-03 19:56:05.727,0
254,40,8, ,2010-11-03 20:17:51.867,0
257,124,125, ,2010-11-03 20:24:20.743,1
261,18,117, ,2010-11-03 20:40:53.567,0
262,86,166, ,2010-11-03 20:45:42.810,0
264,86,170, ,2010-11-03 20:47:26.787,1
268,13,170,Eran,2010-11-03 20:55:16.510,0
269,74,176, ,2010-11-03 21:00:58.787,2
273,66,176, ,2010-11-03 21:19:57.887,0
274,40,3, ,2010-11-03 21:23:40.517,1
276,66,166, ,2010-11-03 21:29:17.453,4
277,40,3, ,2010-11-03 21:36:26.900,0
280,36,151, ,2010-11-03 21:59:00.767,2
281,124,117, ,2010-11-03 22:01:37.893,0
284,13,182, ,2010-11-03 22:17:14.240,1
286,124,177, ,2010-11-03 22:21:29.077,6
287,118,154, ,2010-11-03 22:23:06.247,0
288,124,182, ,2010-11-03 22:25:12.023,2
289,124,167, ,2010-11-03 22:33:57.630,3
290,124,28,Robert,2010-11-03 22:38:22.510,0
291,118,182, ,2010-11-03 22:43:56.503,0
292,18,117, ,2010-11-03 22:45:07.873,0
293,124,10, ,2010-11-03 22:55:54.663,3
294,124,182, ,2010-11-03 22:58:58.407,0
295,124,160, ,2010-11-03 23:00:09.293,0
301,48,177, ,2010-11-03 23:20:42.073,1
302,82,151, ,2010-11-03 23:37:07.573,0
304,13,183, ,2010-11-03 23:47:08.383,0
305,13,179, ,2010-11-03 23:47:42.177,0
306,18,28,David,2010-11-03 23:57:00.063,0
307,82,170, ,2010-11-04 00:05:08.977,2
308,124,183,Noldorin,2010-11-04 00:27:39.343,2
309,118,182, ,2010-11-04 00:39:07.653,0
310,13,186, ,2010-11-04 01:08:04.070,2
311,13,160, ,2010-11-04 01:15:45.790,2
313,41,189, ,2010-11-04 01:44:29.117,0
315,18,186, ,2010-11-04 01:54:18.517,0
316,156,186,Robert,2010-11-04 02:31:27.290,0
318,150,158, ,2010-11-04 03:42:25.503,2
319,18,186,ZachMcDargh,2010-11-04 04:15:21.867,0
320,124,189, ,2010-11-04 04:33:25.583,0
321,156,186, ,2010-11-04 04:49:29.313,0
322,157,192, ,2010-11-04 04:52:52.427,1
323,74,167, ,2010-11-04 04:56:27.017,0
324,74,182, ,2010-11-04 04:59:08.293,0
325,18,186,Zach,2010-11-04 05:13:50.530,0
327,62,192,ths1104,2010-11-04 05:16:22.147,0
328,74,44, ,2010-11-04 05:18:44.093,2
329,124,188, ,2010-11-04 05:21:53.390,6
332,74,176, ,2010-11-04 05:26:45.727,1
333,124,186,Robert,2010-11-04 05:30:28.890,0
334,74,181, ,2010-11-04 05:38:47.447,3
336,18,186,David,2010-11-04 05:46:16.777,0
337,71,199, ,2010-11-04 06:40:47.113,1
338,124,199, ,2010-11-04 06:55:16.087,10
339,71,200, ,2010-11-04 07:16:36.180,0
340,71,203, ,2010-11-04 07:36:51.927,1
341,71,204, ,2010-11-04 07:52:15.573,0
342,66,176, ,2010-11-04 07:52:34.013,0
343,74,203, ,2010-11-04 08:18:24.393,14
344,,158,grizzly,2010-11-04 08:28:27.723,2
346,42,149, ,2010-11-04 09:50:39.280,1
347,42,154, ,2010-11-04 09:51:15.630,0
349,42,8, ,2010-11-04 09:55:37.620,0
350,,204,Justin,2010-11-04 09:58:33.650,0
351,74,208, ,2010-11-04 10:40:17.203,0
352,126,208,Mark,2010-11-04 11:11:13.103,0
353,74,208, ,2010-11-04 11:46:16.087,0
354,13,188,David,2010-11-04 12:33:50.360,0
356,13,220, ,2010-11-04 13:11:56.423,0
357,141,203, ,2010-11-04 13:20:10.790,0
358,13,217, ,2010-11-04 13:24:45.163,0
359,13,160, ,2010-11-04 13:25:25.617,0
360,13,220, ,2010-11-04 13:26:22.497,0
362,126,213, ,2010-11-04 14:02:51.727,0
365,78,221, ,2010-11-04 14:25:41.810,3
366,13,221, ,2010-11-04 14:33:22.127,2
368,13,210, ,2010-11-04 14:43:14.237,6
369,78,220, ,2010-11-04 14:45:08.987,0
374,78,154, ,2010-11-04 16:19:37.157,1
375,78,90, ,2010-11-04 16:27:45.947,3
376,59,181, ,2010-11-04 16:29:52.363,10
378,23,10, ,2010-11-04 16:34:53.037,0
379,70,186, ,2010-11-04 16:46:00.643,0
380,70,215, ,2010-11-04 16:48:01.077,0
383,71,205, ,2010-11-04 17:19:29.323,2
386,124,188, ,2010-11-04 17:40:18.750,0
388,124,213,TheMachineCharmer,2010-11-04 17:52:36.940,2
389,74,215, ,2010-11-04 18:07:29.653,0
393,66,221, ,2010-11-04 18:38:55.480,9
394,74,230, ,2010-11-04 18:44:04.707,0
396,82,42, ,2010-11-04 19:23:16.997,6
398,121,225, ,2010-11-04 19:53:30.980,1
399,82,234, ,2010-11-04 20:48:42.687,1
400,66,234, ,2010-11-04 20:54:39.747,0
401,121,234,Cedric,2010-11-04 20:57:03.107,0
406,121,234,Sklivvz,2010-11-04 21:17:07.243,1
407,82,234, ,2010-11-04 21:21:12.997,0
409,70,232, ,2010-11-04 21:24:10.367,0
410,82,234,Mark,2010-11-04 21:25:48.483,7
411,121,158, ,2010-11-04 21:26:07.110,2
412,121,234,Cedric,2010-11-04 21:31:32.270,0
413,82,234,Mark,2010-11-04 21:35:59.363,0
415,,232,LarsH,2010-11-04 21:48:28.963,0
416,29,223, ,2010-11-04 21:52:20.533,0
417,66,234, ,2010-11-04 21:57:26.173,2
418,66,234, ,2010-11-04 21:59:06.127,5
419,66,234,Mark,2010-11-04 22:01:23.703,1
421,82,241, ,2010-11-04 22:27:27.090,1
423,97,200,Justin,2010-11-04 22:32:47.210,0
424,71,244, ,2010-11-04 22:34:56.257,0
426,126,244, ,2010-11-04 22:42:47.943,3
428,13,220, ,2010-11-04 22:45:57.243,0
430,19,148, ,2010-11-04 22:46:42.580,2
431,13,221,Sklivvz,2010-11-04 22:47:13.047,0
433,13,221, ,2010-11-04 22:51:22.097,0
434,121,182,MarkE,2010-11-04 22:51:36.570,1
435,66,221, ,2010-11-04 22:51:50.227,3
436,121,167,MarkE,2010-11-04 22:52:34.400,0
440,78,242, ,2010-11-04 22:58:20.880,1
441,121,167,MarkE,2010-11-04 22:59:55.750,2
442,124,59, ,2010-11-04 23:01:28.433,4
443,19,45, ,2010-11-04 23:04:40.277,1
444,13,221,Sklivvz,2010-11-04 23:07:19.417,0
446,13,234, ,2010-11-04 23:09:11.180,0
447,82,59, ,2010-11-04 23:14:48.483,0
448,29,203, ,2010-11-04 23:16:49.117,2
449,82,246, ,2010-11-04 23:18:40.760,2
450,82,252, ,2010-11-04 23:19:51.227,0
451,78,165, ,2010-11-04 23:26:51.110,0
452,13,252, ,2010-11-04 23:30:50.143,0
456,110,223, ,2010-11-04 23:45:41.033,2
457,13,234, ,2010-11-04 23:49:53.457,1
458,,239, ,2010-11-04 23:52:54.537,0
460,107,251, ,2010-11-05 00:17:47.213,4
461,71,239,mbq,2010-11-05 00:19:01.780,0
462,29,251, ,2010-11-05 00:23:22.653,0
463,29,205, ,2010-11-05 00:25:06.990,3
465,71,259, ,2010-11-05 00:45:18.043,0
466,71,214, ,2010-11-05 00:47:03.503,0
467,82,259, ,2010-11-05 00:54:40.723,1
468,,239, ,2010-11-05 01:22:03.163,0
469,13,260, ,2010-11-05 01:37:15.187,0
470,19,166, ,2010-11-05 02:19:01.720,3
474,70,228, ,2010-11-05 03:42:42.793,0
475,163,266, ,2010-11-05 06:47:42.160,3
476,163,266, ,2010-11-05 07:04:30.323,0
477,139,182, ,2010-11-05 08:44:42.267,0
478,119,272, ,2010-11-05 11:13:51.357,1
479,82,234,Mark,2010-11-05 11:17:18.123,0
480,82,272, ,2010-11-05 11:18:49.183,4
481,82,268, ,2010-11-05 11:23:47.710,2
483,28,276, ,2010-11-05 12:57:21.707,0
484,,276,Steve,2010-11-05 13:06:40.043,7
485,28,276, ,2010-11-05 13:16:31.670,0
486,42,272, ,2010-11-05 14:38:30.837,0
487,42,260, ,2010-11-05 14:42:55.807,0
488,42,190, ,2010-11-05 14:50:46.060,1
489,42,68, ,2010-11-05 14:52:52.447,1
491,124,244, ,2010-11-05 15:32:32.537,0
493,13,266, ,2010-11-05 16:15:07.783,0
494,13,273, ,2010-11-05 16:16:04.540,9
495,13,82, ,2010-11-05 16:20:10.640,0
496,13,234,Mark,2010-11-05 16:24:33.620,1
497,13,204, ,2010-11-05 16:25:55.307,2
498,86,166, ,2010-11-05 16:28:26.897,0
499,163,266, ,2010-11-05 16:38:00.037,2
502,166,230, ,2010-11-05 16:50:04.217,0
503,,260,j.c,2010-11-05 17:23:49.987,0
504,136,157, ,2010-11-05 18:06:47.163,0
505,136,259, ,2010-11-05 18:08:47.363,1
506,136,46, ,2010-11-05 18:11:12.040,7
508,82,273, ,2010-11-05 18:31:10.597,1
509,121,182,Gerard,2010-11-05 21:51:19.270,0
510,71,259, ,2010-11-05 22:12:33.083,0
511,119,272,Cedric,2010-11-05 22:32:58.410,0
513,124,284, ,2010-11-05 23:12:02.947,4
514,13,273, ,2010-11-05 23:32:17.513,0
516,125,271, ,2010-11-05 23:42:45.877,0
519,139,268, ,2010-11-06 00:23:38.910,1
526,18,288, ,2010-11-06 02:50:54.870,0
527,124,288, ,2010-11-06 03:00:04.073,1
528,74,273, ,2010-11-06 04:39:36.860,2
529,71,291, ,2010-11-06 07:34:06.717,1
530,119,293, ,2010-11-06 08:16:17.687,1
531,82,273,Mark,2010-11-06 10:33:38.343,0
532,119,273, ,2010-11-06 10:36:39.227,0
533,119,297,Cadric,2010-11-06 10:44:01.757,1
534,119,298, ,2010-11-06 10:46:47.857,0
535,66,298, ,2010-11-06 10:56:23.830,3
536,66,298, ,2010-11-06 10:57:07.103,1
537,82,297,Casebash,2010-11-06 11:03:18.210,0
538,119,297, ,2010-11-06 11:07:46.880,0
539,119,298, ,2010-11-06 11:14:06.490,0
540,66,298, ,2010-11-06 11:18:22.443,1
542,82,298, ,2010-11-06 11:22:17.757,1
553,140,303, ,2010-11-06 17:49:54.333,1
555,140,303, ,2010-11-06 18:04:49.280,0
557,82,305, ,2010-11-06 22:16:17.757,0
558,169,303, ,2010-11-07 00:05:42.573,0
559,78,242, ,2010-11-07 00:13:20.667,0
560,13,311, ,2010-11-07 01:14:02.790,0
561,121,142, ,2010-11-07 03:56:24.843,0
562,124,293,Casebash,2010-11-07 03:59:45.230,0
563,119,293,David,2010-11-07 05:01:05.610,0
564,124,230, ,2010-11-07 07:53:34.703,1
565,124,273, ,2010-11-07 08:01:23.090,0
566,124,273, ,2010-11-07 08:04:00.480,1
567,124,167, ,2010-11-07 08:07:22.617,0
568,74,167,Mark,2010-11-07 08:11:20.133,0
571,126,313, ,2010-11-07 10:58:57.277,0
573,66,7, ,2010-11-07 15:01:47.780,3
574,66,314, ,2010-11-07 15:04:33.673,2
575,66,318, ,2010-11-07 16:00:53.260,1
576,163,318,Sklivvz,2010-11-07 16:05:34.363,0
577,66,319, ,2010-11-07 16:06:25.670,0
578,66,318, ,2010-11-07 16:13:18.270,1
579,163,318, ,2010-11-07 16:18:00.330,5
580,13,319, ,2010-11-07 16:23:55.453,0
582,66,179, ,2010-11-07 16:43:03.770,0
583,66,319, ,2010-11-07 16:45:37.307,0
584,66,320, ,2010-11-07 16:46:20.490,1
586,13,323, ,2010-11-07 17:32:33.837,1
587,13,319, ,2010-11-07 17:34:49.920,0
588,13,318, ,2010-11-07 17:35:54.413,0
589,124,323, ,2010-11-07 17:58:06.873,0
591,13,323, ,2010-11-07 19:05:26.063,0
592,4,322, ,2010-11-07 19:07:30.820,0
595,13,322,Jonathan,2010-11-07 19:51:55.140,2
596,107,230,David,2010-11-07 20:56:53.223,1
597,82,327, ,2010-11-07 21:41:29.047,0
598,82,319, ,2010-11-07 21:42:47.623,0
599,41,327, ,2010-11-07 21:44:32.347,0
600,82,327, ,2010-11-07 21:56:01.710,0
601,41,327, ,2010-11-07 22:01:17.530,0
602,82,327, ,2010-11-07 22:03:57.253,0
603,41,327, ,2010-11-07 22:09:47.127,0
604,82,327, ,2010-11-07 22:15:07.833,0
605,82,330, ,2010-11-07 22:33:39.683,0
607,13,330,fprime,2010-11-07 22:41:30.677,0
608,82,331, ,2010-11-07 22:43:42.837,1
609,13,330,Cedric,2010-11-07 22:45:29.087,0
610,82,330, ,2010-11-07 22:46:58.310,0
611,41,332, ,2010-11-07 22:47:34.470,0
612,13,332,Cedric,2010-11-07 22:47:45.220,2
614,82,332, ,2010-11-07 22:50:37.400,0
615,41,332, ,2010-11-07 22:50:37.933,0
616,13,332,Cedric,2010-11-07 22:51:29.527,0
617,82,333, ,2010-11-07 22:53:01.327,1
618,13,333, ,2010-11-07 22:53:04.143,0
619,13,333,Cedric,2010-11-07 22:54:32.477,0
620,124,327,Cedric,2010-11-07 22:54:40.170,0
621,41,332, ,2010-11-07 22:55:01.307,0
622,82,333, ,2010-11-07 22:56:36.813,0
623,13,330, ,2010-11-07 22:58:57.920,0
624,13,332,frime,2010-11-07 22:59:58.437,1
625,124,332,fprime,2010-11-07 23:01:52.067,0
626,41,332, ,2010-11-07 23:06:36.333,0
628,41,332, ,2010-11-07 23:07:50.077,0
629,13,332, ,2010-11-07 23:13:00.857,0
630,41,332, ,2010-11-07 23:25:00.800,0
631,13,332,fprime,2010-11-07 23:37:53.797,1
632,41,332, ,2010-11-07 23:51:05.317,0
633,74,328, ,2010-11-07 23:51:48.547,2
634,4,323, ,2010-11-08 00:19:56.900,0
635,4,324, ,2010-11-08 00:21:58.583,0
636,4,336, ,2010-11-08 01:16:29.847,0
637,69,336, ,2010-11-08 02:20:28.027,3
638,13,65, ,2010-11-08 02:35:09.233,0
639,13,319,Cedric,2010-11-08 02:36:50.700,0
644,126,324, ,2010-11-08 03:11:34.093,0
645,157,336, ,2010-11-08 03:19:42.900,12
646,,245, ,2010-11-08 03:27:31.203,1
648,124,343, ,2010-11-08 04:19:48.720,0
649,126,245, ,2010-11-08 04:31:07.757,0
650,,160,Noldorin,2010-11-08 05:30:51.673,0
651,124,345, ,2010-11-08 05:38:21.447,0
652,,202, ,2010-11-08 05:49:56.920,0
653,126,347, ,2010-11-08 06:24:39.087,5
655,121,344, ,2010-11-08 06:55:28.060,3
656,121,350, ,2010-11-08 07:11:59.190,18
657,121,347,TheMachineCharmer,2010-11-08 07:13:38.487,3
658,,347,Machine,2010-11-08 07:18:06.040,1
659,163,351, ,2010-11-08 07:29:08.477,1
660,163,341, ,2010-11-08 07:30:30.800,2
661,163,26, ,2010-11-08 07:43:20.540,0
662,97,266,Joe,2010-11-08 08:00:04.987,0
663,66,323,Jonathan,2010-11-08 08:00:45.783,0
665,97,253, ,2010-11-08 08:11:56.707,0
666,97,336,Jonathan,2010-11-08 08:34:24.710,1
667,97,345, ,2010-11-08 08:37:38.640,0
668,163,266,Tobias,2010-11-08 09:04:54.433,0
669,107,344, ,2010-11-08 09:08:41.283,1
670,163,344, ,2010-11-08 09:18:37.773,1
671,126,347, ,2010-11-08 09:44:09.523,2
672,,336, ,2010-11-08 10:11:59.147,1
673,,357, ,2010-11-08 10:15:19.530,1
674,,336, ,2010-11-08 10:15:36.770,0
676,139,356, ,2010-11-08 10:22:16.327,2
678,8,341, ,2010-11-08 10:24:15.527,1
681,82,335, ,2010-11-08 10:48:48.287,0
683,136,353, ,2010-11-08 13:41:09.320,5
684,,353,Seamus,2010-11-08 13:47:27.893,1
685,4,355, ,2010-11-08 14:21:10.020,0
686,,370, ,2010-11-08 14:24:44.820,1
687,57,370, ,2010-11-08 14:26:29.963,2
688,,370, ,2010-11-08 14:29:28.670,0
689,13,160,J,2010-11-08 14:36:58.133,0
690,,7, ,2010-11-08 14:46:38.440,0
692,13,370, ,2010-11-08 14:50:34.017,0
693,59,370, ,2010-11-08 15:12:31.267,5
695,18,371, ,2010-11-08 15:21:29.680,0
696,121,351,JoeF,2010-11-08 15:22:54.047,0
697,97,371, ,2010-11-08 15:25:26.197,1
699,47,344, ,2010-11-08 15:44:50.860,1
700,139,371, ,2010-11-08 15:45:48.500,0
703,124,371, ,2010-11-08 16:20:25.163,0
704,,377, ,2010-11-08 16:28:08.363,0
705,124,341, ,2010-11-08 16:30:47.323,2
706,124,345, ,2010-11-08 16:53:03.810,0
708,59,374, ,2010-11-08 17:41:45.387,3
709,74,367, ,2010-11-08 18:06:14.090,1
710,74,337, ,2010-11-08 18:07:37.957,0
712,57,374, ,2010-11-08 18:37:07.307,0
713,124,374,Igor,2010-11-08 18:42:34.557,0
714,124,374, ,2010-11-08 18:44:31.437,1
718,59,374,David,2010-11-08 20:01:48.580,0
719,59,374,Albert,2010-11-08 20:08:14.173,0
721,13,370, ,2010-11-08 20:19:59.000,0
724,,371, ,2010-11-08 20:59:19.617,0
725,139,375, ,2010-11-08 21:13:07.540,0
726,139,371, ,2010-11-08 21:16:44.260,0
727,139,355, ,2010-11-08 21:28:13.717,2
728,124,371, ,2010-11-08 21:29:02.433,2
729,139,372, ,2010-11-08 21:29:16.897,0
730,139,377, ,2010-11-08 21:34:15.907,0
731,139,367, ,2010-11-08 21:39:56.900,0
733,13,380, ,2010-11-08 21:48:15.110,0
734,,371, ,2010-11-08 22:02:41.643,0
735,,375, ,2010-11-08 22:04:57.040,2
736,74,365, ,2010-11-08 22:23:51.713,3
737,82,283, ,2010-11-08 22:33:15.980,0
739,156,339, ,2010-11-08 22:45:50.557,0
740,13,383, ,2010-11-08 22:50:08.453,1
743,139,386, ,2010-11-08 23:08:57.850,11
746,124,390, ,2010-11-08 23:53:21.670,1
749,13,393, ,2010-11-09 00:07:21.697,0
754,124,393, ,2010-11-09 02:26:05.473,0
755,121,351,JoeF,2010-11-09 02:36:32.097,0
756,13,393,David,2010-11-09 03:17:28.130,0
757,13,266,Tobias,2010-11-09 03:20:04.747,0
760,18,380,Noldorin,2010-11-09 05:09:18.827,0
761,74,402, ,2010-11-09 06:44:00.040,0
