t0,popular_nodes,popular_edges,popular_lpn,casual_nodes,casual_edges,casual_lpn,mix_lpn
67,20,47,2.35,95,38,0.4,1.1652173913043478
68,20,47,2.35,94,38,0.40425531914893614,1.1666666666666667
69,21,50,2.380952380952381,93,38,0.40860215053763443,1.1578947368421053
70,22,50,2.272727272727273,94,33,0.35106382978723405,1.1896551724137931
71,22,49,2.227272727272727,95,32,0.3368421052631579,1.188034188034188
72,23,53,2.3043478260869565,94,30,0.3191489361702128,1.188034188034188
73,18,39,2.1666666666666665,95,44,0.4631578947368421,1.168141592920354
74,20,49,2.45,93,38,0.40860215053763443,1.176991150442478
75,20,49,2.45,88,34,0.38636363636363635,1.2407407407407407
76,19,49,2.5789473684210527,90,38,0.4222222222222222,1.238532110091743
77,18,45,2.5,91,41,0.45054945054945056,1.2660550458715596
78,18,50,2.7777777777777777,91,42,0.46153846153846156,1.311926605504587
79,16,46,2.875,89,48,0.5393258426966292,1.276190476190476
80,17,49,2.8823529411764706,84,42,0.5,1.2376237623762376
81,18,52,2.888888888888889,81,38,0.4691358024691358,1.3232323232323233
82,19,61,3.210526315789474,85,39,0.4588235294117647,1.3076923076923077
83,19,62,3.263157894736842,84,34,0.40476190476190477,1.3592233009708738
84,19,63,3.3157894736842106,84,32,0.38095238095238093,1.4077669902912622
85,19,66,3.473684210526316,88,32,0.36363636363636365,1.3457943925233644
86,20,71,3.55,88,29,0.32954545454545453,1.3240740740740742
87,20,71,3.55,82,25,0.3048780487804878,1.3529411764705883
88,19,68,3.5789473684210527,83,24,0.2891566265060241,1.3431372549019607
89,19,68,3.5789473684210527,80,22,0.275,1.3838383838383839
90,18,62,3.4444444444444446,84,24,0.2857142857142857,1.4019607843137254
91,18,63,3.5,84,22,0.2619047619047619,1.4019607843137254
92,18,62,3.4444444444444446,87,24,0.27586206896551724,1.3904761904761904
93,18,63,3.5,87,25,0.28735632183908044,1.4
94,18,61,3.388888888888889,88,26,0.29545454545454547,1.3773584905660377
95,17,56,3.2941176470588234,88,31,0.3522727272727273,1.3904761904761904
96,17,58,3.411764705882353,92,34,0.3695652173913043,1.348623853211009
97,18,60,3.3333333333333335,93,33,0.3548387096774194,1.3513513513513513
98,19,63,3.3157894736842106,98,36,0.3673469387755102,1.3504273504273505
99,19,63,3.3157894736842106,100,37,0.37,1.3445378151260505
100,21,74,3.5238095238095237,100,34,0.34,1.2975206611570247
101,23,80,3.4782608695652173,97,28,0.28865979381443296,1.325
102,23,80,3.4782608695652173,97,30,0.30927835051546393,1.3333333333333333
103,20,69,3.45,100,34,0.34,1.4416666666666667
104,21,73,3.4761904761904763,96,31,0.3229166666666667,1.435897435897436
105,20,69,3.45,101,36,0.3564356435643564,1.4132231404958677
106,24,84,3.5,100,36,0.36,1.346774193548387
107,21,73,3.4761904761904763,103,42,0.4077669902912621,1.3709677419354838
108,21,74,3.5238095238095237,98,40,0.40816326530612246,1.3445378151260505
109,22,76,3.4545454545454546,97,41,0.422680412371134,1.3361344537815125
110,21,69,3.2857142857142856,101,43,0.42574257425742573,1.3770491803278688
111,22,74,3.3636363636363638,100,43,0.43,1.2704918032786885
112,21,67,3.1904761904761907,102,45,0.4411764705882353,1.2276422764227641
