t0,popular_nodes,popular_edges,popular_lpn,casual_nodes,casual_edges,casual_lpn,mix_lpn
54,25,62,2.48,126,41,0.3253968253968254,1.1125827814569536
55,24,60,2.5,129,51,0.3953488372093023,1.0784313725490196
56,30,73,2.433333333333333,126,41,0.3253968253968254,1.064102564102564
57,29,65,2.2413793103448274,125,41,0.328,1.077922077922078
58,28,62,2.2142857142857144,125,41,0.328,1.0718954248366013
59,24,56,2.3333333333333335,128,51,0.3984375,1.0263157894736843
60,26,61,2.3461538461538463,129,51,0.3953488372093023,1.0
61,26,58,2.230769230769231,129,44,0.34108527131782945,1.0838709677419356
62,24,52,2.1666666666666665,130,43,0.33076923076923076,1.077922077922078
63,30,70,2.3333333333333335,124,32,0.25806451612903225,1.0584415584415585
64,26,67,2.576923076923077,124,41,0.33064516129032256,1.0133333333333334
65,26,65,2.5,132,44,0.3333333333333333,0.9873417721518988
66,30,72,2.4,124,36,0.2903225806451613,0.974025974025974
67,25,59,2.36,128,50,0.390625,1.0065359477124183
68,26,61,2.3461538461538463,130,47,0.36153846153846153,1.0064102564102564
69,28,71,2.5357142857142856,124,41,0.33064516129032256,0.993421052631579
70,29,72,2.4827586206896552,122,40,0.32786885245901637,1.0066225165562914
71,27,70,2.5925925925925926,127,43,0.33858267716535434,1.0324675324675325
72,27,71,2.6296296296296298,125,40,0.32,1.0394736842105263
73,27,71,2.6296296296296298,123,38,0.3089430894308943,1.0333333333333334
74,27,70,2.5925925925925926,121,37,0.30578512396694213,1.0405405405405406
75,26,66,2.5384615384615383,124,37,0.29838709677419356,1.06
76,25,60,2.4,122,41,0.3360655737704918,1.054421768707483
77,26,60,2.3076923076923075,124,40,0.3225806451612903,1.04
78,26,60,2.3076923076923075,118,41,0.3474576271186441,1.0277777777777777
79,25,61,2.44,118,42,0.3559322033898305,1.055944055944056
80,25,60,2.4,119,42,0.35294117647058826,1.0902777777777777
81,27,66,2.4444444444444446,117,40,0.3418803418803419,1.0763888888888888
82,27,67,2.4814814814814814,120,44,0.36666666666666664,1.0408163265306123
83,28,69,2.4642857142857144,128,47,0.3671875,1.0256410256410255
84,27,61,2.259259259259259,136,47,0.34558823529411764,1.0674846625766872
85,27,61,2.259259259259259,135,46,0.34074074074074073,1.0740740740740742
86,26,60,2.3076923076923075,128,44,0.34375,1.077922077922078
87,27,62,2.2962962962962963,132,43,0.32575757575757575,1.0880503144654088
88,27,61,2.259259259259259,132,45,0.3409090909090909,1.0943396226415094
