t0,popular_nodes,popular_edges,popular_lpn,casual_nodes,casual_edges,casual_lpn,mix_lpn
104,73,504,6.904109589041096,337,164,0.486646884272997,1.9560975609756097
105,71,494,6.957746478873239,339,166,0.4896755162241888,2.0195121951219512
106,73,507,6.945205479452055,346,169,0.4884393063583815,1.9928400954653938
107,73,495,6.780821917808219,338,172,0.5088757396449705,2.004866180048662
108,72,499,6.930555555555555,329,174,0.5288753799392097,2.0124688279301743
109,70,495,7.071428571428571,335,182,0.5432835820895522,2.054320987654321
110,72,499,6.930555555555555,332,166,0.5,2.126237623762376
111,72,497,6.902777777777778,335,170,0.5074626865671642,2.0491400491400493
112,72,500,6.944444444444445,334,168,0.5029940119760479,2.0492610837438425
113,73,498,6.821917808219178,334,168,0.5029940119760479,2.0442260442260443
114,70,472,6.742857142857143,335,178,0.5313432835820896,2.054320987654321
115,70,468,6.685714285714286,334,168,0.5029940119760479,2.037128712871287
116,69,472,6.840579710144928,346,171,0.49421965317919075,2.0120481927710845
117,70,478,6.828571428571428,343,167,0.4868804664723032,2.009685230024213
118,73,499,6.835616438356165,329,147,0.44680851063829785,2.009950248756219
119,72,490,6.805555555555555,333,155,0.46546546546546547,1.9777777777777779
120,70,479,6.8428571428571425,329,160,0.48632218844984804,1.9223057644110275
121,68,464,6.823529411764706,332,166,0.5,1.9275
122,64,449,7.015625,335,174,0.5194029850746269,1.962406015037594
123,66,463,7.015151515151516,336,163,0.4851190476190476,1.992537313432836
124,67,466,6.955223880597015,337,159,0.47181008902077154,2.004950495049505
125,64,459,7.171875,345,168,0.48695652173913045,2.0293398533007334
126,65,472,7.2615384615384615,343,167,0.4868804664723032,2.017156862745098
127,67,482,7.1940298507462686,348,162,0.46551724137931033,2.014457831325301
128,67,488,7.2835820895522385,346,157,0.45375722543352603,2.0048426150121066
129,68,496,7.294117647058823,336,152,0.4523809523809524,1.9727722772277227
130,67,497,7.417910447761194,344,155,0.45058139534883723,1.9805352798053528
131,75,541,7.213333333333333,334,136,0.40718562874251496,1.9486552567237163
132,69,519,7.521739130434782,349,163,0.4670487106017192,1.9641148325358853
133,69,522,7.565217391304348,357,161,0.45098039215686275,1.9061032863849765
134,72,542,7.527777777777778,347,148,0.4265129682997118,1.909307875894988
135,70,515,7.357142857142857,354,154,0.4350282485875706,1.9221698113207548
136,76,540,7.105263157894737,348,133,0.382183908045977,1.8113207547169812
137,73,521,7.136986301369863,349,138,0.3954154727793696,1.8364928909952607
138,72,514,7.138888888888889,352,139,0.39488636363636365,1.8632075471698113
139,71,503,7.084507042253521,353,138,0.3909348441926346,1.820754716981132
140,69,483,7.0,356,143,0.40168539325842695,1.828235294117647
141,67,479,7.149253731343284,353,151,0.42776203966005666,1.8023809523809524
142,68,480,7.0588235294117645,352,147,0.41761363636363635,1.7976190476190477
143,69,488,7.072463768115942,348,139,0.3994252873563218,1.79136690647482
144,79,536,6.784810126582278,343,128,0.37317784256559766,1.6990521327014219
145,79,539,6.822784810126582,345,130,0.37681159420289856,1.721698113207547
146,71,492,6.929577464788732,354,144,0.4067796610169492,1.795294117647059
147,73,504,6.904109589041096,351,143,0.4074074074074074,1.7924528301886793
148,73,502,6.876712328767123,354,141,0.3983050847457627,1.7728337236533958
149,72,498,6.916666666666667,351,137,0.3903133903133903,1.7919621749408983
