t0,popular_nodes,popular_edges,popular_lpn,casual_nodes,casual_edges,casual_lpn,mix_lpn
0,19,92,4.842105263157895,76,49,0.6447368421052632,1.7578947368421052
1,17,71,4.176470588235294,72,32,0.4444444444444444,1.5842696629213484
2,17,69,4.0588235294117645,68,29,0.4264705882352941,1.4705882352941178
3,15,57,3.8,67,30,0.44776119402985076,1.524390243902439
4,16,60,3.75,64,25,0.390625,1.525
5,14,49,3.5,66,30,0.45454545454545453,1.5625
6,15,55,3.6666666666666665,65,28,0.4307692307692308,1.4625
7,16,55,3.4375,65,21,0.3230769230769231,1.4074074074074074
8,16,57,3.5625,66,21,0.3181818181818182,1.3414634146341464
9,16,58,3.625,69,24,0.34782608695652173,1.3058823529411765
10,16,59,3.6875,68,28,0.4117647058823529,1.2261904761904763
11,17,64,3.764705882352941,69,30,0.43478260869565216,1.186046511627907
12,17,64,3.764705882352941,70,30,0.42857142857142855,1.1724137931034482
13,17,63,3.7058823529411766,70,29,0.4142857142857143,1.1954022988505748
14,17,64,3.764705882352941,70,28,0.4,1.1724137931034482
15,16,59,3.6875,72,24,0.3333333333333333,1.1818181818181819
16,16,59,3.6875,68,23,0.3382352941176471,1.1785714285714286
17,15,53,3.533333333333333,67,24,0.3582089552238806,1.2073170731707317
18,14,50,3.5714285714285716,69,27,0.391304347826087,1.216867469879518
19,14,51,3.642857142857143,69,27,0.391304347826087,1.216867469879518
20,13,48,3.6923076923076925,68,29,0.4264705882352941,1.2222222222222223
21,15,49,3.2666666666666666,62,18,0.2903225806451613,1.2857142857142858
22,14,44,3.142857142857143,60,22,0.36666666666666664,1.2567567567567568
23,14,42,3.0,60,22,0.36666666666666664,1.2432432432432432
24,14,42,3.0,59,22,0.3728813559322034,1.2602739726027397
25,15,43,2.8666666666666667,58,18,0.3103448275862069,1.273972602739726
26,15,44,2.933333333333333,62,19,0.3064516129032258,1.2597402597402598
27,14,42,3.0,62,22,0.3548387096774194,1.25
28,14,41,2.9285714285714284,62,22,0.3548387096774194,1.2105263157894737
29,13,39,3.0,63,24,0.38095238095238093,1.2236842105263157
30,13,35,2.6923076923076925,61,21,0.3442622950819672,1.2162162162162162
