CId,CUserId,PId,@UserName,CTime,CScore
724,321,557, ,2011-08-31 02:50:42.317,1
725,74,82,Craig,2011-08-31 02:50:47.700,1
726,80,557, ,2011-08-31 03:00:30.073,
728,227,242, ,2011-08-31 06:22:58.107,5
729,26,219, ,2011-08-31 07:32:30.257,1
730,94,645, ,2011-08-31 07:38:23.200,
731,321,557,gunbuster363,2011-08-31 07:46:50.063,
732,80,557,Martijn,2011-08-31 08:23:14.560,
733,281,645, ,2011-08-31 12:59:59.170,1
738,13,536, ,2011-08-31 15:27:15.997,3
739,13,541, ,2011-08-31 15:38:14.073,2
740,360,640, ,2011-08-31 16:07:45.713,
741,13,648, ,2011-08-31 19:09:40.453,
742,227,648,Anna,2011-08-31 21:17:38.593,
743,32,219, ,2011-08-31 21:59:42.957,1
744,74,653, ,2011-08-31 23:03:03.273,
746,32,83, ,2011-08-31 23:08:40.847,
747,30,655, ,2011-09-01 02:38:00.987,1
748,32,655, ,2011-09-01 02:47:34.103,1
749,30,420, ,2011-09-01 03:04:55.623,
750,30,646, ,2011-09-01 03:09:46.410,
751,30,242, ,2011-09-01 03:10:02.837,
752,30,223, ,2011-09-01 03:10:12.293,1
753,30,66, ,2011-09-01 03:26:15.480,1
754,30,100, ,2011-09-01 03:29:42.463,
755,30,93, ,2011-09-01 03:30:43.897,
756,30,372, ,2011-09-01 03:31:42.617,
757,30,352, ,2011-09-01 03:32:49.120,
758,191,372,DForck42,2011-09-01 06:04:37.843,
759,230,420,DForck42,2011-09-01 07:17:24.883,2
760,227,658, ,2011-09-01 07:38:21.103,10
762,216,260, ,2011-09-01 14:18:23.353,1
763,13,419, ,2011-09-01 15:11:14.953,1
766,30,662, ,2011-09-01 19:07:25.153,
767,101,662, ,2011-09-01 19:08:38.103,
772,32,663, ,2011-09-01 22:45:35.907,
773,39,662, ,2011-09-02 02:49:06.897,3
774,81,219, ,2011-09-02 13:00:11.983,3
775,227,419,Anna,2011-09-02 13:29:09.933,
778,394,565, ,2011-09-03 15:25:31.437,1
779,281,672,Scott,2011-09-03 19:28:41.903,
781,355,59, ,2011-09-04 20:58:33.100,
783,355,118, ,2011-09-04 21:10:37.480,1
785,227,678, ,2011-09-05 10:58:49.987,
786,394,50, ,2011-09-03 15:20:29.900,
790,30,682, ,2011-09-06 20:26:40.387,
791,30,682, ,2011-09-06 20:27:06.847,1
805,13,690, ,2011-09-07 01:25:19.910,
806,30,688, ,2011-09-07 05:37:11.570,
808,81,697, ,2011-09-07 08:18:35.870,
810,227,690, ,2011-09-07 08:53:29.583,
811,32,697,JoseK,2011-09-07 10:19:55.823,
812,227,700, ,2011-09-07 11:08:16.360,
814,296,697, ,2011-09-07 13:56:47.887,4
817,394,697, ,2011-09-07 15:47:27.063,
818,38,706, ,2011-09-07 15:49:03.950,
820,10,697, ,2011-09-07 17:24:39.680,
