QId,PostUserId,Vote,Time,days
94.0,81.0,2,2011-06-02,1
15.0,4.0,2,2011-06-02,1
107.0,22.0,3,2011-06-02,1
28.0,23.0,2,2011-06-02,1
89.0,57.0,2,2011-06-02,1
81.0,57.0,2,2011-06-02,1
45.0,22.0,2,2011-06-02,1
107.0,71.0,2,2011-06-02,1
12.0,23.0,2,2011-06-02,1
12.0,57.0,2,2011-06-02,1
28.0,23.0,2,2011-06-02,1
28.0,23.0,2,2011-06-02,1
114.0,23.0,2,2011-06-02,1
18.0,46.0,2,2011-06-02,1
93.0,4.0,2,2011-06-02,1
7.0,22.0,2,2011-06-02,1
86.0,71.0,2,2011-06-02,1
81.0,57.0,2,2011-06-02,1
28.0,23.0,2,2011-06-02,1
74.0,23.0,2,2011-06-02,1
88.0,71.0,2,2011-06-02,1
98.0,4.0,2,2011-06-02,1
25.0,23.0,2,2011-06-02,1
4.0,17.0,2,2011-06-02,1
4.0,23.0,2,2011-06-02,1
28.0,23.0,2,2011-06-02,1
28.0,28.0,2,2011-06-02,1
2.0,46.0,2,2011-06-02,1
2.0,28.0,2,2011-06-02,1
114.0,23.0,2,2011-06-02,1
99.0,22.0,2,2011-06-02,1
98.0,4.0,2,2011-06-02,1
94.0,81.0,2,2011-06-02,1
94.0,64.0,2,2011-06-02,1
94.0,4.0,2,2011-06-02,1
93.0,4.0,2,2011-06-02,1
89.0,57.0,2,2011-06-02,1
88.0,71.0,2,2011-06-02,1
88.0,8.0,2,2011-06-02,1
86.0,71.0,2,2011-06-02,1
81.0,57.0,2,2011-06-02,1
80.0,22.0,2,2011-06-02,1
78.0,22.0,2,2011-06-02,1
74.0,23.0,2,2011-06-02,1
74.0,13.0,2,2011-06-02,1
74.0,60.0,2,2011-06-02,1
70.0,34.0,2,2011-06-02,1
70.0,57.0,2,2011-06-02,1
70.0,12.0,2,2011-06-02,1
64.0,4.0,2,2011-06-02,1
64.0,13.0,2,2011-06-02,1
63.0,46.0,2,2011-06-02,1
50.0,4.0,2,2011-06-02,1
64.0,4.0,2,2011-06-02,1
64.0,13.0,2,2011-06-02,1
1.0,22.0,2,2011-06-02,1
43.0,33.0,2,2011-06-02,1
18.0,4.0,2,2011-06-02,1
25.0,23.0,2,2011-06-02,1
74.0,23.0,2,2011-06-02,1
43.0,33.0,2,2011-06-02,1
74.0,23.0,2,2011-06-02,1
117.0,102.0,2,2011-06-02,1
120.0,99.0,2,2011-06-02,1
120.0,99.0,2,2011-06-02,1
120.0,99.0,2,2011-06-02,1
18.0,33.0,2,2011-06-02,1
120.0,99.0,2,2011-06-02,1
46.0,4.0,2,2011-06-02,1
117.0,102.0,2,2011-06-02,1
86.0,71.0,2,2011-06-02,1
32.0,22.0,2,2011-06-02,1
80.0,22.0,2,2011-06-02,1
117.0,102.0,2,2011-06-02,1
5.0,82.0,2,2011-06-02,1
5.0,79.0,2,2011-06-02,1
45.0,22.0,2,2011-06-02,1
117.0,102.0,2,2011-06-02,1
74.0,13.0,2,2011-06-02,1
74.0,60.0,2,2011-06-02,1
94.0,81.0,2,2011-06-02,1
127.0,52.0,2,2011-06-02,1
43.0,102.0,2,2011-06-02,1
117.0,102.0,2,2011-06-02,1
120.0,99.0,2,2011-06-02,1
88.0,71.0,2,2011-06-02,1
32.0,22.0,2,2011-06-02,1
32.0,68.0,2,2011-06-02,1
117.0,102.0,2,2011-06-02,1
12.0,57.0,2,2011-06-02,1
124.0,22.0,2,2011-06-02,1
88.0,20.0,2,2011-06-02,1
116.0,23.0,2,2011-06-02,1
2.0,46.0,2,2011-06-02,1
2.0,28.0,3,2011-06-02,1
135.0,22.0,2,2011-06-02,1
126.0,23.0,2,2011-06-02,1
127.0,52.0,2,2011-06-02,1
94.0,81.0,2,2011-06-02,1
135.0,22.0,2,2011-06-02,1
123.0,68.0,2,2011-06-02,1
138.0,71.0,2,2011-06-02,1
18.0,33.0,2,2011-06-02,1
18.0,16.0,2,2011-06-02,1
18.0,46.0,2,2011-06-02,1
6.0,4.0,2,2011-06-02,1
138.0,68.0,2,2011-06-02,1
138.0,68.0,2,2011-06-02,1
7.0,12.0,2,2011-06-02,1
123.0,71.0,2,2011-06-02,1
43.0,102.0,2,2011-06-02,1
126.0,23.0,2,2011-06-02,1
6.0,68.0,2,2011-06-02,1
114.0,23.0,2,2011-06-02,1
88.0,20.0,2,2011-06-02,1
