QId,PostUserId,RespondUserId,Time,days
135,68.0,9.0,2011-06-03 08:17:43.253,1
135,68.0,,2011-06-06 15:13:21.080,4
138,98.0,71.0,2011-06-02 14:36:12.720,0
138,98.0,68.0,2011-06-02 14:40:52.613,0
138,98.0,46.0,2011-06-02 17:40:35.063,0
138,98.0,19.0,2011-06-02 21:08:09.400,1
138,98.0,33.0,2011-06-02 21:26:08.803,1
152,61.0,23.0,2011-06-17 19:35:11.537,16
154,86.0,64.0,2011-06-03 01:29:49.217,1
154,86.0,22.0,2011-06-18 00:18:32.133,16
155,63.0,86.0,2011-06-02 19:21:13.473,0
155,63.0,93.0,2011-06-02 20:47:46.543,1
155,63.0,22.0,2011-06-03 15:23:53.620,1
155,63.0,357.0,2011-08-16 19:40:12.223,76
156,51.0,218.0,2011-06-14 17:36:40.463,12
157,52.0,53.0,2011-06-02 17:49:19.630,0
157,52.0,63.0,2011-06-02 17:54:54.623,0
157,52.0,33.0,2011-06-02 18:22:13.203,0
157,52.0,23.0,2011-06-03 00:01:20.653,1
157,52.0,9.0,2011-06-03 08:15:12.693,1
157,52.0,22.0,2011-06-03 13:08:28.503,1
169,117.0,73.0,2011-06-02 21:09:55.050,1
169,117.0,4.0,2011-06-09 23:58:03.330,8
171,19.0,33.0,2011-06-02 21:01:25.930,1
171,19.0,22.0,2011-06-03 20:54:31.563,2
177,8.0,57.0,2011-06-02 23:04:13.677,1
180,75.0,71.0,2011-06-03 02:19:04.267,1
180,75.0,118.0,2011-06-03 03:41:46.423,1
180,75.0,22.0,2011-06-03 21:05:49.990,2
180,75.0,57.0,2011-06-03 22:19:23.567,2
180,75.0,160.0,2011-06-08 22:25:55.623,7
180,75.0,204.0,2011-06-09 16:26:23.143,7
183,74.0,71.0,2011-06-03 02:39:04.083,1
183,74.0,73.0,2011-09-10 21:09:44.173,101
183,74.0,603.0,2011-09-11 03:27:02.750,101
186,52.0,23.0,2011-06-03 12:50:33.880,1
186,52.0,71.0,2011-06-03 22:18:45.467,2
188,120.0,60.0,2011-06-03 04:46:12.103,1
188,120.0,118.0,2011-06-03 04:59:49.007,1
188,120.0,19.0,2011-06-03 20:21:43.830,2
195,61.0,57.0,2011-06-03 19:40:36.217,2
202,16.0,22.0,2011-06-03 21:18:18.153,2
206,64.0,51.0,2011-06-04 03:25:45.557,2
208,126.0,118.0,2011-06-04 04:30:03.327,2
208,126.0,644.0,2011-08-31 23:15:19.213,91
210,126.0,61.0,2011-06-04 13:02:03.633,2
210,126.0,139.0,2011-06-08 20:50:29.753,7
211,19.0,52.0,2011-06-04 13:19:17.103,2
