QId,PostUserId,Time,days
363,298.0,2011-10-23 16:38:15.580,38
365,504.0,2011-10-23 19:56:44.620,38
367,168.0,2011-10-23 22:26:47.377,39
370,505.0,2011-10-24 12:49:49.657,39
378,49.0,2011-10-24 23:28:33.980,40
379,453.0,2011-10-25 00:39:53.033,40
383,259.0,2011-10-25 16:54:24.127,40
390,11.0,2011-10-26 17:21:40.843,41
391,521.0,2011-10-26 18:19:43.320,41
392,8.0,2011-10-26 18:38:55.007,41
394,150.0,2011-10-26 19:55:52.797,41
395,150.0,2011-10-26 19:59:12.403,41
396,150.0,2011-10-26 20:05:04.300,41
397,150.0,2011-10-26 20:19:32.657,41
410,96.0,2011-10-29 11:38:41.307,44
411,536.0,2011-10-29 12:31:15.293,44
414,134.0,2011-10-29 19:17:54.020,44
417,493.0,2011-10-30 01:41:22.527,45
418,121.0,2011-10-30 11:27:13.697,45
420,542.0,2011-10-30 15:51:59.393,45
424,493.0,2011-10-31 23:05:18.477,47
426,26.0,2011-11-01 16:04:11.700,47
427,43.0,2011-11-01 16:25:08.750,47
429,21.0,2011-11-01 21:42:32.627,47
437,93.0,2011-11-02 06:12:30.420,48
443,172.0,2011-11-02 21:13:38.727,48
444,43.0,2011-11-02 22:03:22.173,48
453,,2011-11-03 14:42:54.853,49
454,557.0,2011-11-03 16:22:53.933,49
458,561.0,2011-11-04 10:09:58.283,50
459,560.0,2011-11-04 10:31:30.290,50
462,563.0,2011-11-04 17:38:41.847,50
463,399.0,2011-11-04 22:54:25.003,51
464,150.0,2011-11-05 10:25:08.447,51
465,150.0,2011-11-05 10:30:01.170,51
466,150.0,2011-11-05 11:05:15.573,51
467,150.0,2011-11-05 11:07:56.193,51
476,571.0,2011-11-06 19:13:34.707,52
477,246.0,2011-11-06 21:36:54.127,52
481,49.0,2011-11-07 21:36:59.823,53
484,579.0,2011-11-08 11:52:21.223,54
485,274.0,2011-11-08 15:13:15.380,54
486,460.0,2011-11-08 15:53:41.473,54
495,578.0,2011-11-09 20:33:02.060,55
497,572.0,2011-11-09 23:42:38.583,56
499,262.0,2011-11-11 01:34:02.000,57
501,168.0,2011-11-11 03:56:32.057,57
502,121.0,2011-11-11 10:54:23.330,57
505,569.0,2011-11-11 12:37:29.393,57
508,150.0,2011-11-12 11:22:55.690,58
509,150.0,2011-11-12 11:31:02.653,58
510,150.0,2011-11-12 12:00:51.023,58
514,,2011-11-13 13:27:35.997,59
515,594.0,2011-11-14 09:04:39.583,60
519,493.0,2011-11-14 12:44:55.243,60
522,600.0,2011-11-15 13:17:21.970,61
526,229.0,2011-11-15 15:56:16.930,61
531,94.0,2011-11-16 12:34:26.460,62
532,608.0,2011-11-16 15:51:44.850,62
535,493.0,2011-11-17 22:18:48.437,64
536,168.0,2011-11-18 01:06:35.010,64
538,229.0,2011-11-18 15:19:15.527,64
539,358.0,2011-11-18 19:06:23.043,64
540,,2011-11-19 01:02:41.857,65
541,168.0,2011-11-19 03:00:15.713,65
542,141.0,2011-11-19 17:23:09.357,65
543,150.0,2011-11-19 18:59:10.787,65
550,457.0,2011-11-21 11:09:25.167,67
551,246.0,2011-11-21 16:31:33.660,67
557,121.0,2011-11-22 14:57:52.450,68
559,460.0,2011-11-22 19:46:39.807,68
564,381.0,2011-11-23 22:36:20.173,70
566,,2011-11-24 00:09:02.840,70
567,304.0,2011-11-24 04:45:57.393,70
570,195.0,2011-11-24 13:38:20.477,70
579,638.0,2011-11-25 04:18:40.290,71
588,567.0,2011-11-26 00:02:22.860,72
592,457.0,2011-11-26 11:55:33.440,72
594,150.0,2011-11-26 20:10:04.390,72
595,150.0,2011-11-26 20:17:49.743,72
598,638.0,2011-11-27 00:28:33.237,73
599,638.0,2011-11-27 06:42:07.483,73
605,510.0,2011-11-30 07:39:42.070,76
606,658.0,2011-11-30 10:04:38.310,76
608,358.0,2011-11-30 22:04:25.683,76
609,93.0,2011-12-01 08:54:21.030,77
614,342.0,2011-12-01 22:05:34.810,77
616,60.0,2011-12-02 02:55:41.090,78
618,665.0,2011-12-02 07:30:11.373,78
621,150.0,2011-12-02 18:08:33.510,78
622,150.0,2011-12-02 18:12:06.403,78
623,150.0,2011-12-02 18:27:26.733,78
625,43.0,2011-12-03 03:04:00.123,79
632,673.0,2011-12-03 23:08:02.560,80
633,674.0,2011-12-04 03:15:18.097,80
639,168.0,2011-12-05 23:38:26.273,82
643,285.0,2011-12-06 11:22:52.677,82
644,682.0,2011-12-06 14:26:36.633,82
648,168.0,2011-12-07 00:45:05.347,83
649,687.0,2011-12-07 14:04:03.147,83
651,92.0,2011-12-07 19:01:11.653,83
660,691.0,2011-12-09 07:56:43.200,85
661,150.0,2011-12-09 20:16:14.550,85
662,150.0,2011-12-09 20:57:08.510,85
667,259.0,2011-12-10 15:06:22.080,86
668,87.0,2011-12-10 16:40:55.797,86
670,696.0,2011-12-11 15:23:21.897,87
672,21.0,2011-12-11 19:32:26.123,87
674,150.0,2011-12-11 21:43:10.793,87
675,150.0,2011-12-11 21:55:24.110,87
678,211.0,2011-12-12 17:49:51.130,88
679,143.0,2011-12-12 21:58:02.977,88
682,708.0,2011-12-13 21:05:57.737,89
685,394.0,2011-12-14 00:54:43.720,90
686,707.0,2011-12-14 05:30:31.970,90
694,709.0,2011-12-15 00:18:40.893,91
696,121.0,2011-12-15 12:49:13.937,91
697,150.0,2011-12-15 13:56:43.047,91
701,711.0,2011-12-16 16:15:20.817,92
704,621.0,2011-12-17 07:03:08.943,93
707,150.0,2011-12-17 18:09:22.830,93
710,21.0,2011-12-18 08:38:39.710,94
715,168.0,2011-12-20 21:35:19.110,96
717,618.0,2011-12-20 22:45:54.823,97
720,475.0,2011-12-21 23:28:26.943,98
723,730.0,2011-12-23 00:08:30.630,99
727,150.0,2011-12-23 11:51:56.510,99
728,198.0,2011-12-23 15:15:09.750,99
730,512.0,2011-12-23 22:56:31.140,100
734,150.0,2011-12-24 19:09:32.677,100
736,198.0,2011-12-25 21:29:14.347,101
737,736.0,2011-12-26 17:46:40.863,102
738,736.0,2011-12-26 17:56:32.437,102
739,150.0,2011-12-26 19:03:24.930,102
742,737.0,2011-12-26 23:32:47.133,103
747,168.0,2011-12-28 00:05:33.643,104
755,737.0,2011-12-29 18:28:43.457,105
758,707.0,2011-12-30 05:14:09.797,106
760,150.0,2011-12-30 11:51:16.993,106
764,730.0,2011-12-30 23:16:43.643,107
768,753.0,2012-01-01 19:08:57.480,108
771,753.0,2012-01-01 22:50:40.463,109
776,761.0,2012-01-06 06:03:41.157,113
780,738.0,2012-01-06 18:46:12.473,113
781,150.0,2012-01-06 19:57:34.963,113
782,150.0,2012-01-06 20:14:56.353,113
783,150.0,2012-01-07 00:05:24.563,114
784,730.0,2012-01-07 00:48:14.563,114
791,358.0,2012-01-10 19:57:49.717,117
794,93.0,2012-01-11 11:33:29.597,118
797,769.0,2012-01-11 14:53:13.027,118
803,229.0,2012-01-12 11:33:57.217,119
805,198.0,2012-01-12 20:41:52.420,119
810,730.0,2012-01-13 23:45:21.900,121
811,621.0,2012-01-14 05:06:07.283,121
812,150.0,2012-01-14 12:21:46.973,121
818,780.0,2012-01-15 12:42:45.023,122
