QId,PostUserId,RespondUserId,Time,days
783,37.0,262.0,2017-01-23 21:14:22.060,5
784,121.0,85.0,2017-01-23 19:16:36.333,5
785,97.0,1816.0,2017-07-05 18:16:44.123,168
788,72.0,181.0,2017-01-24 05:36:34.563,5
788,72.0,541.0,2017-02-13 23:55:27.717,26
791,17.0,58.0,2017-01-23 19:30:04.687,5
794,16.0,201.0,2017-01-28 19:33:48.200,10
800,16.0,262.0,2017-01-23 19:54:55.007,5
805,16.0,58.0,2017-01-23 21:02:31.100,5
805,16.0,123.0,2017-01-24 02:33:18.033,5
805,16.0,1743.0,2017-06-27 07:12:46.137,159
805,16.0,17.0,2017-06-28 00:24:34.857,160
808,143.0,85.0,2017-01-23 22:07:40.527,5
812,71.0,17.0,2017-04-06 00:00:43.340,77
815,17.0,71.0,2017-01-24 01:20:28.403,5
822,123.0,80.0,2017-01-24 02:52:19.677,5
822,123.0,350.0,2017-04-04 12:10:49.640,75
824,132.0,203.0,2017-02-13 08:02:19.963,25
827,181.0,124.0,2017-01-24 09:59:16.287,5
829,221.0,289.0,2017-02-09 10:58:45.467,21
830,221.0,143.0,2017-01-24 11:03:56.690,5
831,,11.0,2017-01-24 10:12:36.340,5
832,58.0,80.0,2017-01-24 10:05:03.483,5
839,143.0,33.0,2017-01-24 17:55:34.167,6
840,143.0,33.0,2017-01-24 23:00:04.177,6
870,143.0,99.0,2017-02-03 08:17:18.973,15
871,96.0,186.0,2017-01-27 05:40:52.647,8
872,32.0,,2017-01-28 09:01:43.497,9
872,32.0,372.0,2017-02-01 06:25:25.880,13
873,32.0,96.0,2017-01-24 14:20:04.050,5
873,32.0,17.0,2017-01-24 14:23:29.213,5
873,32.0,29.0,2017-01-24 18:21:15.237,6
878,76.0,76.0,2017-01-25 12:50:39.083,6
883,43.0,280.0,2017-01-24 16:13:55.817,5
888,71.0,,2017-01-24 19:33:33.630,6
891,16.0,27.0,2017-01-25 11:17:00.557,6
891,16.0,225.0,2017-01-25 19:22:20.223,7
891,16.0,132.0,2017-01-25 23:44:35.423,7
892,80.0,101.0,2017-01-24 21:26:33.017,6
892,80.0,280.0,2017-01-24 21:56:55.390,6
895,143.0,289.0,2017-01-26 21:45:28.443,8
922,,123.0,2017-01-24 23:34:48.510,6
922,,17.0,2017-06-29 15:28:00.087,161
922,,258.0,2017-06-30 06:09:28.663,162
924,123.0,,2017-01-25 00:08:55.083,6
927,17.0,76.0,2017-01-25 12:01:53.633,6
928,121.0,85.0,2017-01-25 00:32:59.577,6
930,286.0,84.0,2017-01-25 18:05:01.693,7
930,286.0,88.0,2017-02-01 02:18:36.573,13
930,286.0,1545.0,2017-05-27 08:26:13.157,128
931,123.0,123.0,2017-01-25 01:19:44.520,6
931,123.0,141.0,2017-01-25 01:41:19.580,6
933,85.0,143.0,2017-01-26 10:37:00.560,7
933,85.0,20.0,2017-01-26 16:42:04.083,7
935,17.0,289.0,2017-01-25 04:20:45.477,6
937,,289.0,2017-01-25 09:10:58.947,6
938,80.0,120.0,2017-01-29 14:42:10.923,10
946,,132.0,2017-01-25 23:08:16.347,7
948,143.0,,2017-01-27 14:46:11.433,8
952,143.0,225.0,2017-01-25 13:27:56.447,6
956,32.0,17.0,2017-01-25 14:43:55.043,6
957,32.0,41.0,2017-01-25 14:09:26.493,6
960,123.0,256.0,2017-01-31 22:17:42.667,13
969,62.0,9.0,2017-01-25 20:59:53.120,7
977,121.0,262.0,2017-01-25 19:51:41.097,7
988,84.0,84.0,2017-01-25 19:48:27.363,7
991,143.0,225.0,2017-01-25 21:18:08.310,7
992,143.0,71.0,2017-01-25 21:45:16.157,7
994,80.0,1421.0,2017-05-02 02:05:02.260,103
995,143.0,289.0,2017-01-29 12:22:11.800,10
999,123.0,262.0,2017-01-25 23:34:13.490,7
1005,31.0,17.0,2017-01-26 02:05:32.323,7
1012,186.0,72.0,2017-01-26 05:45:46.913,7
1016,129.0,129.0,2017-01-26 10:37:34.133,7
1019,143.0,80.0,2017-01-26 11:39:15.133,7
1022,17.0,129.0,2017-01-26 12:20:18.563,7
1022,17.0,99.0,2017-01-26 13:32:13.870,7
1022,17.0,142.0,2017-02-06 23:25:27.653,19
1023,80.0,71.0,2017-02-11 15:21:30.277,23
1025,143.0,17.0,2017-01-26 12:37:11.937,7
1026,143.0,391.0,2017-07-14 21:33:40.630,177
1029,143.0,93.0,2017-03-20 20:48:05.997,61
1038,,37.0,2017-01-26 18:50:33.843,8
1050,85.0,123.0,2017-01-26 22:35:32.730,8
1051,,347.0,2017-01-30 16:06:36.470,11
1051,,15.0,2017-02-06 22:59:04.953,19
1052,143.0,17.0,2017-01-26 23:56:45.053,8
1052,143.0,225.0,2017-01-31 19:23:06.747,13
1054,143.0,17.0,2017-01-26 23:32:25.317,8
1054,143.0,20.0,2017-04-07 16:59:36.977,78
1062,143.0,17.0,2017-01-27 02:25:16.143,8
1062,143.0,225.0,2017-01-27 09:25:05.900,8
1068,58.0,58.0,2017-02-05 11:51:19.483,17
1069,32.0,96.0,2017-01-27 14:59:22.213,8
1070,143.0,132.0,2017-01-28 06:56:47.603,9
1071,241.0,37.0,2017-01-27 14:49:25.470,8
1072,30.0,72.0,2017-01-27 15:41:56.163,8
1072,30.0,1074.0,2017-03-17 13:30:28.970,57
1076,71.0,71.0,2017-01-27 15:01:21.953,8
1091,72.0,11.0,2017-01-27 20:11:19.457,9
1100,120.0,17.0,2017-04-22 12:02:28.667,93
1104,17.0,18.0,2017-01-29 08:57:32.973,10
1120,71.0,71.0,2017-01-31 17:48:04.677,13
1126,,20.0,2017-01-29 00:23:09.413,10
1129,,71.0,2017-01-29 01:27:22.413,10
1130,,71.0,2017-02-12 22:10:29.263,25
1132,17.0,244.0,2017-01-29 02:38:10.910,10
