QId,RespondUserId,PostUserId,Time,days
1895,914.0,869.0,2017-03-03 07:24:47.480,43
1899,200.0,,2017-03-03 10:49:37.867,43
1901,56.0,262.0,2017-03-03 17:22:32.717,44
1907,17.0,,2017-03-04 02:34:22.327,44
1915,9.0,922.0,2017-03-05 17:14:56.133,45
1925,68.0,869.0,2017-03-05 19:49:21.680,46
1946,168.0,481.0,2017-03-08 02:34:19.560,48
1947,793.0,391.0,2017-03-07 02:35:40.730,47
1955,17.0,391.0,2017-03-09 16:37:38.020,49
1956,121.0,72.0,2017-03-07 00:32:36.373,47
1962,941.0,17.0,2017-03-07 13:15:17.503,47
1966,151.0,1350.0,2017-04-21 07:40:24.640,92
1971,793.0,17.0,2017-03-07 19:18:43.190,48
1972,793.0,860.0,2017-03-07 20:16:03.627,48
1982,96.0,869.0,2017-03-08 16:45:21.357,48
1984,151.0,17.0,2017-03-08 12:18:08.903,48
1995,37.0,860.0,2017-03-09 02:44:02.730,49
2009,41.0,994.0,2017-03-09 23:34:13.487,50
2024,168.0,80.0,2017-03-10 10:37:08.960,50
2032,168.0,41.0,2017-03-10 16:38:25.597,50
2044,391.0,11.0,2017-03-13 20:50:57.967,54
2046,793.0,225.0,2017-03-12 12:41:31.983,52
2056,1042.0,168.0,2017-03-13 05:59:09.100,53
2062,481.0,481.0,2017-03-14 04:49:17.770,54
2067,25.0,860.0,2017-03-15 07:27:19.047,55
2068,17.0,186.0,2017-03-17 08:28:55.540,57
2070,15.0,17.0,2017-03-15 13:13:35.517,55
2079,58.0,58.0,2017-03-27 08:46:31.470,67
2080,56.0,137.0,2017-03-17 03:20:40.483,57
2092,17.0,255.0,2017-03-18 20:33:56.377,59
2101,58.0,17.0,2017-03-19 20:44:13.273,60
2106,17.0,1079.0,2017-03-20 06:42:55.320,60
2110,350.0,20.0,2017-03-20 19:22:49.073,61
2122,11.0,181.0,2017-05-19 18:36:44.483,121
2139,15.0,9.0,2017-03-21 17:03:33.773,61
2142,80.0,255.0,2017-03-21 22:59:11.027,62
2147,17.0,255.0,2017-03-22 00:03:15.863,62
2149,1132.0,17.0,2017-03-22 21:56:18.830,63
2154,15.0,120.0,2017-03-24 20:02:11.947,65
2157,1141.0,17.0,2017-03-24 02:37:23.487,64
2160,84.0,84.0,2017-03-24 17:42:09.507,65
2162,84.0,17.0,2017-03-24 18:25:36.993,65
2180,15.0,17.0,2017-03-25 14:15:43.287,65
2185,58.0,9.0,2017-03-25 20:19:11.927,66
2188,17.0,9.0,2017-03-26 16:36:21.743,66
2193,186.0,17.0,2017-03-26 23:59:44.380,67
2199,481.0,11.0,2017-03-31 19:24:39.923,72
2203,1145.0,9.0,2017-03-29 06:53:24.637,69
2216,16.0,17.0,2017-03-30 14:54:05.303,70
2218,1196.0,481.0,2017-03-31 02:47:56.900,71
2224,793.0,139.0,2017-04-01 11:07:47.093,72
2227,1185.0,11.0,2017-04-01 19:59:06.497,73
2230,11.0,31.0,2017-04-04 15:44:13.323,75
2231,17.0,11.0,2017-04-02 16:57:18.393,73
2236,350.0,17.0,2017-04-05 10:58:03.467,76
2238,17.0,31.0,2017-04-04 01:42:25.227,75
2240,37.0,17.0,2017-04-04 00:29:18.843,75
2243,186.0,1816.0,2017-07-03 17:35:25.037,166
2249,350.0,141.0,2017-04-04 23:11:12.767,76
2259,341.0,20.0,2017-04-06 15:46:50.213,77
2263,17.0,17.0,2017-04-11 10:10:56.027,82
2266,333.0,9.0,2017-04-06 10:35:23.097,77
2271,17.0,481.0,2017-04-07 20:00:42.023,79
2272,1264.0,96.0,2017-04-07 11:46:36.057,78
2285,17.0,258.0,2017-06-29 05:12:36.373,161
2288,58.0,255.0,2017-04-09 10:20:42.710,80
2293,529.0,104.0,2017-04-11 13:47:39.557,82
2298,1300.0,1300.0,2017-04-10 18:01:10.733,82
2303,185.0,1408.0,2017-05-01 16:58:08.970,102
2307,1304.0,20.0,2017-04-13 14:39:50.037,84
2309,1193.0,17.0,2017-04-11 20:22:17.717,83
2311,31.0,11.0,2017-04-16 17:21:56.860,88
2312,58.0,1307.0,2017-04-11 18:34:51.270,83
2319,17.0,1816.0,2017-07-06 02:48:02.807,168
2321,31.0,1291.0,2017-04-13 05:05:05.767,84
2322,31.0,11.0,2017-04-12 08:44:52.260,83
2324,58.0,17.0,2017-04-12 11:56:18.853,83
2330,17.0,17.0,2017-06-17 21:53:15.753,150
2338,17.0,481.0,2017-04-14 20:12:40.313,86
2347,11.0,31.0,2017-04-15 23:54:24.620,87
2351,481.0,255.0,2017-04-17 12:17:19.483,88
2353,1336.0,29.0,2017-04-18 09:42:03.557,89
2354,17.0,31.0,2017-04-26 02:52:33.747,97
2360,481.0,11.0,2017-04-20 06:09:36.023,91
2367,481.0,11.0,2017-04-20 05:55:40.907,91
2368,1344.0,93.0,2017-04-20 19:45:04.420,92
2372,129.0,20.0,2017-04-20 21:06:55.020,92
2386,20.0,93.0,2017-04-23 17:04:27.503,94
2396,1358.0,333.0,2017-04-24 11:55:35.107,95
2409,56.0,9.0,2017-04-24 19:24:26.937,96
2421,1375.0,20.0,2017-04-25 20:39:51.200,97
2430,31.0,11.0,2017-04-27 09:31:33.307,98
2438,96.0,58.0,2017-04-28 12:41:57.400,99
2459,481.0,11.0,2017-05-01 22:34:15.577,103
2461,1418.0,57.0,2017-05-01 21:17:52.027,103
2469,9.0,58.0,2017-05-02 20:31:52.500,104
2470,129.0,104.0,2017-05-04 00:55:36.807,105
2472,129.0,315.0,2017-05-02 18:23:20.103,104
2478,1432.0,129.0,2017-05-03 08:33:45.837,104
2492,11.0,17.0,2017-05-05 09:40:30.113,106
2508,1453.0,1366.0,2017-05-08 08:08:11.847,109
2516,1464.0,41.0,2017-05-10 19:21:19.090,112
2527,80.0,254.0,2017-05-14 05:41:28.880,115
2528,1478.0,299.0,2017-06-14 20:40:48.230,147
2538,1141.0,168.0,2017-05-15 17:27:53.043,117
2548,129.0,1366.0,2017-05-17 12:28:42.920,118
2550,1495.0,11.0,2017-05-17 18:42:53.857,119
2554,20.0,99.0,2017-05-19 10:06:26.337,120
2558,11.0,11.0,2017-05-18 21:13:54.717,120
2562,1514.0,72.0,2017-05-19 16:19:51.870,120
2566,1518.0,58.0,2017-05-20 20:11:26.650,122
2572,1473.0,20.0,2017-05-22 17:40:12.510,124
2574,1531.0,1531.0,2017-05-28 13:10:10.450,129
