QId,RespondUserId,PostUserId,Time,days
1797,1030.0,746.0,2014-02-20 17:35:01.297,148
1800,1068.0,746.0,2014-02-20 16:15:24.337,148
1801,399.0,58.0,2014-02-20 18:00:29.060,148
1812,1030.0,1027.0,2014-02-23 21:11:25.020,152
1819,1059.0,746.0,2014-02-23 11:25:04.707,151
1822,1087.0,1092.0,2014-02-23 22:54:21.340,152
1836,828.0,50.0,2014-02-25 08:43:57.920,153
1837,,1118.0,2014-02-27 04:38:37.987,155
1840,1099.0,746.0,2014-02-25 01:00:54.940,153
1845,1103.0,67.0,2014-03-04 23:20:53.750,161
1850,83.0,1038.0,2014-02-27 13:07:13.660,155
1851,695.0,746.0,2014-02-26 20:02:34.013,155
1852,695.0,746.0,2014-02-26 20:32:22.657,155
1859,83.0,746.0,2014-02-27 14:16:59.483,155
1860,1111.0,1038.0,2014-02-27 14:46:35.673,155
1866,695.0,746.0,2014-02-27 17:12:26.983,155
1868,1103.0,941.0,2014-02-28 13:45:25.853,156
1870,1103.0,67.0,2014-02-27 22:03:47.457,156
1872,1125.0,746.0,2014-02-27 20:06:40.727,156
1876,953.0,746.0,2014-02-28 11:06:26.730,156
1882,1096.0,1092.0,2014-02-28 17:38:31.193,156
1884,1103.0,746.0,2014-03-01 12:27:38.773,157
1886,1135.0,746.0,2014-03-01 15:50:02.450,157
1888,1103.0,67.0,2014-03-02 22:58:49.790,159
1889,1096.0,746.0,2014-03-01 19:45:17.947,158
1895,1139.0,746.0,2014-03-02 11:56:21.510,158
1896,1142.0,746.0,2014-03-02 13:25:40.513,158
1901,36.0,746.0,2014-03-02 21:58:12.267,159
1902,1016.0,746.0,2014-03-02 21:25:30.680,159
1904,1096.0,941.0,2014-03-02 22:23:27.127,159
1911,760.0,559.0,2014-03-04 16:05:26.310,160
1918,1166.0,1082.0,2014-03-12 23:15:47.633,169
1935,1016.0,1151.0,2014-03-07 18:19:03.910,163
1940,1190.0,473.0,2014-03-07 06:19:54.153,163
1952,218.0,746.0,2014-03-11 14:24:35.533,167
1966,1206.0,1278.0,2014-03-23 16:19:45.083,179
1969,1222.0,1038.0,2014-03-17 03:51:29.193,173
1970,1030.0,67.0,2014-03-16 06:31:40.837,172
1979,480.0,512.0,2014-03-16 19:14:28.477,173
1980,1103.0,746.0,2014-03-17 17:08:12.153,173
1981,1103.0,1206.0,2014-03-16 22:25:00.327,173
1997,821.0,746.0,2014-03-19 14:24:46.813,175
1998,1241.0,67.0,2014-03-18 10:05:00.087,174
2001,1103.0,746.0,2014-03-18 13:48:39.380,174
2006,1246.0,746.0,2014-03-19 12:09:16.570,175
2013,1206.0,746.0,2014-03-20 16:16:43.100,176
2030,1274.0,1206.0,2014-03-22 14:49:48.187,178
2032,1166.0,1038.0,2014-03-23 07:20:38.950,179
