QId,PostUserId,Vote,Time,days
116.0,103.0,2,2012-01-18,1
121.0,129.0,2,2012-01-18,1
3.0,5.0,2,2012-01-18,1
75.0,104.0,2,2012-01-18,1
119.0,103.0,2,2012-01-18,1
22.0,37.0,2,2012-01-18,1
78.0,95.0,2,2012-01-18,1
6.0,37.0,2,2012-01-18,1
40.0,50.0,2,2012-01-18,1
53.0,50.0,2,2012-01-18,1
16.0,44.0,2,2012-01-18,1
104.0,7.0,2,2012-01-18,1
96.0,52.0,2,2012-01-18,1
161.0,57.0,2,2012-01-18,1
131.0,101.0,2,2012-01-18,1
164.0,129.0,2,2012-01-18,1
161.0,57.0,2,2012-01-18,1
159.0,70.0,2,2012-01-18,1
164.0,129.0,2,2012-01-18,1
161.0,57.0,2,2012-01-18,1
145.0,133.0,2,2012-01-18,1
140.0,58.0,2,2012-01-18,1
131.0,101.0,2,2012-01-18,1
121.0,129.0,2,2012-01-18,1
96.0,52.0,2,2012-01-18,1
131.0,101.0,2,2012-01-18,1
145.0,133.0,2,2012-01-18,1
134.0,101.0,2,2012-01-18,1
164.0,129.0,2,2012-01-18,1
164.0,129.0,2,2012-01-18,1
161.0,57.0,2,2012-01-18,1
167.0,12.0,2,2012-01-18,1
161.0,57.0,2,2012-01-18,1
164.0,129.0,2,2012-01-18,1
140.0,58.0,2,2012-01-18,1
140.0,58.0,2,2012-01-18,1
104.0,7.0,2,2012-01-18,1
96.0,52.0,2,2012-01-18,1
134.0,101.0,2,2012-01-18,1
156.0,133.0,2,2012-01-18,1
131.0,101.0,3,2012-01-18,1
161.0,57.0,2,2012-01-18,1
134.0,101.0,2,2012-01-18,1
53.0,50.0,2,2012-01-18,1
53.0,50.0,2,2012-01-18,1
117.0,110.0,2,2012-01-18,1
174.0,52.0,2,2012-01-18,1
33.0,63.0,2,2012-01-18,1
117.0,110.0,2,2012-01-18,1
180.0,140.0,2,2012-01-18,1
119.0,103.0,2,2012-01-18,1
186.0,57.0,2,2012-01-18,1
117.0,110.0,2,2012-01-18,1
181.0,97.0,2,2012-01-18,1
181.0,97.0,2,2012-01-18,1
186.0,57.0,2,2012-01-18,1
180.0,140.0,2,2012-01-18,1
186.0,57.0,2,2012-01-18,1
157.0,89.0,2,2012-01-18,1
189.0,43.0,2,2012-01-18,1
167.0,12.0,2,2012-01-18,1
192.0,63.0,2,2012-01-18,1
92.0,8.0,2,2012-01-18,1
197.0,69.0,2,2012-01-18,1
197.0,69.0,2,2012-01-18,1
198.0,89.0,2,2012-01-18,1
98.0,5.0,2,2012-01-18,1
197.0,69.0,2,2012-01-18,1
189.0,43.0,2,2012-01-18,1
5.0,39.0,2,2012-01-18,1
53.0,50.0,2,2012-01-18,1
131.0,101.0,2,2012-01-18,1
197.0,69.0,2,2012-01-18,1
186.0,57.0,2,2012-01-18,1
180.0,140.0,2,2012-01-18,1
192.0,63.0,2,2012-01-18,1
131.0,101.0,2,2012-01-18,1
197.0,69.0,2,2012-01-18,1
145.0,133.0,2,2012-01-18,1
207.0,61.0,2,2012-01-18,1
167.0,12.0,2,2012-01-18,1
36.0,12.0,2,2012-01-18,1
18.0,50.0,2,2012-01-18,1
216.0,12.0,2,2012-01-18,1
210.0,12.0,2,2012-01-18,1
120.0,110.0,2,2012-01-18,1
192.0,63.0,2,2012-01-18,1
215.0,17.0,2,2012-01-18,1
207.0,61.0,2,2012-01-18,1
219.0,130.0,2,2012-01-18,1
98.0,5.0,2,2012-01-18,1
219.0,130.0,2,2012-01-18,1
140.0,58.0,2,2012-01-18,1
181.0,97.0,2,2012-01-18,1
210.0,12.0,2,2012-01-18,1
219.0,130.0,2,2012-01-18,1
226.0,126.0,2,2012-01-18,1
174.0,52.0,2,2012-01-18,1
116.0,103.0,2,2012-01-18,1
216.0,12.0,2,2012-01-18,1
145.0,133.0,2,2012-01-18,1
215.0,17.0,2,2012-01-18,1
189.0,43.0,2,2012-01-18,1
159.0,70.0,2,2012-01-18,1
216.0,12.0,2,2012-01-18,1
52.0,95.0,2,2012-01-18,1
189.0,43.0,2,2012-01-18,1
97.0,95.0,2,2012-01-18,1
210.0,12.0,2,2012-01-18,1
198.0,89.0,2,2012-01-18,1
226.0,126.0,2,2012-01-18,1
113.0,126.0,2,2012-01-18,1
216.0,12.0,2,2012-01-18,1
41.0,82.0,2,2012-01-18,1
197.0,69.0,2,2012-01-19,2
145.0,133.0,2,2012-01-19,2
226.0,126.0,2,2012-01-19,2
192.0,63.0,2,2012-01-19,2
215.0,17.0,2,2012-01-19,2
181.0,97.0,2,2012-01-19,2
210.0,12.0,2,2012-01-19,2
189.0,43.0,2,2012-01-19,2
148.0,44.0,2,2012-01-19,2
61.0,7.0,2,2012-01-19,2
192.0,63.0,2,2012-01-19,2
167.0,12.0,2,2012-01-19,2
216.0,12.0,2,2012-01-19,2
207.0,61.0,2,2012-01-19,2
192.0,63.0,2,2012-01-19,2
5.0,39.0,2,2012-01-19,2
134.0,101.0,2,2012-01-19,2
226.0,126.0,2,2012-01-19,2
216.0,12.0,2,2012-01-19,2
219.0,130.0,2,2012-01-19,2
216.0,12.0,2,2012-01-19,2
207.0,61.0,2,2012-01-19,2
189.0,43.0,2,2012-01-19,2
189.0,43.0,2,2012-01-19,2
161.0,57.0,2,2012-01-19,2
140.0,58.0,2,2012-01-19,2
186.0,57.0,2,2012-01-19,2
219.0,130.0,2,2012-01-19,2
198.0,89.0,2,2012-01-19,2
157.0,89.0,2,2012-01-19,2
157.0,89.0,2,2012-01-19,2
198.0,89.0,2,2012-01-19,2
116.0,103.0,2,2012-01-19,2
174.0,52.0,2,2012-01-19,2
159.0,70.0,2,2012-01-19,2
134.0,101.0,2,2012-01-19,2
134.0,101.0,2,2012-01-19,2
189.0,43.0,2,2012-01-19,2
116.0,103.0,2,2012-01-19,2
226.0,126.0,2,2012-01-19,2
207.0,61.0,2,2012-01-19,2
192.0,63.0,2,2012-01-19,2
148.0,44.0,2,2012-01-19,2
216.0,12.0,2,2012-01-19,2
113.0,126.0,2,2012-01-19,2
167.0,12.0,2,2012-01-19,2
134.0,101.0,2,2012-01-19,2
140.0,58.0,2,2012-01-19,2
161.0,57.0,2,2012-01-19,2
121.0,129.0,2,2012-01-19,2
104.0,7.0,2,2012-01-19,2
145.0,133.0,2,2012-01-19,2
215.0,17.0,2,2012-01-19,2
189.0,43.0,2,2012-01-19,2
210.0,12.0,2,2012-01-19,2
131.0,101.0,2,2012-01-19,2
16.0,44.0,2,2012-01-19,2
117.0,110.0,2,2012-01-19,2
237.0,8.0,2,2012-01-19,2
216.0,12.0,2,2012-01-19,2
237.0,8.0,2,2012-01-19,2
104.0,7.0,2,2012-01-19,2
238.0,95.0,2,2012-01-19,2
237.0,8.0,2,2012-01-19,2
238.0,95.0,2,2012-01-19,2
238.0,95.0,2,2012-01-19,2
216.0,12.0,2,2012-01-19,2
89.0,79.0,2,2012-01-19,2
130.0,70.0,2,2012-01-19,2
2.0,8.0,2,2012-01-19,2
181.0,97.0,2,2012-01-19,2
207.0,61.0,2,2012-01-19,2
237.0,8.0,2,2012-01-19,2
237.0,8.0,2,2012-01-19,2
237.0,8.0,2,2012-01-19,2
237.0,8.0,2,2012-01-19,2
198.0,89.0,2,2012-01-19,2
246.0,108.0,2,2012-01-19,2
104.0,7.0,2,2012-01-19,2
145.0,133.0,2,2012-01-19,2
246.0,108.0,2,2012-01-19,2
87.0,103.0,2,2012-01-19,2
246.0,108.0,2,2012-01-19,2
36.0,12.0,2,2012-01-19,2
246.0,108.0,2,2012-01-19,2
36.0,12.0,2,2012-01-19,2
246.0,108.0,2,2012-01-19,2
246.0,108.0,2,2012-01-19,2
250.0,108.0,2,2012-01-19,2
250.0,108.0,2,2012-01-19,2
36.0,12.0,2,2012-01-19,2
252.0,17.0,2,2012-01-19,2
252.0,17.0,2,2012-01-19,2
121.0,129.0,2,2012-01-19,2
164.0,129.0,2,2012-01-19,2
252.0,17.0,2,2012-01-19,2
250.0,108.0,2,2012-01-19,2
159.0,70.0,2,2012-01-19,2
140.0,58.0,2,2012-01-19,2
238.0,95.0,2,2012-01-19,2
219.0,130.0,2,2012-01-19,2
159.0,70.0,2,2012-01-19,2
238.0,95.0,2,2012-01-19,2
252.0,17.0,2,2012-01-19,2
128.0,133.0,2,2012-01-19,2
18.0,50.0,2,2012-01-19,2
36.0,12.0,2,2012-01-19,2
216.0,12.0,2,2012-01-19,2
186.0,57.0,2,2012-01-19,2
238.0,95.0,2,2012-01-19,2
267.0,12.0,2,2012-01-19,2
267.0,12.0,2,2012-01-19,2
266.0,129.0,2,2012-01-19,2
265.0,164.0,2,2012-01-19,2
264.0,164.0,2,2012-01-19,2
255.0,70.0,2,2012-01-19,2
36.0,12.0,2,2012-01-19,2
250.0,108.0,2,2012-01-19,2
252.0,17.0,2,2012-01-19,2
267.0,12.0,2,2012-01-19,2
267.0,12.0,2,2012-01-19,2
216.0,12.0,2,2012-01-19,2
226.0,126.0,2,2012-01-19,2
267.0,12.0,2,2012-01-19,2
250.0,108.0,2,2012-01-19,2
164.0,129.0,2,2012-01-19,2
75.0,104.0,2,2012-01-19,2
207.0,61.0,2,2012-01-19,2
18.0,50.0,2,2012-01-19,2
250.0,108.0,2,2012-01-19,2
246.0,108.0,2,2012-01-19,2
267.0,12.0,2,2012-01-19,2
267.0,12.0,2,2012-01-19,2
275.0,50.0,2,2012-01-19,2
275.0,50.0,2,2012-01-19,2
276.0,134.0,2,2012-01-19,2
250.0,108.0,2,2012-01-19,2
277.0,12.0,2,2012-01-19,2
277.0,12.0,2,2012-01-19,2
274.0,101.0,2,2012-01-19,2
280.0,168.0,2,2012-01-19,2
280.0,168.0,2,2012-01-19,2
274.0,101.0,2,2012-01-19,2
266.0,129.0,2,2012-01-19,2
264.0,164.0,2,2012-01-19,2
255.0,70.0,2,2012-01-19,2
276.0,134.0,2,2012-01-19,2
280.0,168.0,2,2012-01-19,2
277.0,12.0,2,2012-01-19,2
280.0,168.0,2,2012-01-19,2
280.0,168.0,2,2012-01-19,2
36.0,12.0,2,2012-01-19,2
274.0,101.0,2,2012-01-19,2
276.0,134.0,2,2012-01-19,2
275.0,50.0,2,2012-01-19,2
36.0,12.0,2,2012-01-19,2
267.0,12.0,2,2012-01-19,2
266.0,129.0,2,2012-01-19,2
264.0,164.0,2,2012-01-19,2
18.0,50.0,2,2012-01-19,2
265.0,164.0,2,2012-01-19,2
238.0,95.0,2,2012-01-19,2
186.0,57.0,2,2012-01-19,2
