QId,PostUserId,Time,days
473,121.0,2012-01-22 10:46:18.943,4
476,57.0,2012-01-22 12:21:24.430,4
480,89.0,2012-01-22 14:37:54.197,4
484,12.0,2012-01-22 16:16:15.310,4
498,129.0,2012-01-22 18:59:35.413,4
501,121.0,2012-01-22 20:18:18.873,4
504,13.0,2012-01-22 20:53:04.870,4
512,194.0,2012-01-23 00:48:38.713,5
521,178.0,2012-01-23 02:39:50.777,5
523,79.0,2012-01-23 04:38:17.497,5
527,77.0,2012-01-23 08:47:20.193,5
528,61.0,2012-01-23 10:41:33.533,5
533,121.0,2012-01-23 11:58:54.813,5
536,121.0,2012-01-23 13:21:47.367,5
544,52.0,2012-01-23 17:45:14.290,5
546,57.0,2012-01-23 19:15:33.680,5
547,23.0,2012-01-23 20:11:58.830,5
552,82.0,2012-01-23 20:55:15.077,5
559,79.0,2012-01-23 21:54:58.367,6
563,57.0,2012-01-23 22:15:25.073,6
572,94.0,2012-01-24 00:08:43.450,6
573,191.0,2012-01-24 00:31:09.270,6
574,111.0,2012-01-24 00:38:48.203,6
585,103.0,2012-01-24 04:10:07.530,6
586,70.0,2012-01-24 04:19:08.667,6
588,109.0,2012-01-24 06:25:30.557,6
595,70.0,2012-01-24 10:08:39.003,6
596,79.0,2012-01-24 10:22:00.793,6
601,129.0,2012-01-24 11:57:11.883,6
603,57.0,2012-01-24 12:27:24.547,6
608,89.0,2012-01-24 13:44:34.423,6
610,12.0,2012-01-24 13:49:32.480,6
612,12.0,2012-01-24 14:19:01.823,6
617,172.0,2012-01-24 16:17:00.180,6
627,172.0,2012-01-24 17:15:26.537,6
632,68.0,2012-01-24 20:13:54.273,6
634,137.0,2012-01-24 21:29:13.487,7
637,57.0,2012-01-24 21:57:59.703,7
644,12.0,2012-01-25 00:24:27.507,7
648,34.0,2012-01-25 04:15:51.423,7
653,13.0,2012-01-25 07:13:48.723,7
654,70.0,2012-01-25 08:44:09.493,7
665,178.0,2012-01-25 17:03:39.787,7
669,89.0,2012-01-25 17:41:43.700,7
671,52.0,2012-01-25 18:03:35.397,7
676,121.0,2012-01-25 19:37:22.763,7
679,199.0,2012-01-25 20:09:09.960,7
