QId,RespondUserId,PostUserId,Time,days
463,69.0,142.0,2012-01-21 23:41:13.293,4
469,79.0,12.0,2012-01-22 09:57:23.260,4
472,70.0,78.0,2012-01-22 13:55:56.053,4
473,121.0,142.0,2012-01-22 17:37:21.220,4
476,57.0,46.0,2012-01-22 20:29:13.333,4
480,89.0,63.0,2012-01-23 06:09:47.300,5
484,12.0,169.0,2012-01-22 21:55:15.093,5
498,129.0,81.0,2012-01-22 19:14:34.807,4
501,121.0,129.0,2012-01-22 20:34:02.420,4
504,13.0,69.0,2012-01-22 21:01:43.693,4
512,194.0,77.0,2012-01-23 00:52:47.753,5
521,178.0,178.0,2012-01-23 03:19:50.493,5
523,79.0,34.0,2012-01-23 05:45:36.633,5
527,77.0,125.0,2012-02-15 07:57:19.900,28
528,61.0,57.0,2012-01-23 11:50:44.443,5
533,121.0,31.0,2012-01-23 15:37:25.107,5
536,121.0,121.0,2012-02-04 18:37:58.827,17
544,52.0,81.0,2012-01-23 18:03:07.350,5
546,57.0,81.0,2012-01-23 20:26:10.767,5
547,23.0,46.0,2012-01-23 20:35:47.710,5
552,82.0,129.0,2012-01-23 21:43:34.777,6
559,79.0,81.0,2012-01-23 23:20:06.523,6
573,191.0,8.0,2012-01-24 01:12:49.070,6
574,111.0,5.0,2012-01-24 00:52:19.743,6
585,103.0,109.0,2012-01-24 17:27:10.107,6
586,70.0,,2012-01-24 08:09:47.637,6
595,70.0,81.0,2012-01-24 10:54:23.017,6
596,79.0,129.0,2012-01-24 11:06:16.553,6
601,129.0,81.0,2012-01-24 13:11:34.330,6
603,57.0,,2012-01-24 12:41:35.587,6
608,89.0,12.0,2012-01-24 14:33:54.247,6
617,172.0,43.0,2012-01-24 16:30:06.493,6
627,172.0,92.0,2012-01-24 18:38:18.240,6
632,68.0,5.0,2012-01-25 17:37:24.803,7
637,57.0,13.0,2012-01-24 22:13:58.623,7
644,12.0,105.0,2012-01-25 01:06:56.237,7
648,34.0,105.0,2012-01-25 04:41:03.980,7
653,13.0,46.0,2012-01-25 13:58:21.493,7
654,70.0,182.0,2012-01-25 10:04:40.960,7
665,178.0,81.0,2012-01-25 17:38:12.837,7
669,89.0,12.0,2012-01-25 18:07:48.057,7
671,52.0,12.0,2012-01-25 18:22:44.540,7
679,199.0,169.0,2012-01-25 20:40:27.160,7
680,130.0,121.0,2012-01-25 20:38:11.877,7
685,70.0,169.0,2012-01-25 22:29:56.077,8
695,12.0,50.0,2012-01-25 23:57:20.583,8
701,105.0,5.0,2012-01-26 01:27:02.823,8
704,103.0,77.0,2012-01-26 01:15:01.697,8
711,109.0,81.0,2012-01-26 11:36:06.777,8
715,178.0,34.0,2012-01-26 05:12:55.247,8
716,217.0,69.0,2012-01-26 05:33:08.590,8
736,227.0,34.0,2012-01-26 10:53:13.950,8
742,89.0,121.0,2012-01-26 13:32:26.170,8
745,89.0,46.0,2012-01-26 12:42:24.113,8
761,156.0,52.0,2012-01-26 16:23:20.397,8
771,178.0,5.0,2012-01-26 19:41:15.273,8
777,13.0,81.0,2012-01-26 21:41:22.007,9
780,86.0,251.0,2012-02-01 13:41:49.260,14
783,249.0,12.0,2012-01-26 23:17:08.090,9
788,256.0,69.0,2012-01-27 03:54:52.760,9
794,172.0,5.0,2012-01-27 04:17:54.227,9
800,57.0,81.0,2012-01-27 12:47:17.123,9
803,156.0,137.0,2012-01-27 18:26:04.343,9
817,44.0,16.0,2012-01-27 18:04:36.097,9
821,143.0,81.0,2012-01-27 20:38:53.413,9
825,8.0,5.0,2012-01-27 23:47:24.823,10
832,271.0,46.0,2012-01-28 13:22:19.057,10
835,70.0,13.0,2012-01-28 02:08:39.007,10
838,178.0,142.0,2012-01-28 18:10:20.800,10
844,220.0,57.0,2012-02-03 20:55:08.820,16
845,187.0,312.0,2012-01-30 23:55:22.787,13
850,82.0,184.0,2012-01-28 11:50:24.353,10
853,82.0,70.0,2012-01-28 12:14:37.473,10
855,285.0,12.0,2012-01-28 13:59:11.600,10
864,135.0,121.0,2012-01-28 16:02:06.843,10
866,135.0,313.0,2012-01-30 15:56:25.127,12
869,70.0,12.0,2012-01-28 15:53:58.257,10
874,109.0,12.0,2012-01-28 16:54:01.937,10
881,89.0,121.0,2012-01-28 17:46:40.690,10
886,12.0,29.0,2012-01-28 20:52:24.650,10
888,219.0,12.0,2012-01-28 20:53:47.223,10
894,207.0,51.0,2012-01-28 21:46:12.803,11
900,99.0,121.0,2012-01-28 23:17:34.853,11
907,148.0,121.0,2012-01-29 03:42:55.230,11
916,79.0,52.0,2012-01-29 04:06:52.153,11
933,230.0,50.0,2012-01-29 10:19:16.777,11
936,70.0,81.0,2012-01-29 10:37:08.840,11
938,61.0,89.0,2012-01-29 12:07:46.620,11
941,109.0,12.0,2012-01-29 14:42:20.447,11
950,172.0,51.0,2012-01-29 22:03:44.847,12
962,304.0,57.0,2012-01-29 21:57:14.157,12
970,7.0,5.0,2012-01-30 02:50:50.650,12
974,172.0,27.0,2012-01-30 03:32:30.613,12
975,50.0,77.0,2012-01-30 04:08:06.567,12
982,70.0,34.0,2012-01-30 07:03:38.917,12
990,27.0,12.0,2012-01-30 15:26:57.940,12
996,,29.0,2012-01-28 21:06:05.070,11
1003,129.0,131.0,2012-02-21 13:02:12.710,34
1004,333.0,121.0,2012-01-29 17:59:27.293,11
1006,63.0,129.0,2012-01-30 20:36:36.180,12
1008,219.0,12.0,2012-01-30 21:27:29.343,13
1010,172.0,313.0,2012-01-30 22:38:29.327,13
1035,70.0,46.0,2012-01-31 11:00:27.007,13
1039,89.0,309.0,2012-02-22 23:18:11.317,36
1041,89.0,12.0,2012-01-31 13:34:35.880,13
1044,89.0,,2012-02-01 09:24:45.323,14
1047,326.0,105.0,2012-01-31 18:58:41.287,13
1051,110.0,5.0,2012-01-31 17:48:38.273,13
1057,12.0,312.0,2012-01-31 20:34:13.987,13
1063,326.0,5.0,2012-01-31 21:50:41.803,14
1065,99.0,69.0,2012-01-31 22:37:44.823,14
1072,63.0,69.0,2012-02-01 00:01:31.797,14
1081,330.0,105.0,2012-02-01 02:34:44.017,14
1082,330.0,69.0,2012-02-01 03:41:30.263,14
1088,7.0,50.0,2012-02-01 03:21:05.673,14
1096,109.0,312.0,2012-02-01 03:48:30.753,14
1099,109.0,69.0,2012-02-01 04:25:42.610,14
1106,70.0,121.0,2012-02-01 06:25:37.060,14
1115,7.0,12.0,2012-02-01 17:32:40.780,14
1118,121.0,121.0,2012-02-01 18:42:00.103,14
1119,13.0,121.0,2012-02-01 18:45:58.287,14
