PostId,Vote,VTime
87,2,2011-06-02
96,2,2011-06-02
92,2,2011-06-02
3,2,2011-06-02
87,2,2011-06-02
15,2,2011-06-02
27,2,2011-06-02
97,2,2011-06-02
97,2,2011-06-02
96,2,2011-06-02
83,2,2011-06-02
34,2,2011-06-02
30,2,2011-06-02
89,2,2011-06-02
91,2,2011-06-02
97,2,2011-06-02
64,2,2011-06-02
8,2,2011-06-02
13,2,2011-06-02
97,2,2011-06-02
5,2,2011-06-02
5,5,2011-06-02
26,2,2011-06-02
100,2,2011-06-02
61,2,2011-06-02
69,2,2011-06-02
100,1,2011-06-02
98,2,2011-06-02
3,2,2011-06-02
18,2,2011-06-02
40,2,2011-06-02
100,2,2011-06-02
13,2,2011-06-02
8,2,2011-06-02
52,2,2011-06-02
46,2,2011-06-02
17,2,2011-06-02
7,2,2011-06-02
87,2,2011-06-02
80,2,2011-06-02
98,2,2011-06-02
42,2,2011-06-02
102,2,2011-06-02
22,2,2011-06-02
13,2,2011-06-02
104,2,2011-06-02
99,2,2011-06-02
42,2,2011-06-02
86,2,2011-06-02
108,2,2011-06-02
38,2,2011-06-02
62,2,2011-06-02
111,2,2011-06-02
111,1,2011-06-02
107,2,2011-06-02
30,2,2011-06-02
15,2,2011-06-02
108,3,2011-06-02
42,2,2011-06-02
3,2,2011-06-02
89,2,2011-06-02
91,2,2011-06-02
15,2,2011-06-02
99,2,2011-06-02
84,2,2011-06-02
55,2,2011-06-02
45,2,2011-06-02
112,2,2011-06-02
59,2,2011-06-02
12,2,2011-06-02
75,2,2011-06-02
64,2,2011-06-02
114,2,2011-06-02
42,2,2011-06-02
42,2,2011-06-02
114,2,2011-06-02
115,2,2011-06-02
61,2,2011-06-02
95,2,2011-06-02
16,2,2011-06-02
87,2,2011-06-02
84,2,2011-06-02
42,2,2011-06-02
100,2,2011-06-02
92,2,2011-06-02
12,2,2011-06-02
98,2,2011-06-02
102,2,2011-06-02
25,2,2011-06-02
36,2,2011-06-02
4,2,2011-06-02
19,2,2011-06-02
20,2,2011-06-02
28,2,2011-06-02
42,2,2011-06-02
8,2,2011-06-02
50,2,2011-06-02
35,2,2011-06-02
2,2,2011-06-02
62,2,2011-06-02
2,2,2011-06-02
23,2,2011-06-02
114,2,2011-06-02
115,2,2011-06-02
113,2,2011-06-02
99,2,2011-06-02
104,2,2011-06-02
98,2,2011-06-02
102,2,2011-06-02
94,2,2011-06-02
111,2,2011-06-02
97,2,2011-06-02
96,2,2011-06-02
93,2,2011-06-02
95,2,2011-06-02
91,2,2011-06-02
91,1,2011-06-02
88,2,2011-06-02
92,2,2011-06-02
90,2,2011-06-02
86,2,2011-06-02
87,2,2011-06-02
81,2,2011-06-02
84,2,2011-06-02
80,2,2011-06-02
83,2,2011-06-02
78,2,2011-06-02
79,2,2011-06-02
74,2,2011-06-02
100,2,2011-06-02
77,2,2011-06-02
76,2,2011-06-02
70,2,2011-06-02
72,2,2011-06-02
73,2,2011-06-02
82,2,2011-06-02
64,2,2011-06-02
68,2,2011-06-02
71,2,2011-06-02
63,2,2011-06-02
65,2,2011-06-02
50,2,2011-06-02
67,2,2011-06-02
68,2,2011-06-02
71,2,2011-06-02
1,2,2011-06-02
60,2,2011-06-02
43,2,2011-06-02
49,2,2011-06-02
18,2,2011-06-02
38,2,2011-06-02
36,1,2011-06-02
36,2,2011-06-02
74,2,2011-06-02
100,2,2011-06-02
117,2,2011-06-02
43,2,2011-06-02
49,2,2011-06-02
116,2,2011-06-02
119,2,2011-06-02
74,2,2011-06-02
100,2,2011-06-02
120,2,2011-06-02
117,2,2011-06-02
120,2,2011-06-02
122,2,2011-06-02
18,2,2011-06-02
121,2,2011-06-02
121,1,2011-06-02
117,5,2011-06-02
121,2,2011-06-02
118,3,2011-06-02
123,2,2011-06-02
124,2,2011-06-02
70,2,2011-06-02
123,2,2011-06-02
121,2,2011-06-02
113,2,2011-06-02
123,2,2011-06-02
18,2,2011-06-02
117,2,2011-06-02
40,2,2011-06-02
121,2,2011-06-02
98,2,2011-06-02
46,2,2011-06-02
51,2,2011-06-02
117,2,2011-06-02
122,2,2011-06-02
86,2,2011-06-02
87,2,2011-06-02
41,2,2011-06-02
32,2,2011-06-02
80,2,2011-06-02
83,2,2011-06-02
117,2,2011-06-02
122,2,2011-06-02
4,2,2011-06-02
105,2,2011-06-02
101,2,2011-06-02
5,2,2011-06-02
125,2,2011-06-02
45,2,2011-06-02
55,2,2011-06-02
123,2,2011-06-02
117,2,2011-06-02
122,2,2011-06-02
102,1,2011-06-02
104,1,2011-06-02
77,2,2011-06-02
76,2,2011-06-02
94,2,2011-06-02
111,2,2011-06-02
127,2,2011-06-02
127,2,2011-06-02
128,2,2011-06-02
129,2,2011-06-02
74,2,2011-06-02
122,2,2011-06-02
120,2,2011-06-02
121,2,2011-06-02
113,2,2011-06-02
124,2,2011-06-02
123,2,2011-06-02
93,2,2011-06-02
13,1,2011-06-02
49,1,2011-06-02
92,2,2011-06-02
88,2,2011-06-02
135,2,2011-06-02
125,2,2011-06-02
88,2,2011-06-02
32,2,2011-06-02
41,2,2011-06-02
137,2,2011-06-02
122,2,2011-06-02
117,2,2011-06-02
75,2,2011-06-02
141,2,2011-06-02
117,2,2011-06-02
136,2,2011-06-02
134,2,2011-06-02
136,1,2011-06-02
2,2,2011-06-02
62,2,2011-06-02
23,3,2011-06-02
135,2,2011-06-02
139,2,2011-06-02
131,2,2011-06-02
138,2,2011-06-02
128,2,2011-06-02
127,2,2011-06-02
94,2,2011-06-02
111,2,2011-06-02
139,2,2011-06-02
143,2,2011-06-02
145,2,2011-06-02
40,2,2011-06-02
26,2,2011-06-02
61,2,2011-06-02
6,2,2011-06-02
53,2,2011-06-02
147,2,2011-06-02
147,2,2011-06-02
138,2,2011-06-02
17,2,2011-06-02
146,2,2011-06-02
129,2,2011-06-02
131,2,2011-06-02
148,2,2011-06-02
126,2,2011-06-02
118,3,2011-06-02
115,2,2011-06-02
115,1,2011-06-02
136,2,2011-06-02
147,2,2011-06-02
123,2,2011-06-02
147,2,2011-06-02
145,2,2011-06-02
147,2,2011-06-02
145,2,2011-06-02
143,2,2011-06-02
145,2,2011-06-02
127,2,2011-06-02
127,2,2011-06-02
128,2,2011-06-02
5,2,2011-06-02
44,2,2011-06-02
131,2,2011-06-02
138,2,2011-06-02
147,2,2011-06-02
145,2,2011-06-02
121,2,2011-06-02
122,2,2011-06-02
116,2,2011-06-02
134,2,2011-06-02
132,2,2011-06-02
94,2,2011-06-02
69,2,2011-06-02
115,2,2011-06-02
2,2,2011-06-02
62,2,2011-06-02
13,2,2011-06-02
46,2,2011-06-02
51,2,2011-06-02
131,3,2011-06-02
36,2,2011-06-02
149,2,2011-06-02
14,2,2011-06-02
17,2,2011-06-02
127,2,2011-06-02
128,2,2011-06-02
151,2,2011-06-02
62,2,2011-06-02
2,2,2011-06-02
139,2,2011-06-02
135,2,2011-06-02
109,2,2011-06-02
66,2,2011-06-02
136,2,2011-06-02
14,2,2011-06-02
34,2,2011-06-02
155,2,2011-06-02
155,2,2011-06-02
147,2,2011-06-02
139,2,2011-06-02
147,2,2011-06-02
157,2,2011-06-02
128,3,2011-06-02
151,3,2011-06-02
132,2,2011-06-02
125,2,2011-06-02
157,2,2011-06-02
143,2,2011-06-02
123,2,2011-06-02
142,2,2011-06-02
136,2,2011-06-02
162,2,2011-06-02
162,2,2011-06-02
160,2,2011-06-02
162,2,2011-06-02
156,2,2011-06-02
157,2,2011-06-02
83,2,2011-06-02
143,2,2011-06-02
166,2,2011-06-02
131,2,2011-06-02
132,2,2011-06-02
125,2,2011-06-02
149,2,2011-06-02
131,3,2011-06-02
170,2,2011-06-02
169,16,2011-06-02
155,2,2011-06-02
138,2,2011-06-02
169,2,2011-06-02
59,1,2011-06-02
141,1,2011-06-02
146,2,2011-06-02
143,2,2011-06-02
143,1,2011-06-02
173,2,2011-06-02
122,2,2011-06-02
166,2,2011-06-02
142,2,2011-06-02
49,2,2011-06-02
147,2,2011-06-02
171,3,2011-06-02
156,2,2011-06-02
154,2,2011-06-02
171,16,2011-06-02
170,2,2011-06-02
152,2,2011-06-02
177,2,2011-06-02
178,2,2011-06-02
134,2,2011-06-02
178,2,2011-06-02
171,3,2011-06-02
172,2,2011-06-02
178,2,2011-06-02
177,2,2011-06-02
178,2,2011-06-02
162,2,2011-06-03
166,2,2011-06-03
179,2,2011-06-03
179,2,2011-06-03
178,2,2011-06-03
168,2,2011-06-03
154,2,2011-06-03
180,2,2011-06-03
177,2,2011-06-03
175,2,2011-06-03
152,2,2011-06-03
145,2,2011-06-03
180,2,2011-06-03
178,2,2011-06-03
154,16,2011-06-03
183,2,2011-06-03
181,2,2011-06-03
160,1,2011-06-03
183,2,2011-06-03
184,2,2011-06-03
184,2,2011-06-03
174,2,2011-06-03
124,16,2011-06-03
59,16,2011-06-03
50,16,2011-06-03
131,3,2011-06-03
126,2,2011-06-03
149,2,2011-06-03
180,2,2011-06-03
174,2,2011-06-03
145,2,2011-06-03
143,2,2011-06-03
121,2,2011-06-03
175,2,2011-06-03
188,2,2011-06-03
141,2,2011-06-03
139,2,2011-06-03
175,1,2011-06-03
158,2,2011-06-03
116,5,2011-06-03
138,5,2011-06-03
173,2,2011-06-03
155,2,2011-06-03
155,5,2011-06-03
170,2,2011-06-03
188,2,2011-06-03
190,2,2011-06-03
189,2,2011-06-03
187,2,2011-06-03
139,2,2011-06-03
135,2,2011-06-03
135,5,2011-06-03
86,2,2011-06-03
184,2,2011-06-03
183,2,2011-06-03
191,2,2011-06-03
191,2,2011-06-03
135,2,2011-06-03
169,2,2011-06-03
192,2,2011-06-03
190,2,2011-06-03
193,2,2011-06-03
184,2,2011-06-03
190,2,2011-06-03
192,2,2011-06-03
190,16,2011-06-03
194,2,2011-06-03
135,2,2011-06-03
139,2,2011-06-03
117,2,2011-06-03
190,2,2011-06-03
186,2,2011-06-03
183,2,2011-06-03
178,2,2011-06-03
195,2,2011-06-03
195,2,2011-06-03
113,2,2011-06-03
192,2,2011-06-03
161,2,2011-06-03
159,2,2011-06-03
149,2,2011-06-03
143,2,2011-06-03
146,2,2011-06-03
196,2,2011-06-03
197,2,2011-06-03
155,2,2011-06-03
170,2,2011-06-03
197,2,2011-06-03
171,16,2011-06-03
171,2,2011-06-03
135,2,2011-06-03
139,2,2011-06-03
122,1,2011-06-03
197,2,2011-06-03
196,2,2011-06-03
51,1,2011-06-03
34,1,2011-06-03
66,1,2011-06-03
194,2,2011-06-03
155,2,2011-06-03
197,2,2011-06-03
171,3,2011-06-03
190,2,2011-06-03
197,2,2011-06-03
190,2,2011-06-03
69,2,2011-06-03
155,2,2011-06-03
197,2,2011-06-03
170,2,2011-06-03
188,2,2011-06-03
190,2,2011-06-03
188,2,2011-06-03
159,2,2011-06-03
184,2,2011-06-03
200,2,2011-06-03
200,1,2011-06-03
193,1,2011-06-03
202,2,2011-06-03
180,2,2011-06-03
171,2,2011-06-03
203,2,2011-06-03
190,2,2011-06-03
188,2,2011-06-03
184,2,2011-06-03
186,2,2011-06-03
193,2,2011-06-03
119,2,2011-06-03
168,2,2011-06-03
202,2,2011-06-03
203,2,2011-06-03
82,2,2011-06-03
51,2,2011-06-03
139,2,2011-06-03
197,2,2011-06-03
83,2,2011-06-03
79,2,2011-06-03
104,2,2011-06-03
194,2,2011-06-03
140,2,2011-06-03
110,2,2011-06-03
156,2,2011-06-03
205,2,2011-06-03
205,1,2011-06-03
202,2,2011-06-04
205,2,2011-06-04
159,2,2011-06-04
197,2,2011-06-04
180,2,2011-06-04
208,2,2011-06-04
156,2,2011-06-04
127,2,2011-06-04
2,2,2011-06-04
62,2,2011-06-04
23,2,2011-06-04
90,2,2011-06-04
208,2,2011-06-04
207,2,2011-06-04
209,2,2011-06-04
209,2,2011-06-04
204,2,2011-06-04
210,2,2011-06-04
206,2,2011-06-04
207,2,2011-06-04
209,2,2011-06-04
209,2,2011-06-04
212,2,2011-06-04
210,2,2011-06-04
213,2,2011-06-04
215,2,2011-06-04
214,2,2011-06-04
215,2,2011-06-04
211,5,2011-06-04
212,2,2011-06-04
210,2,2011-06-04
212,2,2011-06-04
212,2,2011-06-04
208,2,2011-06-04
209,2,2011-06-04
212,2,2011-06-04
215,1,2011-06-04
203,2,2011-06-04
203,1,2011-06-04
217,3,2011-06-04
218,2,2011-06-04
218,1,2011-06-04
218,2,2011-06-04
217,3,2011-06-04
217,3,2011-06-04
218,2,2011-06-04
207,1,2011-06-04
84,2,2011-06-04
213,2,2011-06-04
215,2,2011-06-04
212,2,2011-06-04
212,2,2011-06-05
210,2,2011-06-05
207,2,2011-06-05
206,2,2011-06-05
171,2,2011-06-05
21,16,2011-06-05
213,16,2011-06-05
171,15,2011-06-05
218,2,2011-06-05
209,2,2011-06-05
208,2,2011-06-05
223,2,2011-06-05
190,2,2011-06-05
190,1,2011-06-05
147,1,2011-06-05
21,2,2011-06-05
223,2,2011-06-05
221,2,2011-06-05
206,2,2011-06-05
62,2,2011-06-05
220,2,2011-06-05
220,1,2011-06-05
219,2,2011-06-05
225,2,2011-06-05
224,2,2011-06-05
212,2,2011-06-05
227,2,2011-06-05
225,2,2011-06-05
218,2,2011-06-05
217,3,2011-06-05
221,2,2011-06-05
222,2,2011-06-05
208,16,2011-06-05
209,2,2011-06-05
178,2,2011-06-05
177,2,2011-06-05
226,2,2011-06-05
225,2,2011-06-05
224,2,2011-06-05
227,2,2011-06-05
228,2,2011-06-05
222,2,2011-06-05
223,2,2011-06-05
224,2,2011-06-05
227,2,2011-06-05
228,2,2011-06-05
226,2,2011-06-05
228,2,2011-06-05
231,2,2011-06-05
223,2,2011-06-05
230,2,2011-06-05
222,2,2011-06-05
178,1,2011-06-05
208,2,2011-06-05
187,1,2011-06-05
224,2,2011-06-05
227,2,2011-06-05
228,2,2011-06-05
226,2,2011-06-05
198,2,2011-06-05
231,2,2011-06-05
197,1,2011-06-05
224,2,2011-06-05
227,2,2011-06-05
232,2,2011-06-05
225,2,2011-06-05
228,2,2011-06-05
226,2,2011-06-05
224,2,2011-06-05
227,2,2011-06-05
223,2,2011-06-05
222,2,2011-06-05
229,2,2011-06-05
213,2,2011-06-05
216,2,2011-06-05
211,2,2011-06-05
215,2,2011-06-05
214,2,2011-06-05
210,2,2011-06-05
212,2,2011-06-05
208,2,2011-06-05
209,2,2011-06-05
206,2,2011-06-05
207,2,2011-06-05
202,2,2011-06-05
195,2,2011-06-05
198,2,2011-06-05
188,2,2011-06-05
189,2,2011-06-05
199,2,2011-06-05
193,2,2011-06-05
204,2,2011-06-05
184,2,2011-06-05
180,2,2011-06-05
205,2,2011-06-05
185,2,2011-06-05
182,2,2011-06-05
177,2,2011-06-05
210,2,2011-06-05
212,2,2011-06-05
228,2,2011-06-05
232,2,2011-06-05
228,2,2011-06-05
231,2,2011-06-05
197,2,2011-06-05
155,2,2011-06-05
170,2,2011-06-05
25,3,2011-06-05
237,5,2011-06-05
233,2,2011-06-05
234,2,2011-06-05
237,2,2011-06-05
205,2,2011-06-05
232,2,2011-06-05
233,2,2011-06-05
122,2,2011-06-05
233,2,2011-06-05
234,2,2011-06-05
228,2,2011-06-05
226,2,2011-06-05
227,2,2011-06-05
216,2,2011-06-05
234,2,2011-06-05
178,2,2011-06-05
239,2,2011-06-05
239,1,2011-06-05
239,2,2011-06-05
241,2,2011-06-05
231,1,2011-06-05
205,2,2011-06-05
241,2,2011-06-05
222,2,2011-06-05
230,2,2011-06-05
229,2,2011-06-05
220,2,2011-06-05
216,2,2011-06-05
227,2,2011-06-05
241,2,2011-06-05
240,2,2011-06-05
233,2,2011-06-06
234,2,2011-06-06
152,2,2011-06-06
241,2,2011-06-06
242,2,2011-06-06
227,2,2011-06-06
227,1,2011-06-06
238,2,2011-06-06
239,2,2011-06-06
159,2,2011-06-06
238,2,2011-06-06
243,2,2011-06-06
42,1,2011-06-06
42,2,2011-06-06
225,2,2011-06-06
225,5,2011-06-06
12,5,2011-06-06
12,2,2011-06-06
252,2,2011-06-06
253,2,2011-06-06
254,2,2011-06-06
249,10,2011-06-06
209,1,2011-06-06
212,1,2011-06-06
251,2,2011-06-06
248,2,2011-06-06
247,2,2011-06-06
246,2,2011-06-06
245,2,2011-06-06
252,2,2011-06-06
244,2,2011-06-06
250,2,2011-06-06
243,2,2011-06-06
238,2,2011-06-06
239,2,2011-06-06
237,2,2011-06-06
165,2,2011-06-06
167,2,2011-06-06
132,2,2011-06-06
131,2,2011-06-06
149,2,2011-06-06
254,2,2011-06-06
248,2,2011-06-06
244,2,2011-06-06
101,2,2011-06-06
105,2,2011-06-06
150,2,2011-06-06
99,2,2011-06-06
98,2,2011-06-06
102,2,2011-06-06
94,2,2011-06-06
111,2,2011-06-06
97,2,2011-06-06
96,2,2011-06-06
93,2,2011-06-06
95,2,2011-06-06
89,2,2011-06-06
91,2,2011-06-06
88,2,2011-06-06
136,2,2011-06-06
92,2,2011-06-06
90,2,2011-06-06
86,2,2011-06-06
87,2,2011-06-06
81,2,2011-06-06
84,2,2011-06-06
80,2,2011-06-06
78,2,2011-06-06
223,2,2011-06-06
231,2,2011-06-06
254,2,2011-06-06
178,2,2011-06-06
241,2,2011-06-06
244,2,2011-06-06
237,2,2011-06-06
233,2,2011-06-06
234,2,2011-06-06
232,2,2011-06-06
254,2,2011-06-06
254,2,2011-06-06
255,2,2011-06-06
250,2,2011-06-06
255,2,2011-06-06
259,2,2011-06-06
253,2,2011-06-06
262,2,2011-06-06
262,2,2011-06-06
251,3,2011-06-06
247,2,2011-06-06
245,2,2011-06-06
261,2,2011-06-06
262,3,2011-06-06
260,2,2011-06-06
258,2,2011-06-06
240,3,2011-06-06
243,10,2011-06-06
247,2,2011-06-06
257,2,2011-06-06
247,2,2011-06-06
135,2,2011-06-06
139,2,2011-06-06
192,2,2011-06-06
250,2,2011-06-06
250,16,2011-06-06
217,3,2011-06-06
231,2,2011-06-06
259,2,2011-06-06
42,2,2011-06-06
212,2,2011-06-06
258,2,2011-06-06
250,2,2011-06-06
255,2,2011-06-06
244,2,2011-06-06
265,2,2011-06-06
258,2,2011-06-06
262,2,2011-06-06
264,2,2011-06-06
245,2,2011-06-06
261,3,2011-06-06
209,2,2011-06-06
244,2,2011-06-06
257,2,2011-06-06
242,2,2011-06-07
230,1,2011-06-07
251,3,2011-06-07
262,2,2011-06-07
245,2,2011-06-07
261,2,2011-06-07
251,3,2011-06-07
225,2,2011-06-07
228,2,2011-06-07
247,2,2011-06-07
257,2,2011-06-07
265,2,2011-06-07
211,2,2011-06-07
5,2,2011-06-07
40,1,2011-06-07
266,2,2011-06-07
244,2,2011-06-07
270,2,2011-06-07
65,2,2011-06-07
63,2,2011-06-07
192,2,2011-06-07
270,2,2011-06-07
271,2,2011-06-07
266,2,2011-06-07
270,2,2011-06-07
262,2,2011-06-07
258,2,2011-06-07
228,1,2011-06-07
256,2,2011-06-07
271,2,2011-06-07
181,1,2011-06-07
261,2,2011-06-07
261,1,2011-06-07
250,2,2011-06-07
255,2,2011-06-07
255,1,2011-06-07
245,2,2011-06-07
260,2,2011-06-07
272,2,2011-06-07
272,2,2011-06-07
131,3,2011-06-07
272,2,2011-06-07
272,1,2011-06-07
266,2,2011-06-07
270,2,2011-06-07
266,2,2011-06-07
267,2,2011-06-07
255,2,2011-06-07
250,2,2011-06-07
156,2,2011-06-07
180,2,2011-06-07
273,2,2011-06-07
273,2,2011-06-08
274,2,2011-06-08
273,2,2011-06-08
275,2,2011-06-08
83,1,2011-06-08
270,2,2011-06-08
270,1,2011-06-08
65,2,2011-06-08
65,1,2011-06-08
228,2,2011-06-08
220,2,2011-06-08
270,2,2011-06-08
266,2,2011-06-08
274,2,2011-06-08
273,2,2011-06-08
266,2,2011-06-08
270,2,2011-06-08
255,2,2011-06-08
244,2,2011-06-08
163,2,2011-06-08
237,16,2011-06-08
102,2,2011-06-08
108,2,2011-06-08
276,2,2011-06-08
273,2,2011-06-08
274,2,2011-06-08
275,2,2011-06-08
271,2,2011-06-08
272,2,2011-06-08
266,2,2011-06-08
270,2,2011-06-08
262,2,2011-06-08
254,2,2011-06-08
257,2,2011-06-08
263,2,2011-06-08
259,2,2011-06-08
261,2,2011-06-08
260,2,2011-06-08
255,2,2011-06-08
242,2,2011-06-08
277,2,2011-06-08
195,16,2011-06-08
216,16,2011-06-08
117,16,2011-06-08
120,16,2011-06-08
127,16,2011-06-08
240,16,2011-06-08
269,16,2011-06-08
277,2,2011-06-08
194,2,2011-06-08
279,2,2011-06-08
280,2,2011-06-08
281,2,2011-06-08
281,2,2011-06-08
121,2,2011-06-08
283,16,2011-06-08
280,2,2011-06-08
281,2,2011-06-08
281,16,2011-06-08
281,2,2011-06-08
280,2,2011-06-08
247,2,2011-06-08
285,2,2011-06-08
287,2,2011-06-08
286,2,2011-06-08
285,2,2011-06-08
279,2,2011-06-08
287,2,2011-06-08
286,16,2011-06-08
285,2,2011-06-08
289,2,2011-06-08
287,1,2011-06-08
288,2,2011-06-08
291,2,2011-06-08
288,2,2011-06-08
291,2,2011-06-08
292,2,2011-06-08
293,2,2011-06-08
294,2,2011-06-08
276,2,2011-06-08
247,2,2011-06-08
289,2,2011-06-08
257,2,2011-06-08
265,1,2011-06-08
265,2,2011-06-08
155,2,2011-06-08
