,time-delta,jaccard,name
262,111,0.14285714285714285,literature
263,112,0.14285714285714285,literature
264,113,0.14285714285714285,literature
265,114,0.14285714285714285,literature
266,115,0.14285714285714285,literature
267,116,0.14285714285714285,literature
268,117,0.14285714285714285,literature
269,118,0.14285714285714285,literature
270,119,0.14285714285714285,literature
271,120,0.14285714285714285,literature
272,121,0.14285714285714285,literature
273,122,0.14285714285714285,literature
274,123,0.14285714285714285,literature
275,124,0.14285714285714285,literature
276,125,0.14285714285714285,literature
277,126,0.14285714285714285,literature
278,127,0.14285714285714285,literature
279,128,0.14285714285714285,literature
280,129,0.14285714285714285,literature
281,130,0.14285714285714285,literature
282,131,0.14285714285714285,literature
283,132,0.13793103448275862,literature
284,133,0.13333333333333333,literature
285,134,0.13333333333333333,literature
286,135,0.13333333333333333,literature
287,136,0.13333333333333333,literature
288,137,0.13333333333333333,literature
289,138,0.13333333333333333,literature
290,139,0.13333333333333333,literature
291,140,0.13333333333333333,literature
292,141,0.13793103448275862,literature
293,142,0.13333333333333333,literature
294,143,0.13333333333333333,literature
295,144,0.13333333333333333,literature
296,145,0.16666666666666666,literature
297,146,0.16666666666666666,literature
298,147,0.13333333333333333,literature
299,148,0.13333333333333333,literature
300,2,0.7058823529411765,literature
301,1,0.8571428571428571,literature
302,0,1.0,literature
303,1,0.875,literature
304,2,0.8,literature
305,3,0.76,literature
306,4,0.75,literature
307,5,0.7692307692307693,literature
308,6,0.8461538461538461,literature
309,7,0.71875,literature
310,8,0.696969696969697,literature
311,9,0.696969696969697,literature
312,10,0.6764705882352942,literature
313,11,0.6388888888888888,literature
314,12,0.6388888888888888,literature
315,13,0.6111111111111112,literature
316,14,0.6285714285714286,literature
317,15,0.6285714285714286,literature
318,16,0.6285714285714286,literature
319,17,0.6176470588235294,literature
320,18,0.6,literature
321,19,0.5588235294117647,literature
322,20,0.5588235294117647,literature
323,21,0.5428571428571428,literature
324,22,0.5428571428571428,literature
325,23,0.5428571428571428,literature
326,24,0.5757575757575758,literature
327,25,0.5428571428571428,literature
328,26,0.47058823529411764,literature
329,27,0.47058823529411764,literature
330,28,0.47058823529411764,literature
331,29,0.5,literature
332,30,0.5,literature
333,31,0.5151515151515151,literature
334,32,0.48484848484848486,literature
335,33,0.42424242424242425,literature
336,34,0.42424242424242425,literature
337,35,0.4117647058823529,literature
338,36,0.38235294117647056,literature
339,37,0.38235294117647056,literature
340,38,0.3548387096774194,literature
341,39,0.3870967741935484,literature
342,40,0.3870967741935484,literature
343,41,0.3793103448275862,literature
344,42,0.4,literature
345,43,0.4,literature
346,44,0.4,literature
347,45,0.36363636363636365,literature
348,46,0.36666666666666664,literature
349,47,0.3235294117647059,literature
350,48,0.35294117647058826,literature
351,49,0.3333333333333333,literature
352,50,0.2692307692307692,literature
353,51,0.3076923076923077,literature
354,52,0.2692307692307692,literature
355,53,0.3076923076923077,literature
356,54,0.3076923076923077,literature
357,55,0.3076923076923077,literature
358,56,0.3076923076923077,literature
359,57,0.3076923076923077,literature
360,58,0.3076923076923077,literature
361,59,0.3076923076923077,literature
362,60,0.32,literature
363,61,0.3333333333333333,literature
364,62,0.3076923076923077,literature
365,63,0.32,literature
366,64,0.32,literature
367,65,0.32,literature
368,66,0.32,literature
369,67,0.32,literature
370,68,0.32,literature
371,69,0.32,literature
372,70,0.32,literature
373,71,0.32,literature
374,72,0.32,literature
375,73,0.32,literature
376,74,0.37037037037037035,literature
377,75,0.37037037037037035,literature
378,76,0.38461538461538464,literature
379,77,0.38461538461538464,literature
380,78,0.38461538461538464,literature
381,79,0.3076923076923077,literature
382,80,0.3333333333333333,literature
383,81,0.28,literature
384,82,0.32,literature
385,83,0.24,literature
386,84,0.16,literature
387,85,0.16,literature
388,86,0.2,literature
389,87,0.36,literature
390,88,0.36,literature
391,89,0.36,literature
392,90,0.4,literature
393,91,0.4230769230769231,literature
394,92,0.4074074074074074,literature
395,93,0.4074074074074074,literature
396,94,0.37037037037037035,literature
397,95,0.3333333333333333,literature
398,96,0.19230769230769232,literature
399,97,0.19230769230769232,literature
400,98,0.19230769230769232,literature
401,99,0.19230769230769232,literature
402,100,0.23076923076923078,literature
403,101,0.2692307692307692,literature
404,102,0.2,literature
405,103,0.16,literature
406,104,0.16,literature
407,105,0.16,literature
408,106,0.16,literature
409,107,0.2,literature
410,108,0.2,literature
411,109,0.16,literature
412,110,0.16666666666666666,literature
413,111,0.16666666666666666,literature
414,112,0.16666666666666666,literature
415,113,0.16666666666666666,literature
416,114,0.16666666666666666,literature
417,115,0.16666666666666666,literature
418,116,0.16666666666666666,literature
419,117,0.16666666666666666,literature
420,118,0.16666666666666666,literature
421,119,0.16666666666666666,literature
422,120,0.16666666666666666,literature
423,121,0.16666666666666666,literature
424,122,0.16666666666666666,literature
425,123,0.16666666666666666,literature
426,124,0.16666666666666666,literature
427,125,0.16666666666666666,literature
428,126,0.16666666666666666,literature
429,127,0.16666666666666666,literature
430,128,0.16666666666666666,literature
431,129,0.16666666666666666,literature
432,130,0.16666666666666666,literature
433,131,0.16,literature
434,132,0.15384615384615385,literature
435,133,0.15384615384615385,literature
436,134,0.15384615384615385,literature
437,135,0.15384615384615385,literature
438,136,0.15384615384615385,literature
439,137,0.15384615384615385,literature
440,138,0.15384615384615385,literature
441,139,0.15384615384615385,literature
442,140,0.16,literature
443,141,0.15384615384615385,literature
444,142,0.15384615384615385,literature
445,143,0.15384615384615385,literature
446,144,0.14814814814814814,literature
447,145,0.14814814814814814,literature
448,146,0.15384615384615385,literature
449,147,0.15384615384615385,literature
450,3,0.6176470588235294,literature
451,2,0.75,literature
452,1,0.875,literature
453,0,1.0,literature
454,1,0.7,literature
455,2,0.8636363636363636,literature
456,3,0.8571428571428571,literature
457,4,0.7916666666666666,literature
458,5,0.8,literature
459,6,0.6774193548387096,literature
460,7,0.65625,literature
461,8,0.65625,literature
462,9,0.6363636363636364,literature
463,10,0.6,literature
464,11,0.6,literature
465,12,0.5714285714285714,literature
466,13,0.5882352941176471,literature
467,14,0.5882352941176471,literature
468,15,0.5882352941176471,literature
469,16,0.5757575757575758,literature
470,17,0.5588235294117647,literature
471,18,0.5151515151515151,literature
472,19,0.5151515151515151,literature
473,20,0.5,literature
474,21,0.5,literature
475,22,0.5,literature
476,23,0.53125,literature
477,24,0.5,literature
478,25,0.42424242424242425,literature
479,26,0.42424242424242425,literature
480,27,0.42424242424242425,literature
481,28,0.45454545454545453,literature
482,29,0.45454545454545453,literature
483,30,0.46875,literature
484,31,0.4375,literature
485,32,0.375,literature
486,33,0.375,literature
487,34,0.36363636363636365,literature
488,35,0.3333333333333333,literature
489,36,0.3333333333333333,literature
