,t1,t2,J
568,3.0,118.0,0.15789473684210525
569,3.0,119.0,0.15789473684210525
570,3.0,120.0,0.16666666666666666
571,3.0,121.0,0.16666666666666666
572,3.0,122.0,0.16666666666666666
573,3.0,123.0,0.15
574,3.0,124.0,0.1
575,3.0,125.0,0.1
576,3.0,126.0,0.1
577,3.0,127.0,0.09523809523809523
578,3.0,128.0,0.06666666666666667
579,3.0,129.0,0.06666666666666667
580,3.0,130.0,0.06666666666666667
581,3.0,131.0,0.06666666666666667
582,3.0,132.0,0.06666666666666667
583,3.0,133.0,0.05555555555555555
584,3.0,134.0,0.05555555555555555
585,3.0,135.0,0.05555555555555555
586,3.0,136.0,0.05555555555555555
587,3.0,137.0,0.05555555555555555
588,3.0,138.0,0.05555555555555555
589,3.0,139.0,0.05555555555555555
590,3.0,140.0,0.0
591,3.0,141.0,0.05555555555555555
592,3.0,142.0,0.05555555555555555
593,3.0,143.0,0.058823529411764705
594,3.0,144.0,0.058823529411764705
595,3.0,145.0,0.0625
596,3.0,146.0,0.058823529411764705
597,3.0,147.0,0.0625
598,3.0,148.0,0.0
599,3.0,149.0,0.0
600,4.0,0.0,0.6363636363636364
601,4.0,1.0,0.7777777777777778
602,4.0,2.0,0.7647058823529411
603,4.0,3.0,0.75
604,4.0,4.0,1.0
605,4.0,5.0,0.9411764705882353
606,4.0,6.0,0.9411764705882353
607,4.0,7.0,0.7777777777777778
608,4.0,8.0,0.6666666666666666
609,4.0,9.0,0.6666666666666666
610,4.0,10.0,0.5882352941176471
611,4.0,11.0,0.5882352941176471
612,4.0,12.0,0.5882352941176471
613,4.0,13.0,0.5882352941176471
614,4.0,14.0,0.5
615,4.0,15.0,0.4444444444444444
616,4.0,16.0,0.5263157894736842
617,4.0,17.0,0.5263157894736842
618,4.0,18.0,0.5263157894736842
619,4.0,19.0,0.5263157894736842
620,4.0,20.0,0.5263157894736842
621,4.0,21.0,0.5238095238095238
622,4.0,22.0,0.3333333333333333
623,4.0,23.0,0.35
