,time-delta,jaccard,name
0,0,1.0,economics
1,1,0.92,economics
2,2,0.64,economics
3,3,0.64,economics
4,4,0.52,economics
5,5,0.48,economics
6,6,0.44,economics
7,7,0.44,economics
8,8,0.4,economics
9,9,0.36,economics
10,10,0.4,economics
11,11,0.36,economics
12,12,0.36,economics
13,13,0.36,economics
14,14,0.36,economics
15,15,0.32,economics
16,16,0.32,economics
17,17,0.32,economics
18,18,0.4,economics
19,19,0.44,economics
20,20,0.44,economics
21,21,0.4,economics
22,22,0.4,economics
23,23,0.4,economics
24,24,0.38461538461538464,economics
25,25,0.38461538461538464,economics
26,26,0.4230769230769231,economics
27,27,0.39285714285714285,economics
28,28,0.35714285714285715,economics
29,29,0.3448275862068966,economics
30,30,0.3548387096774194,economics
31,31,0.3870967741935484,economics
32,32,0.3870967741935484,economics
33,33,0.3870967741935484,economics
34,34,0.4,economics
35,35,0.4,economics
36,36,0.4,economics
37,37,0.4,economics
38,38,0.41379310344827586,economics
39,39,0.41379310344827586,economics
40,40,0.3448275862068966,economics
41,41,0.3448275862068966,economics
42,42,0.2857142857142857,economics
43,43,0.2857142857142857,economics
44,44,0.2857142857142857,economics
45,45,0.26666666666666666,economics
46,46,0.28125,economics
47,47,0.2727272727272727,economics
48,48,0.2727272727272727,economics
49,49,0.25,economics
50,50,0.21428571428571427,economics
51,51,0.21428571428571427,economics
52,52,0.21428571428571427,economics
53,53,0.21428571428571427,economics
54,54,0.18518518518518517,economics
55,55,0.18518518518518517,economics
56,56,0.18518518518518517,economics
57,57,0.18518518518518517,economics
58,58,0.18518518518518517,economics
59,59,0.18518518518518517,economics
60,60,0.18518518518518517,economics
61,61,0.18518518518518517,economics
62,62,0.18518518518518517,economics
63,63,0.18518518518518517,economics
64,64,0.18518518518518517,economics
65,65,0.18518518518518517,economics
66,66,0.19230769230769232,economics
67,67,0.19230769230769232,economics
68,68,0.18518518518518517,economics
69,69,0.18518518518518517,economics
70,70,0.18518518518518517,economics
71,71,0.2222222222222222,economics
72,72,0.21428571428571427,economics
73,73,0.21428571428571427,economics
74,74,0.21428571428571427,economics
75,75,0.21428571428571427,economics
76,76,0.21428571428571427,economics
77,77,0.2222222222222222,economics
78,78,0.16,economics
79,79,0.17857142857142858,economics
80,80,0.17857142857142858,economics
81,81,0.17857142857142858,economics
82,82,0.21428571428571427,economics
83,83,0.21428571428571427,economics
84,84,0.21428571428571427,economics
85,85,0.21428571428571427,economics
86,86,0.21428571428571427,economics
87,87,0.21428571428571427,economics
88,88,0.21428571428571427,economics
89,89,0.21428571428571427,economics
90,90,0.23076923076923078,economics
91,91,0.23076923076923078,economics
92,92,0.23076923076923078,economics
93,93,0.23076923076923078,economics
94,94,0.23076923076923078,economics
95,95,0.23076923076923078,economics
96,96,0.21428571428571427,economics
97,97,0.2222222222222222,economics
98,98,0.23076923076923078,economics
99,99,0.23076923076923078,economics
100,100,0.23076923076923078,economics
101,101,0.19230769230769232,economics
102,102,0.23076923076923078,economics
103,103,0.23076923076923078,economics
104,104,0.23076923076923078,economics
105,105,0.23076923076923078,economics
106,106,0.23076923076923078,economics
107,107,0.23076923076923078,economics
108,108,0.23076923076923078,economics
109,109,0.2222222222222222,economics
110,110,0.2222222222222222,economics
111,111,0.23333333333333334,economics
112,112,0.23333333333333334,economics
113,113,0.17142857142857143,economics
114,114,0.17142857142857143,economics
115,115,0.15625,economics
116,116,0.16129032258064516,economics
117,117,0.1935483870967742,economics
118,118,0.1935483870967742,economics
119,119,0.1875,economics
120,120,0.1875,economics
121,121,0.1875,economics
122,122,0.1875,economics
123,123,0.1875,economics
124,124,0.17647058823529413,economics
125,125,0.20588235294117646,economics
126,126,0.20588235294117646,economics
127,127,0.21212121212121213,economics
128,128,0.21212121212121213,economics
129,129,0.20588235294117646,economics
130,130,0.22857142857142856,economics
131,131,0.20512820512820512,economics
132,132,0.21621621621621623,economics
133,133,0.21621621621621623,economics
134,134,0.21621621621621623,economics
135,135,0.21621621621621623,economics
136,136,0.24324324324324326,economics
137,137,0.2702702702702703,economics
138,138,0.24324324324324326,economics
139,139,0.2631578947368421,economics
140,140,0.23809523809523808,economics
141,141,0.21951219512195122,economics
142,142,0.21428571428571427,economics
143,143,0.21951219512195122,economics
144,144,0.21951219512195122,economics
145,145,0.21428571428571427,economics
146,146,0.23684210526315788,economics
147,147,0.25,economics
148,148,0.23684210526315788,economics
149,149,0.23684210526315788,economics
150,1,0.92,economics
151,0,1.0,economics
152,1,0.6956521739130435,economics
153,2,0.6956521739130435,economics
154,3,0.5652173913043478,economics
155,4,0.5217391304347826,economics
156,5,0.4782608695652174,economics
157,6,0.4782608695652174,economics
158,7,0.43478260869565216,economics
159,8,0.391304347826087,economics
160,9,0.43478260869565216,economics
161,10,0.391304347826087,economics
162,11,0.391304347826087,economics
163,12,0.391304347826087,economics
164,13,0.391304347826087,economics
165,14,0.34782608695652173,economics
166,15,0.34782608695652173,economics
167,16,0.34782608695652173,economics
168,17,0.43478260869565216,economics
169,18,0.4782608695652174,economics
170,19,0.4782608695652174,economics
171,20,0.43478260869565216,economics
172,21,0.43478260869565216,economics
173,22,0.43478260869565216,economics
174,23,0.4166666666666667,economics
175,24,0.4166666666666667,economics
176,25,0.4583333333333333,economics
177,26,0.4230769230769231,economics
178,27,0.38461538461538464,economics
179,28,0.37037037037037035,economics
180,29,0.3793103448275862,economics
181,30,0.41379310344827586,economics
182,31,0.41379310344827586,economics
183,32,0.41379310344827586,economics
184,33,0.42857142857142855,economics
185,34,0.42857142857142855,economics
