,t1,t2,J
292,1.0,142.0,0.13333333333333333
293,1.0,143.0,0.13333333333333333
294,1.0,144.0,0.13333333333333333
295,1.0,145.0,0.1
296,1.0,146.0,0.1
297,1.0,147.0,0.13333333333333333
298,1.0,148.0,0.10344827586206896
299,1.0,149.0,0.10714285714285714
300,2.0,0.0,0.7096774193548387
301,2.0,1.0,0.8076923076923077
302,2.0,2.0,1.0
303,2.0,3.0,0.9166666666666666
304,2.0,4.0,0.7692307692307693
305,2.0,5.0,0.4583333333333333
306,2.0,6.0,0.7777777777777778
307,2.0,7.0,0.36
308,2.0,8.0,0.4
309,2.0,9.0,0.4
310,2.0,10.0,0.38461538461538464
311,2.0,11.0,0.3076923076923077
312,2.0,12.0,0.3076923076923077
313,2.0,13.0,0.2692307692307692
314,2.0,14.0,0.3076923076923077
315,2.0,15.0,0.25925925925925924
316,2.0,16.0,0.2222222222222222
317,2.0,17.0,0.2222222222222222
318,2.0,18.0,0.2222222222222222
319,2.0,19.0,0.2222222222222222
320,2.0,20.0,0.2222222222222222
321,2.0,21.0,0.25925925925925924
322,2.0,22.0,0.2222222222222222
323,2.0,23.0,0.27586206896551724
324,2.0,24.0,0.27586206896551724
325,2.0,25.0,0.27586206896551724
326,2.0,26.0,0.3103448275862069
327,2.0,27.0,0.3103448275862069
328,2.0,28.0,0.3103448275862069
329,2.0,29.0,0.10714285714285714
330,2.0,30.0,0.10714285714285714
331,2.0,31.0,0.14285714285714285
332,2.0,32.0,0.14285714285714285
333,2.0,33.0,0.14285714285714285
334,2.0,34.0,0.2
335,2.0,35.0,0.11538461538461539
336,2.0,36.0,0.12
337,2.0,37.0,0.12
338,2.0,38.0,0.15384615384615385
339,2.0,39.0,0.08
340,2.0,40.0,0.08
341,2.0,41.0,0.07692307692307693
342,2.0,42.0,0.04
343,2.0,43.0,0.04
344,2.0,44.0,0.04
345,2.0,45.0,0.04
346,2.0,46.0,0.04
347,2.0,47.0,0.04
348,2.0,48.0,0.04
349,2.0,49.0,0.22580645161290322
350,2.0,50.0,0.07692307692307693
351,2.0,51.0,0.1935483870967742
352,2.0,52.0,0.1875
353,2.0,53.0,0.16666666666666666
354,2.0,54.0,0.17142857142857143
355,2.0,55.0,0.17142857142857143
356,2.0,56.0,0.2
357,2.0,57.0,0.14705882352941177
358,2.0,58.0,0.14705882352941177
359,2.0,59.0,0.14705882352941177
360,2.0,60.0,0.15151515151515152
361,2.0,61.0,0.15625
362,2.0,62.0,0.1875
363,2.0,63.0,0.21875
364,2.0,64.0,0.21875
365,2.0,65.0,0.21875
366,2.0,66.0,0.21875
367,2.0,67.0,0.21875
368,2.0,68.0,0.14814814814814814
369,2.0,69.0,0.1111111111111111
370,2.0,70.0,0.12903225806451613
371,2.0,71.0,0.14285714285714285
372,2.0,72.0,0.15151515151515152
373,2.0,73.0,0.15151515151515152
374,2.0,74.0,0.13333333333333333
375,2.0,75.0,0.12903225806451613
376,2.0,76.0,0.10344827586206896
377,2.0,77.0,0.10344827586206896
378,2.0,78.0,0.10714285714285714
379,2.0,79.0,0.07407407407407407
380,2.0,80.0,0.07407407407407407
381,2.0,81.0,0.07692307692307693
382,2.0,82.0,0.07692307692307693
383,2.0,83.0,0.07692307692307693
384,2.0,84.0,0.07692307692307693
385,2.0,85.0,0.07692307692307693
386,2.0,86.0,0.07692307692307693
387,2.0,87.0,0.07692307692307693
388,2.0,88.0,0.07142857142857142
389,2.0,89.0,0.07142857142857142
390,2.0,90.0,0.07692307692307693
391,2.0,91.0,0.07692307692307693
392,2.0,92.0,0.07407407407407407
393,2.0,93.0,0.07407407407407407
394,2.0,94.0,0.038461538461538464
395,2.0,95.0,0.038461538461538464
396,2.0,96.0,0.038461538461538464
397,2.0,97.0,0.038461538461538464
398,2.0,98.0,0.07407407407407407
399,2.0,99.0,0.04
400,2.0,100.0,0.04
401,2.0,101.0,0.04
402,2.0,102.0,0.04
403,2.0,103.0,0.04
404,2.0,104.0,0.04
405,2.0,105.0,0.04
406,2.0,106.0,0.04
407,2.0,107.0,0.04
408,2.0,108.0,0.04
409,2.0,109.0,0.04
410,2.0,110.0,0.04
411,2.0,111.0,0.04
412,2.0,112.0,0.04
413,2.0,113.0,0.04
414,2.0,114.0,0.04
415,2.0,115.0,0.04
416,2.0,116.0,0.04
417,2.0,117.0,0.08
418,2.0,118.0,0.08
419,2.0,119.0,0.08
420,2.0,120.0,0.04
421,2.0,121.0,0.04
422,2.0,122.0,0.07692307692307693
423,2.0,123.0,0.07692307692307693
424,2.0,124.0,0.07692307692307693
425,2.0,125.0,0.07692307692307693
426,2.0,126.0,0.07692307692307693
427,2.0,127.0,0.07692307692307693
428,2.0,128.0,0.07692307692307693
429,2.0,129.0,0.07692307692307693
430,2.0,130.0,0.07692307692307693
431,2.0,131.0,0.08
432,2.0,132.0,0.07407407407407407
433,2.0,133.0,0.06666666666666667
434,2.0,134.0,0.06666666666666667
435,2.0,135.0,0.06666666666666667
436,2.0,136.0,0.1
437,2.0,137.0,0.1
438,2.0,138.0,0.1
439,2.0,139.0,0.1
440,2.0,140.0,0.1
441,2.0,141.0,0.12903225806451613
442,2.0,142.0,0.12903225806451613
443,2.0,143.0,0.12903225806451613
444,2.0,144.0,0.12903225806451613
445,2.0,145.0,0.0967741935483871
446,2.0,146.0,0.0967741935483871
447,2.0,147.0,0.12903225806451613
448,2.0,148.0,0.1
449,2.0,149.0,0.10344827586206896
450,3.0,0.0,0.6451612903225806
451,3.0,1.0,0.7307692307692307
452,3.0,2.0,0.9166666666666666
453,3.0,3.0,1.0
454,3.0,4.0,0.8333333333333334
455,3.0,5.0,0.5
456,3.0,6.0,0.84
457,3.0,7.0,0.391304347826087
458,3.0,8.0,0.43478260869565216
459,3.0,9.0,0.43478260869565216
460,3.0,10.0,0.4166666666666667
461,3.0,11.0,0.3333333333333333
462,3.0,12.0,0.3333333333333333
463,3.0,13.0,0.2916666666666667
464,3.0,14.0,0.3333333333333333
465,3.0,15.0,0.28
466,3.0,16.0,0.24
467,3.0,17.0,0.24
468,3.0,18.0,0.24
469,3.0,19.0,0.24
470,3.0,20.0,0.24
471,3.0,21.0,0.28
472,3.0,22.0,0.24
473,3.0,23.0,0.25
474,3.0,24.0,0.25
475,3.0,25.0,0.25
476,3.0,26.0,0.2413793103448276
477,3.0,27.0,0.2413793103448276
478,3.0,28.0,0.2413793103448276
479,3.0,29.0,0.11538461538461539
480,3.0,30.0,0.11538461538461539
481,3.0,31.0,0.15384615384615385
482,3.0,32.0,0.15384615384615385
483,3.0,33.0,0.15384615384615385
484,3.0,34.0,0.13333333333333333
485,3.0,35.0,0.125
486,3.0,36.0,0.13043478260869565
487,3.0,37.0,0.13043478260869565
488,3.0,38.0,0.12
489,3.0,39.0,0.08695652173913043
490,3.0,40.0,0.08695652173913043
491,3.0,41.0,0.08333333333333333
492,3.0,42.0,0.043478260869565216
493,3.0,43.0,0.043478260869565216
494,3.0,44.0,0.043478260869565216
495,3.0,45.0,0.043478260869565216
496,3.0,46.0,0.043478260869565216
497,3.0,47.0,0.043478260869565216
498,3.0,48.0,0.043478260869565216
499,3.0,49.0,0.2
500,3.0,50.0,0.08333333333333333
501,3.0,51.0,0.16666666666666666
502,3.0,52.0,0.16129032258064516
503,3.0,53.0,0.14285714285714285
504,3.0,54.0,0.14705882352941177
505,3.0,55.0,0.14705882352941177
506,3.0,56.0,0.17647058823529413
507,3.0,57.0,0.12121212121212122
508,3.0,58.0,0.12121212121212122
509,3.0,59.0,0.12121212121212122
510,3.0,60.0,0.125
511,3.0,61.0,0.12903225806451613
512,3.0,62.0,0.16129032258064516
513,3.0,63.0,0.1935483870967742
514,3.0,64.0,0.1935483870967742
515,3.0,65.0,0.1935483870967742
516,3.0,66.0,0.1935483870967742
517,3.0,67.0,0.1935483870967742
518,3.0,68.0,0.16
519,3.0,69.0,0.12
520,3.0,70.0,0.13793103448275862
521,3.0,71.0,0.15384615384615385
522,3.0,72.0,0.16129032258064516
523,3.0,73.0,0.16129032258064516
524,3.0,74.0,0.14285714285714285
525,3.0,75.0,0.13793103448275862
526,3.0,76.0,0.1111111111111111
527,3.0,77.0,0.1111111111111111
528,3.0,78.0,0.11538461538461539
529,3.0,79.0,0.08
530,3.0,80.0,0.08
531,3.0,81.0,0.08333333333333333
532,3.0,82.0,0.08333333333333333
533,3.0,83.0,0.08333333333333333
534,3.0,84.0,0.08333333333333333
535,3.0,85.0,0.08333333333333333
536,3.0,86.0,0.08333333333333333
537,3.0,87.0,0.08333333333333333
538,3.0,88.0,0.07692307692307693
539,3.0,89.0,0.07692307692307693
540,3.0,90.0,0.08333333333333333
541,3.0,91.0,0.08333333333333333
542,3.0,92.0,0.08
543,3.0,93.0,0.08
544,3.0,94.0,0.041666666666666664
545,3.0,95.0,0.041666666666666664
546,3.0,96.0,0.041666666666666664
547,3.0,97.0,0.041666666666666664
548,3.0,98.0,0.08
549,3.0,99.0,0.043478260869565216
550,3.0,100.0,0.043478260869565216
551,3.0,101.0,0.043478260869565216
552,3.0,102.0,0.043478260869565216
553,3.0,103.0,0.043478260869565216
554,3.0,104.0,0.043478260869565216
555,3.0,105.0,0.043478260869565216
556,3.0,106.0,0.043478260869565216
557,3.0,107.0,0.043478260869565216
558,3.0,108.0,0.043478260869565216
559,3.0,109.0,0.043478260869565216
560,3.0,110.0,0.043478260869565216
561,3.0,111.0,0.043478260869565216
562,3.0,112.0,0.043478260869565216
563,3.0,113.0,0.043478260869565216
564,3.0,114.0,0.043478260869565216
565,3.0,115.0,0.043478260869565216
566,3.0,116.0,0.043478260869565216
567,3.0,117.0,0.08695652173913043
568,3.0,118.0,0.08695652173913043
569,3.0,119.0,0.08695652173913043
570,3.0,120.0,0.043478260869565216
571,3.0,121.0,0.043478260869565216
572,3.0,122.0,0.08333333333333333
573,3.0,123.0,0.08333333333333333
574,3.0,124.0,0.08333333333333333
575,3.0,125.0,0.08333333333333333
576,3.0,126.0,0.08333333333333333
577,3.0,127.0,0.08333333333333333
578,3.0,128.0,0.08333333333333333
579,3.0,129.0,0.08333333333333333
580,3.0,130.0,0.08333333333333333
581,3.0,131.0,0.08695652173913043
582,3.0,132.0,0.08
583,3.0,133.0,0.07142857142857142
584,3.0,134.0,0.07142857142857142
585,3.0,135.0,0.07142857142857142
586,3.0,136.0,0.10714285714285714
587,3.0,137.0,0.10714285714285714
588,3.0,138.0,0.10714285714285714
589,3.0,139.0,0.10714285714285714
590,3.0,140.0,0.10714285714285714
591,3.0,141.0,0.13793103448275862
592,3.0,142.0,0.13793103448275862
593,3.0,143.0,0.13793103448275862
594,3.0,144.0,0.13793103448275862
595,3.0,145.0,0.10344827586206896
596,3.0,146.0,0.10344827586206896
597,3.0,147.0,0.13793103448275862
598,3.0,148.0,0.10714285714285714
599,3.0,149.0,0.1111111111111111
600,4.0,0.0,0.6451612903225806
601,4.0,1.0,0.7307692307692307
602,4.0,2.0,0.7692307692307693
603,4.0,3.0,0.8333333333333334
604,4.0,4.0,1.0
605,4.0,5.0,0.5
606,4.0,6.0,0.9166666666666666
607,4.0,7.0,0.45454545454545453
608,4.0,8.0,0.5
609,4.0,9.0,0.5
610,4.0,10.0,0.4782608695652174
611,4.0,11.0,0.391304347826087
612,4.0,12.0,0.391304347826087
613,4.0,13.0,0.34782608695652173
614,4.0,14.0,0.391304347826087
615,4.0,15.0,0.3333333333333333
616,4.0,16.0,0.2916666666666667
617,4.0,17.0,0.2916666666666667
618,4.0,18.0,0.2916666666666667
619,4.0,19.0,0.2916666666666667
620,4.0,20.0,0.2916666666666667
621,4.0,21.0,0.3333333333333333
622,4.0,22.0,0.2916666666666667
623,4.0,23.0,0.2962962962962963
624,4.0,24.0,0.2962962962962963
625,4.0,25.0,0.2962962962962963
626,4.0,26.0,0.2857142857142857
627,4.0,27.0,0.2857142857142857
628,4.0,28.0,0.2857142857142857
629,4.0,29.0,0.16
630,4.0,30.0,0.16
631,4.0,31.0,0.2
632,4.0,32.0,0.2
633,4.0,33.0,0.2
634,4.0,34.0,0.1724137931034483
635,4.0,35.0,0.125
636,4.0,36.0,0.13043478260869565
637,4.0,37.0,0.13043478260869565
638,4.0,38.0,0.12
639,4.0,39.0,0.08695652173913043
640,4.0,40.0,0.08695652173913043
641,4.0,41.0,0.08333333333333333
642,4.0,42.0,0.043478260869565216
643,4.0,43.0,0.043478260869565216
644,4.0,44.0,0.043478260869565216
645,4.0,45.0,0.043478260869565216
646,4.0,46.0,0.043478260869565216
647,4.0,47.0,0.043478260869565216
648,4.0,48.0,0.043478260869565216
649,4.0,49.0,0.16129032258064516
650,4.0,50.0,0.08333333333333333
651,4.0,51.0,0.12903225806451613
652,4.0,52.0,0.125
653,4.0,53.0,0.1111111111111111
654,4.0,54.0,0.11428571428571428
655,4.0,55.0,0.11428571428571428
656,4.0,56.0,0.14285714285714285
657,4.0,57.0,0.08823529411764706
658,4.0,58.0,0.08823529411764706
659,4.0,59.0,0.08823529411764706
660,4.0,60.0,0.09090909090909091
661,4.0,61.0,0.09375
662,4.0,62.0,0.16129032258064516
663,4.0,63.0,0.1935483870967742
664,4.0,64.0,0.1935483870967742
665,4.0,65.0,0.1935483870967742
666,4.0,66.0,0.1935483870967742
667,4.0,67.0,0.1935483870967742
668,4.0,68.0,0.11538461538461539
669,4.0,69.0,0.07692307692307693
670,4.0,70.0,0.1
671,4.0,71.0,0.1111111111111111
672,4.0,72.0,0.125
673,4.0,73.0,0.125
674,4.0,74.0,0.10344827586206896
675,4.0,75.0,0.1
676,4.0,76.0,0.1111111111111111
677,4.0,77.0,0.1111111111111111
678,4.0,78.0,0.11538461538461539
679,4.0,79.0,0.08
680,4.0,80.0,0.08
681,4.0,81.0,0.08333333333333333
682,4.0,82.0,0.08333333333333333
683,4.0,83.0,0.08333333333333333
684,4.0,84.0,0.08333333333333333
685,4.0,85.0,0.08333333333333333
686,4.0,86.0,0.08333333333333333
687,4.0,87.0,0.08333333333333333
688,4.0,88.0,0.07692307692307693
689,4.0,89.0,0.07692307692307693
690,4.0,90.0,0.08333333333333333
691,4.0,91.0,0.08333333333333333
692,4.0,92.0,0.08
693,4.0,93.0,0.08
694,4.0,94.0,0.041666666666666664
695,4.0,95.0,0.041666666666666664
696,4.0,96.0,0.041666666666666664
697,4.0,97.0,0.041666666666666664
698,4.0,98.0,0.08
699,4.0,99.0,0.043478260869565216
700,4.0,100.0,0.043478260869565216
701,4.0,101.0,0.043478260869565216
702,4.0,102.0,0.043478260869565216
703,4.0,103.0,0.043478260869565216
704,4.0,104.0,0.043478260869565216
705,4.0,105.0,0.043478260869565216
706,4.0,106.0,0.043478260869565216
707,4.0,107.0,0.043478260869565216
708,4.0,108.0,0.043478260869565216
709,4.0,109.0,0.043478260869565216
710,4.0,110.0,0.043478260869565216
711,4.0,111.0,0.043478260869565216
712,4.0,112.0,0.043478260869565216
713,4.0,113.0,0.043478260869565216
714,4.0,114.0,0.043478260869565216
715,4.0,115.0,0.043478260869565216
716,4.0,116.0,0.043478260869565216
717,4.0,117.0,0.08695652173913043
718,4.0,118.0,0.08695652173913043
719,4.0,119.0,0.08695652173913043
720,4.0,120.0,0.043478260869565216
721,4.0,121.0,0.043478260869565216
722,4.0,122.0,0.08333333333333333
723,4.0,123.0,0.08333333333333333
724,4.0,124.0,0.08333333333333333
725,4.0,125.0,0.08333333333333333
726,4.0,126.0,0.08333333333333333
727,4.0,127.0,0.08333333333333333
728,4.0,128.0,0.08333333333333333
729,4.0,129.0,0.08333333333333333
730,4.0,130.0,0.08333333333333333
731,4.0,131.0,0.08695652173913043
732,4.0,132.0,0.08
733,4.0,133.0,0.1111111111111111
734,4.0,134.0,0.1111111111111111
735,4.0,135.0,0.1111111111111111
736,4.0,136.0,0.14814814814814814
737,4.0,137.0,0.14814814814814814
738,4.0,138.0,0.14814814814814814
739,4.0,139.0,0.14814814814814814
740,4.0,140.0,0.14814814814814814
741,4.0,141.0,0.17857142857142858
742,4.0,142.0,0.17857142857142858
743,4.0,143.0,0.17857142857142858
744,4.0,144.0,0.17857142857142858
745,4.0,145.0,0.14285714285714285
746,4.0,146.0,0.14285714285714285
747,4.0,147.0,0.17857142857142858
748,4.0,148.0,0.14814814814814814
749,4.0,149.0,0.15384615384615385
750,5.0,0.0,0.3793103448275862
751,5.0,1.0,0.4782608695652174
752,5.0,2.0,0.4583333333333333
753,5.0,3.0,0.5
754,5.0,4.0,0.5
755,5.0,5.0,1.0
756,5.0,6.0,0.4583333333333333
757,5.0,7.0,0.75
758,5.0,8.0,0.6923076923076923
759,5.0,9.0,0.6923076923076923
760,5.0,10.0,0.6428571428571429
761,5.0,11.0,0.6153846153846154
762,5.0,12.0,0.6153846153846154
763,5.0,13.0,0.5384615384615384
764,5.0,14.0,0.6153846153846154
765,5.0,15.0,0.5
766,5.0,16.0,0.42857142857142855
767,5.0,17.0,0.42857142857142855
768,5.0,18.0,0.42857142857142855
769,5.0,19.0,0.42857142857142855
770,5.0,20.0,0.42857142857142855
771,5.0,21.0,0.5
772,5.0,22.0,0.42857142857142855
773,5.0,23.0,0.4117647058823529
774,5.0,24.0,0.4117647058823529
775,5.0,25.0,0.4117647058823529
776,5.0,26.0,0.3888888888888889
777,5.0,27.0,0.3888888888888889
778,5.0,28.0,0.3888888888888889
779,5.0,29.0,0.2
780,5.0,30.0,0.2
781,5.0,31.0,0.26666666666666666
