QId,PostUserId,Vote,Time,days
5040.0,4345.0,2,2015-04-10,143
5047.0,2679.0,2,2015-04-10,143
5054.0,4408.0,2,2015-04-10,143
3405.0,2973.0,2,2015-04-10,143
4608.0,1417.0,2,2015-04-10,143
1824.0,1584.0,2,2015-04-10,143
5056.0,18.0,2,2015-04-10,143
5054.0,4408.0,2,2015-04-10,143
5057.0,43.0,2,2015-04-10,143
5056.0,18.0,2,2015-04-10,143
5054.0,4408.0,2,2015-04-10,143
5056.0,18.0,2,2015-04-10,143
5054.0,4408.0,2,2015-04-10,143
4929.0,4328.0,3,2015-04-11,144
5077.0,4419.0,3,2015-04-11,144
5077.0,4419.0,3,2015-04-11,144
5077.0,4419.0,2,2015-04-11,144
5073.0,2938.0,2,2015-04-11,144
5075.0,43.0,2,2015-04-11,144
5077.0,4419.0,2,2015-04-11,144
4999.0,2679.0,2,2015-04-11,144
5081.0,4420.0,2,2015-04-11,144
5081.0,4420.0,2,2015-04-11,144
5073.0,2938.0,2,2015-04-12,145
5084.0,1594.0,2,2015-04-12,145
5056.0,18.0,2,2015-04-12,145
4915.0,4318.0,2,2015-04-12,145
5077.0,4419.0,2,2015-04-12,145
5072.0,9.0,2,2015-04-12,145
5088.0,385.0,2,2015-04-12,145
462.0,31.0,2,2015-04-12,145
5073.0,2938.0,2,2015-04-12,145
4929.0,4328.0,2,2015-04-12,145
5090.0,73.0,2,2015-04-12,145
5087.0,43.0,2,2015-04-12,145
5084.0,1594.0,2,2015-04-12,145
5063.0,4414.0,2,2015-04-12,145
5089.0,2938.0,2,2015-04-12,145
3124.0,107.0,2,2015-04-12,145
4470.0,4018.0,2,2015-04-12,145
5093.0,4425.0,2,2015-04-12,145
5087.0,43.0,2,2015-04-12,145
5095.0,4420.0,2,2015-04-13,146
5090.0,73.0,2,2015-04-13,146
4991.0,4380.0,2,2015-04-13,146
5097.0,2679.0,2,2015-04-13,146
5057.0,43.0,2,2015-04-13,146
5098.0,4345.0,2,2015-04-13,146
5101.0,107.0,2,2015-04-13,146
5095.0,4420.0,2,2015-04-13,146
5097.0,2679.0,2,2015-04-13,146
5088.0,385.0,2,2015-04-13,146
5095.0,4420.0,2,2015-04-13,146
5101.0,107.0,2,2015-04-13,146
5099.0,385.0,2,2015-04-13,146
5073.0,2938.0,2,2015-04-13,146
5089.0,2938.0,3,2015-04-13,146
1813.0,1569.0,2,2015-04-13,146
5111.0,73.0,2,2015-04-13,146
5072.0,9.0,2,2015-04-13,146
1813.0,1569.0,2,2015-04-13,146
5112.0,4431.0,2,2015-04-13,146
4995.0,4382.0,2,2015-04-13,146
5107.0,4430.0,2,2015-04-13,146
5022.0,175.0,2,2015-04-13,146
4936.0,4334.0,2,2015-04-13,146
5120.0,4266.0,2,2015-04-14,147
5103.0,4345.0,2,2015-04-14,147
5114.0,4201.0,2,2015-04-14,147
5097.0,2679.0,2,2015-04-14,147
5114.0,4201.0,2,2015-04-14,147
5099.0,385.0,2,2015-04-14,147
5114.0,4201.0,2,2015-04-14,147
124.0,38.0,2,2015-04-14,147
5072.0,9.0,2,2015-04-14,147
5120.0,4266.0,2,2015-04-14,147
5075.0,43.0,2,2015-04-15,148
5143.0,4445.0,2,2015-04-15,148
4460.0,1611.0,2,2015-04-15,148
4856.0,73.0,2,2015-04-15,148
5142.0,4447.0,2,2015-04-15,148
5142.0,4447.0,2,2015-04-15,148
460.0,332.0,2,2015-04-15,148
457.0,332.0,2,2015-04-15,148
455.0,332.0,2,2015-04-15,148
5146.0,4448.0,3,2015-04-15,148
5127.0,4407.0,2,2015-04-15,148
