CId,CUserId,PId,@UserName,CTime,CScore
291,174,192,LaurenIpsum,2017-01-19 02:44:18.707,1
301,168,229, ,2017-01-19 03:37:43.040,0
302,17,229,muru,2017-01-19 03:39:24.390,0
303,168,229, ,2017-01-19 03:41:46.557,0
305,,234, ,2017-01-19 04:18:46.640,0
306,31,60,Cascabel,2017-01-19 04:18:57.107,1
308,,234, ,2017-01-19 04:20:39.860,0
309,17,26, ,2017-01-19 04:23:09.477,0
321,58,213, ,2017-01-19 05:56:21.323,1
326,203,242, ,2017-01-19 08:22:57.203,0
335,29,254, ,2017-01-19 11:29:32.273,0
337,80,241, ,2017-01-19 11:42:17.733,1
339,31,257, ,2017-01-19 12:05:01.960,0
340,31,257, ,2017-01-19 12:05:57.573,0
341,31,257, ,2017-01-19 12:10:11.123,0
349,17,257,DVK,2017-01-19 12:38:59.333,0
351,80,112,Vixen,2017-01-19 12:45:06.550,2
352,17,112,Emrakul,2017-01-19 12:47:11.183,1
359,139,72, ,2017-01-19 13:31:07.173,0
364,,254, ,2017-01-19 14:24:48.667,0
365,72,213,Mithrandir,2017-01-19 14:30:45.230,0
366,217,101, ,2017-01-19 14:43:20.987,1
367,31,257, ,2017-01-19 14:56:12.040,0
368,31,257, ,2017-01-19 14:57:06.597,1
370,22,123,Gilles,2017-01-19 15:04:57.813,1
372,31,197, ,2017-01-19 15:22:08.660,1
373,31,197, ,2017-01-19 15:32:10.507,1
375,31,184, ,2017-01-19 15:45:19.933,0
376,31,193, ,2017-01-19 15:47:25.330,2
377,62,101, ,2017-01-19 15:52:48.473,3
378,,279, ,2017-01-19 15:57:22.987,0
380,31,283, ,2017-01-19 16:02:10.283,5
381,203,278, ,2017-01-19 16:07:49.037,0
382,16,241, ,2017-01-19 16:08:34.033,2
384,76,101, ,2017-01-19 16:11:24.410,1
385,16,184, ,2017-01-19 16:12:26.357,0
386,223,221, ,2017-01-19 16:15:08.470,0
387,16,163, ,2017-01-19 16:16:33.523,3
388,53,256, ,2017-01-19 16:18:16.197,0
389,31,163, ,2017-01-19 16:19:28.417,3
392,29,275, ,2017-01-19 16:28:48.677,0
393,85,197,DVK,2017-01-19 16:33:32.647,0
395,56,122,DForck42,2017-01-19 17:00:33.680,0
396,123,123,Laure,2017-01-19 17:02:37.363,0
397,189,174, ,2017-01-19 17:12:31.913,0
398,72,174,Philip,2017-01-19 17:20:14.127,1
399,72,287, ,2017-01-19 17:20:47.693,0
400,72,279, ,2017-01-19 17:24:55.180,2
402,17,288, ,2017-01-19 17:40:25.083,0
405,22,123, ,2017-01-19 17:55:44.023,0
406,123,288,Randal'Thor,2017-01-19 18:20:43.670,0
409,71,293, ,2017-01-19 19:36:28.050,5
439,132,251, ,2017-01-19 20:45:46.470,0
440,80,221,East,2017-01-19 20:46:31.627,0
441,72,221,Emrakul,2017-01-19 20:47:01.087,0
449,143,275, ,2017-01-19 21:06:01.683,0
452,72,308, ,2017-01-19 21:37:04.877,6
453,31,307, ,2017-01-19 21:37:32.750,1
455,143,307,DVK,2017-01-19 21:39:31.583,0
457,16,309, ,2017-01-19 21:46:55.600,0
466,143,312, ,2017-01-19 22:15:47.057,0
467,132,312, ,2017-01-19 22:32:11.737,1
470,132,318, ,2017-01-19 22:43:02.490,0
471,143,318,Gaurav,2017-01-19 22:44:28.303,1
472,80,315, ,2017-01-19 22:46:01.297,2
474,67,309, ,2017-01-19 22:58:55.383,2
475,65,312, ,2017-01-19 23:00:38.597,0
476,157,223, ,2017-01-19 23:05:44.707,0
478,94,319, ,2017-01-19 23:14:29.887,2
480,17,319, ,2017-01-19 23:22:47.360,0
481,151,308, ,2017-01-19 23:25:37.620,2
482,123,319,Randal'Thor,2017-01-19 23:26:00.307,0
489,189,282, ,2017-01-19 23:38:11.127,0
490,72,282,Philip,2017-01-19 23:40:35.013,1
494,17,308, ,2017-01-19 23:49:32.887,0
496,132,315, ,2017-01-20 00:02:57.997,0
498,17,189, ,2017-01-20 00:24:42.967,0
499,72,189,Randal'Thor,2017-01-20 00:25:07.863,0
500,17,189, ,2017-01-20 00:27:28.640,0
502,188,328, ,2017-01-20 00:39:08.743,0
503,85,309, ,2017-01-20 00:42:08.843,6
510,188,336, ,2017-01-20 01:00:30.033,0
511,17,9,LaurenIpsum,2017-01-20 01:08:57.590,0
519,17,342, ,2017-01-20 02:24:40.040,1
520,168,344, ,2017-01-20 02:25:23.617,0
521,17,342, ,2017-01-20 02:26:46.303,0
522,17,344,muru,2017-01-20 02:28:27.727,0
523,71,342,Randal'Thor,2017-01-20 02:30:15.973,0
524,71,342,Randal'Thor,2017-01-20 02:30:52.350,0
525,17,345, ,2017-01-20 02:33:28.010,0
526,168,342,Randal'Thor,2017-01-20 02:34:48.920,0
528,71,316, ,2017-01-20 02:41:50.563,5
529,29,9,Randal'Thor,2017-01-20 02:46:00.660,1
532,24,346, ,2017-01-20 03:00:25.510,0
534,80,346,TrojanByAccident,2017-01-20 03:02:11.240,0
535,24,337, ,2017-01-20 03:02:44.667,5
536,17,223,Mark,2017-01-20 03:02:50.813,0
537,24,346, ,2017-01-20 03:05:40.707,0
547,21,352, ,2017-01-20 03:47:14.530,0
549,17,352,amaranth,2017-01-20 03:50:01.587,0
552,76,353, ,2017-01-20 03:58:59.457,2
553,72,353,Nathaniel,2017-01-20 03:59:53.080,0
554,17,346, ,2017-01-20 04:00:05.297,0
555,76,353, ,2017-01-20 04:01:58.560,4
556,72,353,Nathaniel,2017-01-20 04:02:41.213,0
557,151,354, ,2017-01-20 04:04:10.440,1
