PostId,Vote,VTime
2158,2,2017-05-15
2538,2,2017-05-15
2523,2,2017-05-15
2250,2,2017-05-15
1781,1,2017-05-15
2540,2,2017-05-15
2536,2,2017-05-15
2538,2,2017-05-15
2539,2,2017-05-15
2536,2,2017-05-15
2538,16,2017-05-15
2540,2,2017-05-15
283,2,2017-05-15
2539,2,2017-05-15
1724,2,2017-05-16
2539,2,2017-05-16
2538,2,2017-05-16
2539,2,2017-05-16
2540,2,2017-05-16
2536,3,2017-05-16
2529,2,2017-05-16
2541,10,2017-05-16
2541,15,2017-05-16
2539,2,2017-05-16
2540,2,2017-05-16
2423,2,2017-05-16
2242,2,2017-05-16
220,2,2017-05-16
238,2,2017-05-16
449,2,2017-05-16
446,2,2017-05-16
713,2,2017-05-16
718,2,2017-05-16
1724,2,2017-05-16
1728,2,2017-05-16
2542,2,2017-05-16
2542,2,2017-05-16
2542,2,2017-05-16
2539,2,2017-05-16
2537,2,2017-05-16
2542,2,2017-05-16
2542,2,2017-05-16
2532,3,2017-05-16
2536,2,2017-05-16
2536,2,2017-05-16
2543,2,2017-05-16
2543,2,2017-05-16
2529,3,2017-05-16
703,2,2017-05-16
2544,3,2017-05-16
2544,3,2017-05-16
2545,2,2017-05-16
2545,2,2017-05-17
2545,3,2017-05-17
702,2,2017-05-17
2529,2,2017-05-17
2543,2,2017-05-17
702,2,2017-05-17
707,2,2017-05-17
2543,2,2017-05-17
2545,2,2017-05-17
2546,2,2017-05-17
2525,2,2017-05-17
2529,2,2017-05-17
2543,2,2017-05-17
2547,2,2017-05-17
2547,10,2017-05-17
2546,2,2017-05-17
2548,2,2017-05-17
2536,2,2017-05-17
2546,2,2017-05-17
2535,2,2017-05-17
2323,2,2017-05-17
2549,2,2017-05-17
2548,3,2017-05-17
2548,2,2017-05-17
2546,2,2017-05-17
2536,2,2017-05-17
2548,2,2017-05-17
2545,2,2017-05-17
2543,2,2017-05-17
2550,2,2017-05-17
2548,3,2017-05-17
2546,2,2017-05-17
2550,2,2017-05-17
2550,2,2017-05-17
2551,2,2017-05-17
2550,2,2017-05-17
2550,5,2017-05-17
2551,2,2017-05-17
2546,2,2017-05-17
2546,2,2017-05-17
1402,2,2017-05-17
1475,2,2017-05-17
2551,2,2017-05-17
2551,2,2017-05-18
2550,2,2017-05-18
2546,2,2017-05-18
2552,2,2017-05-18
1475,2,2017-05-18
2092,2,2017-05-18
2550,3,2017-05-18
2508,2,2017-05-18
2552,2,2017-05-18
2552,2,2017-05-18
2552,2,2017-05-18
1475,2,2017-05-18
2550,2,2017-05-18
2553,2,2017-05-18
999,2,2017-05-18
1000,2,2017-05-18
1893,2,2017-05-18
2546,2,2017-05-18
2553,2,2017-05-18
