First_day,N_nodes,L/N,clustering,clustering_ER,clustering_BA,clustering/clustering_ER,L/N_core,N_core,L/N_core_per,mean_core_dr,mean_core/per_dr
28,172,2.191860465116279,0.22047111444241335,0.02563579491364069,0.04245399696376915,8.600127875305386,3.6956521739130435,23,1.2616279069767442,25.41278582765368,9.01602217066374
29,169,2.224852071005917,0.21403533871333774,0.026486334178641872,0.04356316775121027,8.080972522272718,3.6956521739130435,23,1.2781065088757397,25.155157726763324,9.232774972546515
30,168,2.2202380952380953,0.20220230128272604,0.02658967778728258,0.04363201079808613,7.604541239662415,3.739130434782609,23,1.255952380952381,24.63050937537867,9.125944281258425
31,167,2.2395209580838324,0.19983763902204474,0.0269821802178775,0.04417296681476868,7.406282124290273,3.5789473684210527,19,1.2574850299401197,27.533916861825908,9.457906627884299
32,167,2.2395209580838324,0.19445079916634078,0.0269821802178775,0.04417296681476868,7.2066377733814155,3.5555555555555554,18,1.251497005988024,27.34262571609329,9.216092544426743
33,168,2.232142857142857,0.19371922381532047,0.026732249786142002,0.04386596259861206,7.246648724483508,3.5,18,1.255952380952381,28.10090844094678,9.700268747256471
34,167,2.2095808383233533,0.20092920612009468,0.026621455883413896,0.04358241913007926,7.547641533958353,3.3529411764705883,17,1.2455089820359282,29.09882771480788,9.953987444905968
35,167,2.18562874251497,0.18748140144956013,0.026332876415843014,0.04310998098232772,7.119670426006446,3.142857142857143,14,1.2335329341317365,32.939040559513906,10.386251090280162
36,167,2.2095808383233533,0.19940242778594847,0.026621455883413896,0.04358241913007926,7.490290112577322,3.076923076923077,13,1.2275449101796407,34.80524686203882,10.481501980149671
37,167,2.2095808383233533,0.19215082631527536,0.026621455883413896,0.04358241913007926,7.217893234569192,2.8333333333333335,12,1.2275449101796407,36.47901612446559,11.133443877913153
38,163,2.208588957055215,0.19738077250438768,0.027266530334014997,0.044216583347339695,7.238939831598418,3.0,13,1.2208588957055215,33.315911403074615,10.374332441170184
39,163,2.2024539877300615,0.1927572539814864,0.027190789971976066,0.044093759504708195,7.089064134589318,3.0,13,1.2147239263803682,32.04662738719362,10.35567985947369
40,164,2.176829268292683,0.1863011159390649,0.026709561574143347,0.04341745668416346,6.9750720326093605,3.0,20,1.3231707317073171,24.226931543874862,9.330382616023067
41,166,2.1686746987951806,0.19068167299162475,0.02628696604600219,0.04293387592821428,7.253848643389725,3.0,13,1.1626506024096386,30.840593237668845,10.382625266945972
42,171,2.1228070175438596,0.17554937768461923,0.02497420020639835,0.041264721356042026,7.0292292139006625,2.7,10,1.0818713450292399,39.8025291457554,12.866126956935863
43,168,2.119047619047619,0.18087981511825846,0.025377815796977475,0.04164342049361572,7.1274776586486785,2.95,20,1.2857142857142858,25.00170807443907,9.570372223835555
44,171,2.1578947368421053,0.18878570303259873,0.025386996904024767,0.04194678286605925,7.4363148877474865,2.4444444444444446,9,1.0994152046783625,42.52742433868085,12.506330085795867
