First_day,N_nodes,L/N,clustering,clustering_ER,clustering_BA,clustering/clustering_ER,L/N_core,N_core,L/N_core_per,mean_core_dr,mean_core/per_dr
26,86,1.7906976744186047,0.19936413751447232,0.04213406292749658,0.05224942398578494,4.731661835164911,2.4444444444444446,9,0.9186046511627907,37.31711746273394,6.394338764987193
27,90,1.8222222222222222,0.19713545572431915,0.04094881398252185,0.05182145879133012,4.814192074243281,2.6666666666666665,9,0.9444444444444444,39.69247195832657,6.9024306989585655
28,93,1.8494623655913978,0.22207951186138236,0.04020570359981299,0.051625274725883914,5.523582277575546,2.727272727272727,11,1.032258064516129,38.65923174818778,7.034715864432696
29,92,1.9456521739130435,0.21908950077108644,0.04276158623984711,0.054645490570653404,5.12351201244563,2.8333333333333335,12,1.0978260869565217,38.596375580180265,7.080914844145272
30,91,1.879120879120879,0.20016133797969607,0.041758241758241756,0.0531056615746065,4.793337304250617,2.8333333333333335,12,1.032967032967033,37.25804065401999,6.999636568595886
31,89,1.9101123595505618,0.19830360149262988,0.04341164453524004,0.054665723923422505,4.567981784971404,2.75,12,1.0337078651685394,36.86839788392201,7.089648527208239
32,91,1.89010989010989,0.18374995984886094,0.042002442002442006,0.05341622099901941,4.374744683610962,2.6153846153846154,13,1.0769230769230769,36.76117005793133,7.442097135161855
33,95,1.831578947368421,0.16293547812123668,0.03896976483762598,0.0505091865261827,4.181074194317941,2.4166666666666665,12,1.0315789473684212,36.82857227194516,7.29492947426633
34,96,1.7916666666666667,0.17296586401978561,0.037719298245614034,0.04911353068843725,4.585606627501293,2.4285714285714284,14,1.0208333333333333,36.63045499996081,8.535081078610121
35,92,1.7391304347826086,0.14671160361377752,0.038222646918299095,0.04884513123633824,3.838342329545454,2.1666666666666665,12,1.0434782608695652,38.6118137123136,8.580208728399883
36,90,1.7777777777777777,0.15092464942464945,0.039950062421972535,0.050557520772029386,3.7778326309107566,2.1666666666666665,12,1.0444444444444445,36.98300127335077,8.212070765332
37,90,1.7777777777777777,0.15504786897924155,0.039950062421972535,0.050557520772029386,3.88104197038664,1.9090909090909092,11,1.1,39.65630697542788,8.700337599023312
38,85,1.776470588235294,0.14900392763714565,0.042296918767507005,0.052176289884559586,3.5228080904941055,1.9090909090909092,11,1.0823529411764705,37.92309966792186,8.750856239066357
39,84,1.7738095238095237,0.15514662935881426,0.04274239816408491,0.05244528987793861,3.6298063754686343,1.9090909090909092,11,1.0833333333333333,36.6061413814814,8.909917552981986
40,84,1.75,0.13760528881327203,0.04216867469879518,0.051741326255415936,3.263211134714737,1.8,10,1.0357142857142858,38.10187787383442,9.09277233336694
41,89,1.7078651685393258,0.15740996701531718,0.03881511746680286,0.04887758844917777,4.055377834420934,1.9,10,1.0,39.1578079529162,9.41147167822218
42,93,1.6666666666666667,0.14970507916428222,0.036231884057971016,0.04652277664251167,4.131860184934189,1.7777777777777777,9,0.9139784946236559,41.22621654425487,9.516318279921887
43,98,1.6224489795918366,0.16790996918247822,0.03345255628024406,0.04395232429642093,5.019346437259867,1.7777777777777777,9,0.8877551020408163,42.704732419897,10.303878912559327
44,100,1.64,0.15832022911728796,0.03313131313131313,0.04391471162214432,4.778567891040094,1.375,8,0.9,46.873124078559854,10.966221221989665
45,105,1.6,0.1312940424032861,0.03076923076923077,0.041652590270842955,4.267056378106798,1.375,8,0.8761904761904762,45.506650048972205,10.957721726482283
46,105,1.6285714285714286,0.12694194175986892,0.03131868131868132,0.04239638652567944,4.053233929876517,1.375,8,0.8857142857142857,44.313087812593686,10.830626913863025
47,110,1.6,0.12677320410447832,0.029357798165137616,0.04054039572330277,4.318212264808793,1.375,8,0.8909090909090909,45.05070135016726,10.841327121858528
48,113,1.6814159292035398,0.14291842895195042,0.03002528445006321,0.04193818309316596,4.7599358863575905,1.6666666666666667,9,0.9380530973451328,43.55176532401395,10.069855799433043
49,117,1.6666666666666667,0.14803529803529802,0.028735632183908046,0.040729706510896455,5.151628371628371,1.5555555555555556,9,0.9658119658119658,46.799625509295566,10.880802163672731
50,120,1.7166666666666666,0.16454707215156128,0.0288515406162465,0.04132997111838666,5.70323347166091,2.0,11,1.0166666666666666,41.914331175479376,9.70205275088044
51,121,1.7107438016528926,0.16265482915944757,0.028512396694214875,0.04098586983598195,5.704705602403814,2.076923076923077,13,1.0495867768595042,37.65061869656994,9.21148236448533
52,117,1.7179487179487178,0.17360060787662598,0.02961980548187445,0.04198292824969327,5.860963806222805,2.142857142857143,14,1.0598290598290598,36.28680503474996,9.822410849949396
53,121,1.743801652892562,0.18521467892358048,0.0290633608815427,0.041777867320735226,6.372789426470115,2.076923076923077,13,1.0578512396694215,37.482135840255985,9.825629645295166
54,123,1.7073170731707317,0.18323943557651928,0.027988804478208718,0.04050875347127083,6.546883262526781,2.2222222222222223,9,0.8780487804878049,43.89745886328743,10.144408161770981
55,127,1.7086614173228347,0.18546158599667772,0.02712160979877515,0.03977748274207006,6.838148154651698,2.125,8,0.8503937007874016,49.11902224042119,10.759830342208035
56,127,1.7480314960629921,0.18757975648592645,0.027746531683539556,0.04069401460248642,6.760475818215755,2.25,8,0.8740157480314961,49.260084116005345,10.470537832783426
57,127,1.7401574803149606,0.18200897599376428,0.027621547306586676,0.040510708230403154,6.589383786995964,2.25,8,0.889763779527559,49.8542316339164,10.329640774115946
58,124,1.75,0.18590554889366437,0.028455284552845527,0.041322611941560526,6.533252146834491,2.2,10,0.9596774193548387,43.90638815990508,9.823537715194908
59,120,1.75,0.1749865907431697,0.029411764705882353,0.04213249482942329,5.949544085267769,2.0833333333333335,12,1.025,37.49657796791862,8.630767771166305
60,120,1.7833333333333334,0.17241597916520515,0.02997198879551821,0.042935018540459925,5.752570519811051,2.0833333333333335,12,1.0416666666666667,36.213851742782964,8.339772000474813
61,118,1.8305084745762712,0.16744944617642313,0.03129074315514994,0.044509970898526284,5.351405217388189,2.0833333333333335,12,1.0677966101694916,36.4168074901281,8.322390918417144
62,115,1.8434782608695652,0.15656480871247327,0.03234172387490465,0.04550961814824605,4.840954344859728,2.1818181818181817,11,1.0434782608695652,38.33266434358763,8.743261681085563
63,113,1.8849557522123894,0.15934013412848452,0.03365992414664981,0.04701491052023341,4.733823327535446,2.272727272727273,11,1.079646017699115,39.829883184657774,9.12164912988791
64,109,1.926605504587156,0.18015287527884452,0.03567787971457696,0.04907658469185496,5.049427732815613,2.1818181818181817,11,1.110091743119266,40.2459046535176,9.235773448603984
65,113,1.9115044247787611,0.16688300420731442,0.03413400758533502,0.04767709235854656,4.889053938073545,2.0,10,1.0973451327433628,41.69490223133339,9.110401381472196
66,116,1.896551724137931,0.16990710072909782,0.03298350824587706,0.0465822370230152,5.15127437210492,2.0,10,1.0862068965517242,41.96504945405927,9.08199857001812
67,115,1.9043478260869566,0.16880903478201373,0.033409610983981694,0.047012294219178706,5.052708780804109,2.0,10,1.0782608695652174,41.38401091853288,9.106682137763098
68,114,1.912280701754386,0.17032355398050644,0.03384567613724577,0.04745074048945452,5.032357849488267,2.0,10,1.0789473684210527,40.286204240386546,9.089611354292598
69,114,1.9298245614035088,0.1697679984249509,0.03415618692749573,0.04788606838385319,4.970343990250495,2.0,10,1.0789473684210527,38.55574653242557,8.985205819407929
70,116,1.9051724137931034,0.17097268193071394,0.03313343328335832,0.0467939744640289,5.160125739718833,1.9090909090909092,11,1.1120689655172413,35.17892600483132,8.69064017396946
71,117,1.8803418803418803,0.14916260489412822,0.032419687592101384,0.04595146375588317,4.600988349143428,1.8181818181818181,11,1.1025641025641026,35.269153738944254,8.86809470676415
72,117,1.8974358974358974,0.14974971805361526,0.032714412024756855,0.04636920433548212,4.5774846248280765,1.8,10,1.1025641025641026,39.483664128960946,9.456368375135012
73,113,1.9026548672566372,0.14754160020144674,0.03397597977243995,0.047456365079108845,4.342526725929093,1.7777777777777777,9,1.0707964601769913,43.65624079726712,10.41893234313023
74,113,1.9469026548672566,0.14745995843861537,0.0347661188369153,0.048560001476297424,4.241484622725263,2.3333333333333335,12,1.1415929203539823,38.44062358578122,9.402720560563822
75,108,2.009259259259259,0.159563142390887,0.03755624783662167,0.051457582248167086,4.248644408914955,2.3333333333333335,12,1.1944444444444444,39.96449444858043,8.9528782074536
76,109,2.036697247706422,0.16638135103314947,0.03771661569826707,0.051880960959960955,4.411354199014045,2.5,16,1.2844036697247707,33.959555938944234,8.277661717557306
77,109,2.055045871559633,0.15736706146584498,0.03805640502888209,0.05234835700464529,4.135100552624837,2.642857142857143,14,1.238532110091743,36.98128485318822,8.248221169836283
78,109,2.1559633027522938,0.1650735498176533,0.039925246347264694,0.05491903525040912,4.134565592454074,2.6,10,1.18348623853211,61.55163717261669,12.345742910530813
79,105,2.1714285714285713,0.18378336478336477,0.041758241758241756,0.05652851536757258,4.4011279461279464,2.9285714285714284,14,1.2666666666666666,50.24948481367859,10.880717357714774
80,101,2.1386138613861387,0.17548287066491747,0.042772277227722776,0.05693882271229373,4.102724522489968,2.9285714285714284,14,1.2277227722772277,47.611722816320494,10.067032899359091
81,99,2.2323232323232323,0.1846052146211636,0.04555761698618842,0.060122177677274104,4.052126226820202,2.923076923076923,13,1.2727272727272727,50.46864592866483,10.228283123344395
82,104,2.269230769230769,0.18667569502485556,0.044062733383121735,0.059403082646452825,4.2365890786149425,2.9166666666666665,12,1.3269230769230769,62.60220358886628,13.858681857907841
83,103,2.29126213592233,0.20308521174485966,0.04492670854749667,0.0603161076939763,4.5203670224396095,3.0,12,1.3786407766990292,71.71163475263735,15.318962568805558
84,103,2.3300970873786406,0.23860304601662594,0.045688178183894916,0.0613384146040437,5.2224241696889,3.0833333333333335,12,1.4466019417475728,71.96699124744403,15.149944108508013
85,107,2.2616822429906542,0.24701540812088696,0.04267324986774819,0.05823652899086607,5.788530493609711,3.1666666666666665,12,1.439252336448598,72.18691889593873,15.688282396035747
86,108,2.25,0.23646767954117628,0.04205607476635514,0.05762300684932996,5.622675935756859,3.1818181818181817,11,1.3796296296296295,77.30413788159223,15.992869514517219
87,102,2.2941176470588234,0.24245064367085967,0.045428072218986607,0.060732714576377855,5.337022502344436,3.1818181818181817,11,1.4313725490196079,77.67853056289538,15.827036606782235
88,102,2.2450980392156863,0.22008065680442407,0.04445738691516211,0.05943500699995953,4.950373201744927,3.1818181818181817,11,1.4215686274509804,77.17776106094368,16.066781650497745
89,99,2.292929292929293,0.2371009117468705,0.046794475365903934,0.06175445399430416,5.066856929004709,3.1818181818181817,11,1.4646464646464648,76.41222201751371,16.262240223760358
90,102,2.2450980392156863,0.2418260705155612,0.04445738691516211,0.05943500699995953,5.439502573037798,3.1818181818181817,11,1.4607843137254901,74.83476934573264,16.79766345171812
91,102,2.235294117647059,0.27174906789599346,0.0442632498543972,0.05917546548467586,6.139383547071326,3.272727272727273,11,1.4705882352941178,73.40416280616927,16.808109750927734
92,105,2.2095238095238097,0.2609990044089705,0.04249084249084249,0.057520243707354556,6.142476569280081,3.1818181818181817,11,1.4476190476190476,72.63812800281057,17.174799789950068
93,105,2.238095238095238,0.26201095929147133,0.04304029304029304,0.05826403996219104,6.087573777580568,3.1818181818181817,11,1.457142857142857,69.86344130394576,16.542784775830917
94,106,2.19811320754717,0.2540843241863801,0.041868823000898475,0.0569093189014692,6.068580532606031,3.1818181818181817,11,1.4150943396226414,67.594760748967,16.344296692245063
95,105,2.219047619047619,0.2626488862506111,0.042673992673992675,0.05776817579230005,6.154776476087282,3.1818181818181817,11,1.4285714285714286,66.9725992886577,15.931958855421525
96,109,2.1926605504587156,0.25524262386824303,0.04060482500849473,0.055853827339777784,6.286017088236313,3.0833333333333335,12,1.4587155963302751,61.826115844869044,15.232336228496221
97,111,2.189189189189189,0.2525827654938796,0.039803439803439804,0.05517670921630566,6.34575219481537,3.0833333333333335,12,1.4234234234234233,59.59545236844978,14.791523663451617
98,117,2.1965811965811968,0.2447283945280075,0.03787208959622753,0.053679664478463535,6.461972316214236,2.923076923076923,13,1.4700854700854702,57.10621236289584,13.459989690579773
99,119,2.1848739495798317,0.24470258946355342,0.03703176185728529,0.05286288949425601,6.607911079321571,2.923076923076923,13,1.4621848739495797,54.98571350362788,13.143448297756946
100,121,2.190082644628099,0.24486677171655294,0.03650137741046832,0.052469833364904434,6.708425519479903,3.0,14,1.4916666666666667,51.37112812471878,12.694337098148766
101,120,2.225,0.24424830051365143,0.037394957983193276,0.05356845771169533,6.531583766544836,3.0,15,1.5,48.68198018915785,12.03564462121925
102,120,2.25,0.2486709973369989,0.037815126050420166,0.0541703504949728,6.57596637402286,3.0714285714285716,14,1.4916666666666667,51.075278716974175,12.273904509564845
103,120,2.3,0.23935309618038775,0.03865546218487395,0.05537413606152776,6.191960531623074,3.1333333333333333,15,1.525,49.13034949245759,11.55088398642477
104,117,2.324786324786325,0.23118226185953458,0.04008252284114353,0.05681271882545557,5.767657459480889,3.1333333333333333,15,1.5384615384615385,48.09449418680504,10.57627244383236
105,121,2.28099173553719,0.23013627029084716,0.03801652892561983,0.05464782644797594,6.053584501128806,3.1333333333333333,15,1.5041322314049588,47.30728950646135,10.654341510952907
106,124,2.314516129032258,0.23647792628994865,0.03763440860215054,0.05465248676141877,6.283556327132922,3.1333333333333333,15,1.488,47.15817630692086,10.514906978517441
107,124,2.2983870967741935,0.24235798898356326,0.037372147915027534,0.054271633195137094,6.484989557854925,3.3125,16,1.4435483870967742,43.64031323833847,9.466398867054913
108,119,2.302521008403361,0.22906345255936122,0.039025779803446806,0.055709352774715955,5.869541972333121,3.1875,16,1.4661016949152543,44.718831464242825,10.349478374714366
109,119,2.319327731092437,0.2221736732095031,0.0393106395100413,0.05611599038621022,5.6517440565359465,3.0625,16,1.4745762711864407,44.75708735943769,10.156173344274924
110,122,2.2950819672131146,0.22500564739458337,0.0379352391274895,0.05471830625514161,5.931309583640785,3.125,16,1.4545454545454546,44.447650882856216,10.39825326356165
111,122,2.2295081967213113,0.21968930413644902,0.03685137515241837,0.05315492607642327,5.961495418496803,3.125,16,1.3801652892561984,42.34689924593146,10.13346184816601
112,123,2.138211382113821,0.18158675288103934,0.0350526456084233,0.050732391252115365,5.1804007865644035,2.9375,16,1.319672131147541,41.028264482659694,9.87220954134312
113,129,2.0697674418604652,0.1762200458506888,0.03234011627906977,0.04773760260486225,5.448961417765118,2.25,12,1.265625,44.32314621944135,8.349053899179525
114,128,2.1015625,0.18885191639339757,0.03309547244094488,0.048696259661477385,5.706276492362586,2.230769230769231,13,1.3464566929133859,43.10484632692036,8.438288505316082
115,132,2.0454545454545454,0.16158788078890646,0.031228313671061762,0.04653361197452256,5.174403027040316,2.533333333333333,15,1.282442748091603,40.10620506329101,8.755133058389951
116,136,2.051470588235294,0.16320967524384453,0.030392156862745098,0.0458431077706333,5.370124798345852,2.0,12,1.2205882352941178,45.535205416647464,8.359787700416017
117,139,2.0215827338129495,0.16781478852861087,0.02929830049004275,0.044586580336289906,5.727799419138458,1.6,10,1.1510791366906474,44.18066021609361,7.4168715347243
118,139,2.028776978417266,0.18361889578155216,0.029402564904598062,0.04474525144068952,6.2449958490810875,1.7,10,1.1654676258992807,44.411223085903,7.569543777892608
119,139,2.0575539568345325,0.17760335411520337,0.02981962256281931,0.04537993585828795,5.955922270345859,1.7,10,1.1654676258992807,43.891489737078814,7.623172494234911
120,137,2.072992700729927,0.17718089958321812,0.030485186775440102,0.046120681463245834,5.812032607455141,1.4444444444444444,9,1.1751824817518248,46.91587234622735,8.000785918120974
121,137,2.0437956204379564,0.17015887960566006,0.030055817947617004,0.04547109440038322,5.661429008594032,1.4444444444444444,9,1.145985401459854,44.81721705967532,7.892718797791345
122,138,2.0217391304347827,0.16966306264965755,0.02951443986036179,0.04478415752229964,5.748476456011516,1.4444444444444444,9,1.1231884057971016,44.227409311526635,7.968930668749619
123,143,2.020979020979021,0.17373996133623926,0.02846449325322565,0.043817221216418685,6.10374334756691,1.9090909090909092,11,1.132867132867133,39.59970021833316,7.600579314862442
124,147,2.020408163265306,0.17641055788540583,0.02767682415431926,0.0430796988208542,6.373945106627239,2.1,10,1.08843537414966,42.11344662724822,8.09491679050694
125,144,2.013888888888889,0.1697119574289563,0.028166278166278168,0.043480009393613565,6.0253597023742556,2.1,10,1.0902777777777777,41.49466218746371,8.100370790681993
126,142,2.0422535211267605,0.16655677336767452,0.02896813505144341,0.04446648891973394,5.749654683392378,2.2,10,1.0845070422535212,42.054565394145015,7.745074012800279
127,143,2.062937062937063,0.16961290620599007,0.02905545159066286,0.0447269213108772,5.837558768506499,2.090909090909091,11,1.1538461538461537,40.988304907388944,7.679490072714791
128,140,2.0357142857142856,0.17294651193810853,0.029290853031860225,0.04470485291871535,5.90445460055367,0.75,4,0.8489208633093526,75.25480871928043,12.053554431989518
129,142,2.0140845070422535,0.17377909888525045,0.02856857456797523,0.04385315803808244,6.082876080210637,0.75,4,0.8652482269503546,78.8975667302889,12.967928855054586
130,140,2.0428571428571427,0.19363210940942024,0.029393627954779036,0.044861712051763473,6.5875539320058,0.75,4,0.8794326241134752,78.1626265131313,12.568741275861807
131,144,1.9652777777777777,0.19103808652727886,0.027486402486402488,0.04243049192549186,6.9502761091337915,0.75,4,0.8551724137931035,77.88880495528164,12.902338645755437
132,144,1.9375,0.185391823325851,0.027097902097902096,0.041830767657993734,6.841556318863663,0.75,4,0.8344827586206897,74.52454734907019,12.739007871718654
133,146,1.8835616438356164,0.17384778642433754,0.025980160604629193,0.040328248193092664,6.691559342914956,0.8571428571428571,7,1.0067567567567568,51.10614553260468,9.263734083885705
134,145,1.9172413793103449,0.1886391003632382,0.026628352490421454,0.04122048785045141,7.084144632346068,1.0,7,1.0272108843537415,51.55196574809325,9.430477981423884
135,144,1.8888888888888888,0.1732432433246318,0.02641802641802642,0.04078125018987203,6.557766298788269,1.0,7,0.9931506849315068,50.23812348198153,9.42970714891767
136,137,1.8832116788321167,0.16539997729054773,0.02769428939458995,0.04189836555463882,5.972349567592026,1.0,7,0.9928057553956835,47.982838754980726,9.136748072484666
137,133,1.8646616541353382,0.1471648157005619,0.028252449305080883,0.042229491482847874,5.2089223879819855,1.0,7,0.9925925925925926,47.702675757318225,9.118706835381042
138,131,1.8702290076335877,0.14903424015210795,0.028772753963593658,0.042741114873283755,5.179700224062038,1.0,7,1.0,45.59003701957074,8.764956130496303
139,125,1.896,0.13392159822432054,0.03058064516129032,0.04455717266419227,4.379292768938752,1.0,7,1.0078740157480315,43.940368844700096,8.495204147066854
140,123,1.886178861788618,0.13223635276460619,0.03092096494735439,0.044752527644451576,4.276592046520863,0.6666666666666666,6,0.976,45.62709104971978,8.82595724457408
141,125,1.928,0.14316270763059763,0.031096774193548386,0.045309192455992985,4.603780017166521,1.1428571428571428,7,1.062992125984252,47.42780405676785,9.946436643992703
142,130,1.8692307692307693,0.12678292165394936,0.028980322003577818,0.042914226783008186,4.374793407688746,1.1428571428571428,7,1.0227272727272727,46.06287332188318,10.064820085551776
143,128,1.8671875,0.13511407419045562,0.029404527559055118,0.04326545003380333,4.595009184184198,1.1666666666666667,6,0.9538461538461539,53.825478321276705,11.48380774616062
144,125,1.848,0.13341890939610404,0.029806451612903226,0.043429142976491204,4.476175531687473,1.1666666666666667,6,0.937007874015748,52.89997788468057,11.08716874075284
145,130,1.7538461538461538,0.12452816332250208,0.027191413237924865,0.04026520043837805,4.579687059031491,1.2,5,0.8409090909090909,63.16776223105934,13.299685630568872
146,125,1.736,0.15074192521462595,0.028,0.04079707370518871,5.383640186236641,1.3333333333333333,6,0.9047619047619048,57.28100772745149,12.144917772018276
147,128,1.6875,0.1508444847723895,0.0265748031496063,0.039101829319253226,5.676222093657323,1.2,5,0.8294573643410853,62.947596331208175,13.324304930964153
148,126,1.6904761904761905,0.1652462911676162,0.027047619047619046,0.039539600250689096,6.109457948098486,0.6666666666666666,3,0.7007874015748031,85.72218137858238,17.03912364631871
149,125,1.656,0.17042805194805194,0.02670967741935484,0.03891702422568692,6.380760399021268,0.6666666666666666,3,0.6984126984126984,83.95220482186774,17.02559923841205
