First_day,N_nodes,L/N,clustering,clustering_ER,clustering_BA,clustering/clustering_ER,L/N_core,N_core,L/N_core_per,mean_core_dr,mean_core/per_dr
62,140,2.0714285714285716,0.15041466883458182,0.029804727646454265,0.04548914858395597,5.046671475036142,3.642857142857143,14,1.1428571428571428,19.454696689593383,8.403246931183741
63,136,2.0955882352941178,0.15582951655723784,0.03104575163398693,0.04682898105602326,5.019350743843661,3.5714285714285716,14,1.161764705882353,18.853633988111678,8.178709047752651
64,132,2.1136363636363638,0.15919302246755695,0.03226925746009716,0.04808473237367331,4.933271943564507,3.25,16,1.2348484848484849,16.898421659058865,7.621864164319137
65,133,2.1278195488721803,0.16309727753633704,0.03223969013442698,0.048189298748572376,5.05889718096808,3.25,16,1.2481203007518797,16.634974382571745,7.4758787778382425
66,134,2.126865671641791,0.16007096545690003,0.031982942430703626,0.04795209496132032,5.004885519952407,3.1176470588235294,17,1.2611940298507462,15.507278071146217,7.208074380001125
67,135,2.162962962962963,0.16738428280712395,0.03228302929795467,0.048549077047950404,5.184900130104233,3.0714285714285716,14,1.237037037037037,18.50785917160351,7.929827439662727
68,137,2.204379562043796,0.17438900411227043,0.032417346500644054,0.04904382324612762,5.379496563940104,3.142857142857143,14,1.2846715328467153,19.11669580886521,7.985432747416338
69,134,2.253731343283582,0.17489177950460022,0.033890696891482434,0.050812395362521884,5.160465719091035,3.2857142857142856,14,1.3134328358208955,19.80729850494645,8.011316687068485
70,133,2.210526315789474,0.17750084412389044,0.03349282296650718,0.05006238103208579,5.299668060270443,3.2857142857142856,14,1.300751879699248,19.100045237244473,7.886423183443387
71,134,2.208955223880597,0.1724304928260719,0.03321737178767815,0.04980287757386251,5.190973383692996,3.235294117647059,17,1.3582089552238805,17.530291071963866,8.050095998396305
72,133,2.218045112781955,0.1730859214556608,0.033606744133059925,0.05023266123967792,5.150332944195899,3.235294117647059,17,1.3533834586466165,17.071345151500775,7.890226454693881
73,138,2.181159420289855,0.16693055579559601,0.03184174336189569,0.04831552478212255,5.242506790484283,3.2222222222222223,18,1.3623188405797102,17.205121820795338,8.57254365626358
