QId,RespondUserId,PostUserId,Time,days
998,44.0,32.0,2011-11-17 18:25:02.557,99
1027,44.0,528.0,2011-11-03 20:37:27.423,86
1030,536.0,528.0,2011-11-04 15:13:24.147,86
1036,36.0,13.0,2011-11-06 22:44:50.793,89
1053,44.0,528.0,2011-11-10 19:51:01.087,93
1056,77.0,528.0,2011-12-16 04:45:34.953,128
1060,204.0,72.0,2011-11-26 20:03:14.553,109
1061,111.0,72.0,2011-11-26 19:51:03.533,109
1062,12.0,598.0,2011-11-16 11:55:39.587,98
1072,620.0,190.0,2011-11-17 17:03:32.553,99
1074,592.0,411.0,2011-11-28 17:23:09.540,110
1090,355.0,190.0,2011-11-21 19:34:48.107,104
1101,256.0,256.0,2011-12-05 22:10:43.273,118
1104,80.0,154.0,2011-11-24 00:45:38.817,106
1110,637.0,190.0,2011-11-26 16:38:13.643,108
1111,355.0,692.0,2011-12-16 03:51:04.823,128
1127,355.0,190.0,2011-12-01 13:39:04.297,113
1141,666.0,528.0,2011-12-07 17:58:49.870,119
1144,669.0,72.0,2011-12-13 07:29:48.400,125
1158,693.0,411.0,2011-12-16 10:29:22.633,128
1167,698.0,190.0,2011-12-17 12:03:20.117,129
1169,528.0,190.0,2011-12-17 19:51:26.610,130
1170,528.0,190.0,2011-12-17 20:04:27.680,130
1185,724.0,606.0,2011-12-24 22:45:10.200,137
1193,30.0,32.0,2011-12-30 20:48:58.217,143
1194,30.0,190.0,2011-12-28 22:34:44.647,141
1196,44.0,283.0,2011-12-30 16:04:20.680,142
1198,30.0,32.0,2012-01-05 23:24:47.827,149
1201,355.0,32.0,2012-01-02 05:39:43.537,145
1202,355.0,32.0,2011-12-30 21:03:08.740,143
1203,32.0,30.0,2012-01-06 16:55:05.393,149
1208,741.0,190.0,2011-12-31 21:29:38.000,144
1214,355.0,32.0,2012-01-02 05:20:03.627,145
1218,117.0,10.0,2012-01-03 21:45:38.867,147
1219,30.0,77.0,2012-01-02 17:53:44.790,145
1221,745.0,32.0,2012-01-03 10:29:26.260,146
1236,355.0,32.0,2012-01-06 18:46:49.747,149
1238,355.0,32.0,2012-01-06 18:36:07.637,149
1245,759.0,32.0,2012-01-08 00:09:10.843,151
1266,689.0,190.0,2012-01-13 13:55:07.613,156
1270,689.0,154.0,2012-01-14 14:49:52.430,157
1273,777.0,285.0,2012-01-16 11:07:36.333,159
1279,782.0,32.0,2012-01-16 20:11:36.177,160
1301,730.0,190.0,2012-01-19 09:35:32.170,162
1307,793.0,411.0,2012-01-29 10:59:44.073,172
1310,117.0,32.0,2012-01-22 21:07:36.913,166
1324,763.0,781.0,2012-01-26 14:08:01.433,169
1338,80.0,821.0,2012-01-26 10:59:00.113,169
1352,99.0,689.0,2012-02-02 04:57:11.567,176
1353,99.0,689.0,2012-02-02 04:54:13.927,176
1365,828.0,689.0,2012-02-04 04:31:59.333,178
1367,317.0,689.0,2012-02-04 17:38:12.797,178
1473,897.0,,2012-01-29 03:10:48.590,172
