,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
0,0.9599091715560185,0.9468842282025722,1.0,1.0,0.9372243004667096,1.0,0.9635114995273172,0.9237409639194977,0.9223105573302882,1.0,0.9156451692920797,0.9611440257435867,1.0,1.0,0.8789731965274821,0.8789731965274821,0.9554962142728117,1.0,0.9132805871153094,0.9557914023139672,0.909668050325781,0.903869760746796,0.9110878840639415,1.0,0.9533716307672632,0.9566295607362605,1.0,0.8707941166903609,0.9150175661565848,0.8716496555513865,0.9150480267169389,0.9232904451882167,0.9643668705560398,0.9642654633086046,1.0,0.9237645921818968,0.8785062746681389,0.9599815299368939,1.0,0.9596192673781367,0.9184830856624151,0.9576368556177739,0.9172096365684413,1.0,0.9535580723019388,1.0,0.954998306866991,0.906420250287225,0.9089845606424333,1.0,0.9270262874484275,1.0,0.8483852411866217,0.940030815925624,1.0,1.0,1.0,1.0,0.9192305598183479,1.0,0.9195558752181568,0.9299800097249986,1.0,0.8766046872858514,0.929909205934289,0.933900888818546,0.933900888818546,0.8106666666666666,0.932078108830921,0.9178265389666672,1.0,0.9289161067357408,0.9296360602507441,0.9299800097249986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8636362155629322,0.8530527079742357,0.9225918406696231,0.9225918406696231,0.9283464566929134,0.9329293260175252,0.6802303900470658,1.0,0.8817347070741907,0.7434837481221906,0.9494223776273041,0.9437609750047327,1.0,0.5502645502645502,0.9424379232505643,0.935812959523749,1.0,0.8836812697839136,0.8285776450963519,1.0,0.9405483158055175,0.6889050036258159,0.8922554525270994,0.7864324876265796,0.7863161892017739,0.7212870255628544,0.8716650255544615,0.7552220644899614,0.8568664365652129,0.5945083087382431,0.7378749301372415,0.8117036792426869,0.9099064096264384,0.769335279921342,0.7950849295265631,0.7528599932039766,1.0,0.8347302876528678,1.0,1.0,0.8652774892381426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7785496087374985,1.0,1.0,1.0,1.0,0.8864407886147017,0.8867979609710089,0.8996243486690633,1.0
1,0.9190886558748702,0.9436072605747531,0.892985125391252,0.8879243748729416,1.0,1.0,0.9646416814829158,0.8841733080578998,0.9615932295782177,1.0,0.9156451692920797,0.9611440257435867,1.0,1.0,0.8141386537736257,0.8789731965274821,1.0,0.8618096373330839,0.9571851888192074,0.9557914023139672,0.909668050325781,1.0,0.9560425052649022,0.9559168497065303,0.9533716307672632,1.0,1.0,0.9144527423776775,0.9175114549395776,0.8716496555513865,0.9589749281741068,0.801872606386741,0.9306560386127629,0.9642654633086046,1.0,0.9244138942266159,0.8785062746681389,0.9596192673781367,1.0,1.0,0.9184830856624151,1.0,0.9172096365684413,1.0,0.9535580723019388,1.0,1.0,0.8628091866057885,1.0,1.0,0.8505999941606408,1.0,0.8483852411866217,0.940030815925624,1.0,1.0,1.0,1.0,1.0,0.9119807141224662,1.0,1.0,1.0,0.867398790731956,0.929909205934289,0.8677177075580215,0.933900888818546,0.929909205934289,1.0,0.9178265389666672,1.0,1.0,0.9296360602507441,0.9299800097249986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8636362155629322,1.0,1.0,0.9225918406696231,0.7898162729658793,0.7131441976394692,0.92235120663931,0.9147315516616816,0.6953353876744138,0.6999856354271409,0.7480159581313542,0.7705176624046352,1.0,0.888015873015873,0.891218872870249,1.0,0.8751474140525242,1.0,1.0,0.8815394868377208,0.9405483158055175,0.6454091432961967,0.9457001818654196,0.7383385894611271,0.7751361765895197,0.9311384379500036,0.6088120726607567,0.6539654408506868,0.9212513025540693,0.38393487408439597,0.7378749301372415,0.9087123085949633,0.81387136547002,0.8390475273763176,0.8632691112492231,1.0,1.0,1.0,1.0,1.0,0.8652774892381426,1.0,1.0,1.0,1.0,1.0,1.0,0.7785496087374985,1.0,1.0,1.0,1.0,1.0,0.8864407886147017,1.0,0.8996243486690633,1.0
2,1.0,0.9436072605747531,1.0,0.8879243748729416,1.0,0.9654051539266418,0.9635114995273172,0.9623223760571812,1.0,1.0,1.0,0.9611440257435867,1.0,1.0,0.8141386537736257,0.957492108486415,0.9554962142728117,0.9508475077348394,0.9571851888192074,1.0,1.0,0.903869760746796,0.9110878840639415,0.9559168497065303,1.0,1.0,0.8372956427886217,0.9168726545944128,0.9122423912565158,0.9150480267169389,0.9150480267169389,0.801872606386741,0.9288151161264926,1.0,1.0,0.9244138942266159,0.9162259579874139,0.9596192673781367,1.0,0.9596192673781367,0.9184830856624151,1.0,0.9172096365684413,0.9568486767353087,0.9535580723019388,1.0,1.0,0.8211387990386527,0.8635961027457927,1.0,0.9270262874484275,1.0,0.8483852411866217,0.940030815925624,1.0,1.0,1.0,0.933579335793358,0.9192305598183479,0.9119807141224662,0.9195558752181568,1.0,0.9308202050907443,0.9364212354002598,0.8646514161220044,1.0,0.933900888818546,1.0,1.0,1.0,1.0,1.0,0.8647467376076833,0.9299800097249986,1.0,1.0,1.0,1.0,1.0,0.9366445597351294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9334295866699502,1.0,1.0,1.0,0.8530527079742357,0.9225918406696231,1.0,0.8402242660259066,0.8144578313253013,1.0,0.7888784685827771,0.9413452983035301,0.8192970595155482,1.0,0.8939094431843235,1.0,0.7931500675980171,0.9441707717569786,1.0,0.9382209830514608,1.0,0.8822750584237938,0.8274964505442499,0.9405483158055175,0.9397063896661428,1.0,0.8887699213441502,0.8302687699528521,1.0,0.6557162331934457,1.0,0.7345225603357818,0.9345272566446088,0.7378749301372415,0.839913435105574,1.0,0.7542524960532943,0.9315295875176364,0.8955807551613981,1.0,1.0,0.8350962125218665,1.0,0.8652774892381426,1.0,0.8826291653057466,1.0,1.0,1.0,1.0,0.7785496087374985,1.0,1.0,0.6310657928177008,1.0,1.0,1.0,0.8867979609710089,0.8996243486690633,1.0
3,0.9599091715560185,0.9436072605747531,1.0,1.0,1.0,1.0,1.0,0.9623223760571812,0.9615932295782177,1.0,0.9156451692920797,0.9611440257435867,0.9615738525525415,1.0,0.957492108486415,0.8789731965274821,0.9554962142728117,0.8213625842310022,0.9132805871153094,0.9557914023139672,0.909668050325781,0.903869760746796,0.9110878840639415,1.0,0.9533716307672632,1.0,1.0,0.8707941166903609,1.0,0.9589749281741068,0.7826339788060183,0.761216296479646,0.9648304998908339,1.0,1.0,0.9616970337980865,0.9175916224135066,1.0,0.95873103961646,0.9596192673781367,0.9586315871395245,1.0,0.9172096365684413,1.0,0.9535580723019388,0.9546121286419166,1.0,0.906420250287225,0.8635961027457927,0.9493200246610634,0.8505999941606408,0.9312592837101832,0.8483852411866217,1.0,1.0,1.0,1.0,1.0,0.856356591822685,1.0,1.0,1.0,1.0,0.8766046872858514,0.8646514161220044,0.8677177075580215,0.933900888818546,1.0,1.0,0.8438337155742286,1.0,0.9289161067357408,0.9296360602507441,0.9299800097249986,1.0,1.0,0.9349101791728202,0.9349101791728202,0.9352195612216068,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9290602250685179,1.0,0.9283464566929134,0.9225918406696231,1.0,0.8036157460541675,0.9329293260175252,0.7895710858003537,0.9221043190185824,0.6953353876744138,0.7434837481221906,0.7480159581313542,0.8449048915546353,1.0,0.7476808905380334,0.9424379232505643,0.935812959523749,0.9382209830514608,1.0,0.8285776450963519,0.8771020749948144,0.9405483158055175,0.8856577729147378,0.9457001818654196,0.8365435589326736,0.9433805466018651,0.9311384379500036,0.8628661328950928,0.869711109945997,0.9255274219174225,0.455219418868827,0.6080094865244269,0.9158012336115958,1.0,0.7542524960532943,0.6583711789503697,0.8955807551613981,1.0,1.0,1.0,1.0,0.8652774892381426,1.0,1.0,1.0,1.0,1.0,1.0,0.7785496087374985,1.0,1.0,0.8350962125218665,1.0,1.0,0.8864407886147017,1.0,0.7901413622177346,0.8671275254936409
4,0.9190886558748702,0.9436072605747531,1.0,1.0,1.0,1.0,0.9635114995273172,1.0,0.9601823106017828,1.0,0.9156451692920797,0.9611440257435867,0.9603479806525492,1.0,0.8789731965274821,0.8789731965274821,0.9554962142728117,0.9048837137333274,1.0,0.9102339768143309,0.9554962142728117,0.903869760746796,0.9560425052649022,1.0,1.0,0.9566295607362605,0.9598443223560833,0.957498607765368,0.9578084487769104,0.8716496555513865,0.8789098686429282,0.9609184561350541,0.9306560386127629,1.0,0.9625308616144286,0.9616970337980865,0.9147200335703355,0.9596192673781367,1.0,0.9596192673781367,0.9184830856624151,1.0,1.0,1.0,0.9535580723019388,1.0,1.0,0.8211387990386527,0.8635961027457927,0.9493200246610634,1.0,1.0,0.8483852411866217,0.940030815925624,1.0,1.0,1.0,1.0,1.0,1.0,0.9195558752181568,1.0,1.0,0.9340956224858611,0.929909205934289,0.8677177075580215,0.933900888818546,1.0,0.932078108830921,0.9178265389666672,1.0,1.0,0.9332211971606437,0.9299800097249986,1.0,1.0,1.0,1.0,0.9352195612216068,0.9366445597351294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7909041621158667,0.9283464566929134,1.0,0.9225918406696231,0.9283464566929134,0.9329293260175252,1.0,0.8521099247987137,0.9413452983035301,0.6999856354271409,0.9494223776273041,0.7983412193068017,1.0,0.9441707717569786,0.9441707717569786,0.935812959523749,1.0,0.8836812697839136,0.8285776450963519,0.8143119136629753,0.9405483158055175,0.6454091432961967,0.8943398515702412,0.8365435589326736,0.8302687699528521,0.8618610120454822,0.7575953900693041,0.9326942334138884,0.8568664365652129,0.7308183718233717,0.8682469877364225,0.8274681033468372,1.0,0.8390475273763176,0.7950849295265631,1.0,1.0,0.8347302876528678,1.0,1.0,0.8652774892381426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8350962125218665,1.0,1.0,0.8864407886147017,0.8867979609710089,0.8996243486690633,1.0
5,0.9599091715560185,0.9436072605747531,1.0,0.8387423462188174,1.0,1.0,0.9635114995273172,0.9623223760571812,0.9223105573302882,0.9624816297169126,0.9156451692920797,1.0,1.0,1.0,0.8629168506254599,0.955694581060377,1.0,0.8213625842310022,0.9132805871153094,1.0,1.0,0.903869760746796,0.9110878840639415,1.0,0.9533716307672632,0.9566295607362605,0.8785404413710096,0.957498607765368,0.9122423912565158,0.8716496555513865,0.9196835299377167,0.801872606386741,0.9648304998908339,1.0,1.0,0.9237645921818968,0.957343219873524,0.9596192673781367,0.95873103961646,1.0,0.9184830856624151,1.0,0.9172096365684413,1.0,0.9535580723019388,1.0,1.0,0.906420250287225,0.8635961027457927,1.0,0.8505999941606408,1.0,0.8483852411866217,0.940030815925624,1.0,1.0,1.0,1.0,0.7361741918247395,1.0,0.9195558752181568,1.0,1.0,0.8766046872858514,0.869711109945997,1.0,0.933900888818546,0.869711109945997,1.0,0.9178265389666672,1.0,1.0,0.9296360602507441,0.9299800097249986,1.0,1.0,1.0,0.9378997748587276,0.9352195612216068,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8636362155629322,0.9283464566929134,0.9225918406696231,0.9225918406696231,0.8402242660259066,0.8712912197059992,0.8525873751484834,0.8521099247987137,0.820994876346472,0.6999856354271409,0.9494223776273041,0.6333676622039135,0.8395904885543851,0.9424379232505643,0.9424379232505643,0.8697303816822891,0.8751474140525242,0.8739212146526474,1.0,0.821394917566885,0.7592641598704101,0.5643131540601404,0.8922554525270994,0.8887699213441502,0.8889552525161395,0.9311384379500036,0.933900888818546,0.9326942334138884,0.9255274219174225,0.5253356105892399,0.6080094865244269,0.8274681033468372,1.0,0.6657548298854505,0.8632691112492231,1.0,1.0,0.7092572590380584,1.0,1.0,0.8652774892381426,1.0,0.8826291653057466,1.0,1.0,1.0,1.0,1.0,0.7785496087374985,1.0,0.6310657928177008,1.0,1.0,0.8864407886147017,1.0,0.8996243486690633,1.0
6,1.0,1.0,1.0,0.941474409388277,0.8286757081792909,1.0,0.9635114995273172,0.9623223760571812,0.9615932295782177,1.0,0.9584158363111333,1.0,0.9199337382661513,1.0,0.9100483325563142,0.842642601772413,0.9554962142728117,0.9508475077348394,0.9132805871153094,1.0,0.9554962142728117,0.9527034432545545,0.9110878840639415,0.9559168497065303,0.9533716307672632,0.9566295607362605,1.0,0.8707941166903609,0.8754668730028161,0.8275386440335084,0.9150480267169389,0.9216054738417635,0.787052810902896,1.0,1.0,0.9616970337980865,0.9147200335703355,0.9596192673781367,1.0,1.0,0.9184830856624151,1.0,0.9172096365684413,1.0,0.9535580723019388,0.9546121286419166,1.0,0.906420250287225,0.8635961027457927,0.9493200246610634,1.0,0.9312592837101832,0.8483852411866217,1.0,1.0,1.0,1.0,0.933579335793358,1.0,0.9119807141224662,0.9195558752181568,1.0,1.0,0.9340956224858611,0.929909205934289,0.8677177075580215,0.933900888818546,1.0,1.0,1.0,1.0,1.0,0.8647467376076833,0.9299800097249986,1.0,1.0,1.0,0.9378997748587276,0.9352195612216068,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9232784924872929,0.7909041621158667,0.9283464566929134,1.0,0.9283464566929134,0.9225918406696231,1.0,0.7895710858003537,0.7314804955098854,0.8395904885543851,1.0,0.7983412193068017,0.7983412193068017,1.0,0.5159507485658318,0.663109756097561,0.935812959523749,0.9382209830514608,1.0,1.0,0.8815394868377208,0.8312228091982597,0.6454091432961967,1.0,0.7383385894611271,0.8889552525161395,0.8705675423297546,0.8129873822394358,0.4834545881248533,0.8492011019283746,0.8655758811222574,0.8682469877364225,1.0,0.9170559272819089,0.8390475273763176,0.7950849295265631,1.0,0.833960843373494,0.8347302876528678,1.0,1.0,0.8652774892381426,1.0,1.0,1.0,1.0,1.0,1.0,0.7785496087374985,1.0,1.0,1.0,1.0,1.0,1.0,0.8867979609710089,0.8996243486690633,1.0
7,0.9599091715560185,0.9436072605747531,1.0,0.8879243748729416,0.8286757081792909,0.9654051539266418,0.9286151988049455,0.9237409639194977,0.9601823106017828,1.0,0.9156451692920797,0.9611440257435867,1.0,1.0,0.955694581060377,0.8789731965274821,1.0,0.8213625842310022,0.9132805871153094,0.9102339768143309,0.9572891721306168,0.903869760746796,0.9560425052649022,0.9559168497065303,0.9551124804290415,1.0,0.8372956427886217,0.8745860557010859,0.9175114549395776,0.8716496555513865,0.9150480267169389,0.801872606386741,0.9648304998908339,1.0,1.0,0.9616970337980865,0.8407484574128158,1.0,1.0,0.9596192673781367,0.9184830856624151,1.0,0.9172096365684413,1.0,0.9535580723019388,0.9535580723019388,0.9081408231772857,0.906420250287225,0.9544395203651601,1.0,0.8505999941606408,1.0,0.8483852411866217,0.940030815925624,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.814418741168326,0.929909205934289,0.8677177075580215,0.933900888818546,0.9326942334138884,1.0,1.0,1.0,0.9289161067357408,0.9296360602507441,0.9299800097249986,1.0,1.0,1.0,1.0,0.9352195612216068,0.9366445597351294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7909041621158667,0.9283464566929134,0.8530527079742357,1.0,1.0,0.9329293260175252,0.92235120663931,0.9147315516616816,0.6953353876744138,0.6999856354271409,0.7480159581313542,0.7118821956763005,0.9479796739662195,0.888015873015873,0.5861627162075592,1.0,0.8751474140525242,1.0,0.8822750584237938,0.8815394868377208,0.880700694654183,0.6889050036258159,0.6367744177963156,0.6921707927596834,0.8889552525161395,1.0,1.0,0.9326942334138884,0.5813151237461744,0.6629408233493697,0.6729367976522798,0.7711782072597528,1.0,0.8390475273763176,0.8632691112492231,1.0,1.0,1.0,1.0,1.0,0.8652774892381426,1.0,1.0,1.0,1.0,1.0,1.0,0.7785496087374985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8996243486690633,1.0
8,1.0,0.9436072605747531,1.0,0.8879243748729416,1.0,1.0,0.9635114995273172,0.9623223760571812,0.9615932295782177,1.0,0.9156451692920797,1.0,1.0,1.0,0.917205866376969,0.8789731965274821,1.0,0.9048837137333274,0.9571851888192074,0.9557914023139672,0.909668050325781,0.903869760746796,0.9110878840639415,1.0,0.9533716307672632,0.9566295607362605,0.8785404413710096,0.8707941166903609,0.9122423912565158,0.9578084487769104,0.9589749281741068,0.9609184561350541,1.0,1.0,1.0,0.9237645921818968,0.8785062746681389,1.0,1.0,1.0,0.9184830856624151,1.0,0.9172096365684413,0.9568486767353087,0.9535580723019388,1.0,1.0,0.906420250287225,0.8635961027457927,1.0,1.0,0.8680374630913731,0.7829912678383992,0.940030815925624,1.0,1.0,1.0,1.0,0.7361741918247395,1.0,1.0,1.0,1.0,0.814418741168326,0.929909205934289,0.933900888818546,0.933900888818546,1.0,0.932078108830921,1.0,0.9170559272819089,1.0,0.8647467376076833,0.9299800097249986,1.0,1.0,0.9378997748587276,1.0,0.9352195612216068,0.9366445597351294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9232784924872929,0.9331826698656343,0.9283464566929134,0.9225918406696231,0.9225918406696231,0.7898162729658793,0.7618947368421053,0.6802303900470658,1.0,0.6953353876744138,0.6999856354271409,1.0,0.9437609750047327,0.7855979100677007,0.9424379232505643,0.9441707717569786,0.935812959523749,0.8751474140525242,0.940030815925624,0.9393136055908882,0.8815394868377208,0.9385515454173099,0.7345319533097678,0.9457001818654196,0.7864324876265796,0.8347952935095515,1.0,0.933900888818546,0.8106666666666666,0.7345225603357818,0.7983109718722332,0.6729367976522798,0.7340749859070672,0.81387136547002,0.8390475273763176,0.9315295875176364,1.0,1.0,1.0,1.0,1.0,0.8652774892381426,1.0,1.0,1.0,1.0,1.0,1.0,0.7785496087374985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8996243486690633,0.7595313058783106
9,0.9599091715560185,1.0,0.9476532818573082,0.941474409388277,0.9372243004667096,0.9302744372470328,0.9646416814829158,0.9623223760571812,0.9615932295782177,1.0,0.9156451692920797,0.9597423959407845,1.0,1.0,0.957492108486415,0.8789731965274821,0.9554962142728117,0.9048837137333274,0.9132805871153094,1.0,1.0,1.0,0.9110878840639415,1.0,1.0,0.9566295607362605,0.8372956427886217,0.8707941166903609,0.9175114549395776,0.9578084487769104,1.0,0.9609184561350541,0.9648304998908339,1.0,1.0,0.9237645921818968,0.8785062746681389,0.9596192673781367,1.0,0.9596192673781367,0.9590345285055477,1.0,0.9584512887098742,1.0,0.9068957801942095,0.9535580723019388,1.0,0.906420250287225,0.8635961027457927,1.0,1.0,0.9312592837101832,0.8483852411866217,0.940030815925624,1.0,1.0,1.0,0.933579335793358,0.7361741918247395,0.9119807141224662,1.0,1.0,1.0,0.9340956224858611,0.8646514161220044,0.8677177075580215,0.933900888818546,1.0,1.0,0.9178265389666672,0.9170559272819089,0.9289161067357408,0.871243491783728,0.9299800097249986,1.0,1.0,1.0,0.9349101791728202,0.9352195612216068,0.9366445597351294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7909041621158667,1.0,0.9225918406696231,1.0,1.0,0.8712912197059992,1.0,1.0,0.6953353876744138,0.8376797620455352,0.647064513008995,0.7983412193068017,1.0,0.39285714285714285,0.9441707717569786,1.0,1.0,0.937569181653058,0.8285776450963519,0.8274964505442499,0.9385515454173099,0.6889050036258159,0.8922554525270994,0.8365435589326736,1.0,1.0,0.8716650255544615,0.929909205934289,0.7345225603357818,0.6629408233493697,0.8682469877364225,0.8274681033468372,0.81387136547002,0.8390475273763176,0.7268357810413886,1.0,1.0,1.0,1.0,0.8660538606951727,0.8652774892381426,1.0,0.8635556601731473,1.0,1.0,1.0,1.0,0.7785496087374985,1.0,1.0,1.0,1.0,1.0,0.8864407886147017,1.0,0.8996243486690633,1.0
