First day,Clustering_coef,Clustering_ER,Clustering_BA,Clustering/Clustering_ER,DynRep_Degree_corr,DynRep_BC_corr,DynRep_Assortativity
42,0.2191602477256128,0.043478260869565216,0.055827331971014006,5.040685697689095,0.8726547293635544,0.7854176357597346,-0.06347961313412281
43,0.23240257344125617,0.04566544566544566,0.058074612365212955,5.089243520010396,0.8828092301877312,0.8450342933857359,-0.08678259986657526
44,0.24179209069318963,0.045177045177045176,0.05745349351638715,5.352100602100603,0.8748200150373954,0.8317040063858444,-0.09694085729913933
45,0.23054301725870358,0.0449438202247191,0.056877210868533055,5.129582134006155,0.8701474319164151,0.8471209528100311,-0.0703469942443599
46,0.23011099445734426,0.04184198223468911,0.05372630334844896,5.4995242139023395,0.8745131298841988,0.8236549509634108,-0.0712521775740026
47,0.242429411155173,0.04143337066069429,0.053702296019217236,5.851066598961338,0.8690025413613013,0.7859833858482778,-0.07495549597958265
48,0.24883883640912774,0.039764359351988215,0.05224521567310412,6.257835923029546,0.883162266448677,0.8034869450673999,-0.0984445599627178
49,0.19964917263678877,0.036303630363036306,0.04853426335804555,5.4994272099042725,0.884333574435334,0.8223075807461134,-0.0939288608837163
50,0.18456310400824072,0.03663366336633663,0.048767047230436754,5.038073920224949,0.8654316239566642,0.8239195060073324,-0.07606258990007961
51,0.18627073885941164,0.0351008215085885,0.04732109973530988,5.306734453888344,0.8758120920631238,0.8343716314823147,-0.10301942439832723
52,0.17129374663209251,0.03333333333333333,0.04512363946007987,5.138812398962775,0.8553627972047022,0.8373252970924374,-0.09150663853570538
53,0.17576602039008055,0.0336996336996337,0.04561950362997085,5.215665605053477,0.8500290808888088,0.8289004666140884,-0.08802486097379777
54,0.18634553919109895,0.03416728902165796,0.04606255984873249,5.453916436653147,0.8620994138340691,0.8532234987106152,-0.06210406302403043
55,0.17328488668194553,0.03636363636363636,0.04819907373162181,4.765334383753502,0.8574728431781802,0.8406818186948388,-0.046526005172941684
56,0.17520710581935073,0.036818851251840944,0.048375199697318634,4.758624994053566,0.8677538805382434,0.8608738877428177,-0.0327531072012942
57,0.16981284708557437,0.036281179138321996,0.0478801052995486,4.680466597796143,0.8485755339638719,0.829948327762268,-0.010198613218383501
58,0.17253364549282918,0.036187670944666524,0.04754591055965031,4.767746610624518,0.8417323757119329,0.8284606141132892,0.023090181522288308
59,0.17618349118463533,0.03535353535353535,0.04686021057241009,4.983475893508257,0.8122149460933815,0.7596074891479503,0.08319864840450059
60,0.17387396737511154,0.03595959595959596,0.04766352846793713,4.835259205094394,0.8015302726696536,0.7510521309437322,0.10470572531800157
61,0.17353286438860893,0.037227722772277226,0.04955786421255195,4.661388112566357,0.8102942098534066,0.7645175314647162,0.12672311299588476
62,0.17541146374551456,0.037425742574257424,0.04982146987325701,4.686920063041526,0.8029346693381225,0.749748612505034,0.17554001328991525
63,0.1720807656869038,0.035527082119976704,0.047496097296910886,4.8436504046625215,0.7985927978482806,0.7482161586170714,0.17760204893686193
64,0.17263072461092263,0.036237623762376235,0.04823983590902663,4.7638533294271,0.80025917416993,0.7476584930446949,0.21347172874413525
65,0.16427072712049037,0.03663366336633663,0.048767047230436754,4.484146875451224,0.8124910449398464,0.7567256203067158,0.19767672963087887
66,0.158667060107819,0.03445650104702075,0.04625938768054962,4.604851197493775,0.7833008152113298,0.7317612502219054,0.2442069296322755
67,0.15651580298869508,0.03379387602688574,0.04555914389410153,4.631484203356082,0.7782427834932887,0.7295226765630829,0.24687370086161958
68,0.15132626876047925,0.03342046303211352,0.045055727939470575,4.527952488721379,0.777677993923799,0.7276385662710702,0.24770953280276867
69,0.15922508290929346,0.0337798485730926,0.04516022365935789,4.713611506125119,0.7692212744505491,0.7368757768203084,0.23956222645699307
70,0.1454061375501004,0.03267363704256908,0.04404889603020866,4.450258701247645,0.7775519342715392,0.7592931846277287,0.20370463971526434
71,0.12898082309847017,0.030619865571321882,0.0412801082797384,4.212324929971989,0.8133364542385034,0.7922682691881932,0.14995681192041466
72,0.11407986331583185,0.030099009900990098,0.040068060427169656,3.790153353585203,0.8309985155817889,0.8090917564953439,0.13373682685326319
73,0.12101182249640463,0.029504950495049503,0.03927724344505447,4.101407406757338,0.8510044291601079,0.8204103055432485,0.05465116917864805
74,0.1439655166021563,0.028379387602688575,0.03825961255195267,5.072890177112823,0.8630570436182194,0.8436712220650735,0.006640324727983696
75,0.1649955349661232,0.0301010101010101,0.03989812214450916,5.48139528914302,0.8644436259232323,0.8503136515211562,-0.03758764902349235
76,0.1633425256241317,0.03200171821305842,0.04185820849426905,5.104179861113807,0.8508317503506801,0.8509792120983521,-0.07125866499590892
77,0.1755351169724287,0.03264604810996564,0.042700991215630174,5.3769177935765,0.870764808067624,0.8725436561129312,-0.10903066552606343
78,0.16230144623319168,0.03200171821305842,0.04185820849426905,5.071647876924433,0.8875647507096267,0.8934680498440819,-0.10991870185292968
79,0.1481459281459281,0.03495630461922597,0.04423783067552572,4.238031730174586,0.8998242966412846,0.9209425661773509,-0.10005127569821001
80,0.14101003934337264,0.03445692883895131,0.043605861665875344,4.092356576595706,0.8901491093153991,0.8940983578712643,-0.06032002679448229
81,0.16051310446659278,0.035841313269493844,0.04444593858531057,4.478438143705318,0.8789085934465065,0.8684568603465951,-0.06471032049040383
82,0.17211048977985274,0.03502051983584131,0.04342809266350956,4.914561251135639,0.8614549252330685,0.8525893693835844,-0.06657633527497238
83,0.15400603658915676,0.03529411764705882,0.04353783129440071,4.363504370026108,0.8609040316357022,0.8460948865738303,-0.08026390754342681
84,0.1423435370075686,0.033176593521421105,0.041567254582774875,4.290480784763564,0.8650560590635707,0.8638207780668586,-0.10665742693180542
85,0.14855421094057455,0.03369905956112853,0.04222185701714929,4.408259840934258,0.8665965429857371,0.8521274673386513,-0.08627079218841986
86,0.1542904677022324,0.0350140056022409,0.04319229295079435,4.4065357575757576,0.8762011195168118,0.8657773476248206,-0.10324816369310424
87,0.15709355459355456,0.034710269650028686,0.04258979916262128,4.525852324901911,0.8829004325526862,0.8631491582976897,-0.0947418524414485
88,0.16731862514995044,0.03496914487217161,0.042675803073324144,4.78475026374186,0.8680992355114825,0.869970437962523,-0.11739484774095865
89,0.1798296309165874,0.03896103896103896,0.04621975276109172,4.615627193525744,0.8694821128036407,0.8673868507155207,-0.13762149685530506
90,0.20508883226274532,0.03896103896103896,0.04621975276109172,5.2639466947437965,0.8644462191312263,0.871924290384043,-0.1472425350246347
91,0.1837838587838588,0.0410958904109589,0.047581274811314946,4.472073897073898,0.8714487934361675,0.8551089181759952,-0.17489653212228326
92,0.1823586351536662,0.03827751196172249,0.045140300341926946,4.76411934338953,0.8707102066554049,0.8655033055314036,-0.20238174137339127
93,0.17513615770194718,0.03929824561403509,0.0460655294219906,4.4565897272370485,0.8749765917651275,0.8811508844206519,-0.22523747513295123
94,0.1826596954802083,0.03796203796203796,0.0450346308954227,4.811640925676014,0.8783936574530541,0.8831587302992712,-0.231080080545989
95,0.21378132774260852,0.03732554365465758,0.044538878845632436,5.727480615434581,0.8767361205901504,0.8827898403887584,-0.23627839709591314
96,0.20198530451169966,0.03896103896103896,0.04621975276109172,5.184289482466958,0.8835105352706827,0.8806411695998689,-0.24096163864308046
97,0.20032295205415085,0.03894839337877313,0.046475351838920806,5.143291793990323,0.8950179046556028,0.8826060980153363,-0.2542028568607301
98,0.20046732313694898,0.03702615339406406,0.0451861444305785,5.41420873519871,0.8905925508944638,0.8792228440377287,-0.2460278120926953
99,0.17908561085252814,0.03671830177854274,0.04505367184145061,4.877284683061822,0.8922241813133145,0.8685716050017478,-0.2701782613205835
100,0.17756017951856382,0.03556771545827633,0.0441066566113769,4.99217273954116,0.8991277232645312,0.8839998611948339,-0.2650073959358068
101,0.19812651147237612,0.0387263339070568,0.047517544520279946,5.116066807353357,0.8880523353881942,0.8731875579799453,-0.2509833494362982
102,0.1964177549316868,0.038375350140056025,0.047338753074070615,5.118331278146875,0.8819978240224202,0.8670060285827623,-0.24611749248014886
103,0.18595781853889642,0.03608660785886127,0.044982712990773936,5.153097771511197,0.8618875203984429,0.7883390541623936,-0.2396974506376682
104,0.1912278167350631,0.035705368289637954,0.045185784190001264,5.355716126041452,0.8716649438817697,0.823259762321121,-0.22204867954946547
105,0.21381896563843633,0.03463927376970855,0.04426590018293153,6.172732345948238,0.8612760959616553,0.8136986746836214,-0.2098997742580353
106,0.211033594000627,0.03394383394383394,0.04316775999339358,6.21714077289617,0.8711593425030429,0.8320434298560734,-0.20438682232276892
107,0.19537024259430077,0.033707865168539325,0.04244632681112806,5.795983863630923,0.842141897864873,0.7962172495585275,-0.18940967978899723
108,0.19144951694767606,0.03223443223443224,0.04099384402250327,5.939286150763132,0.8399359475046798,0.7907634467397388,-0.19195549920330832
109,0.1849578965617246,0.032024310425432446,0.041120131613058705,5.775546580226699,0.8506662692157037,0.7858621011046308,-0.21322052520948187
110,0.19749911972214929,0.03474399164054336,0.0435310618858981,5.6844107541081765,0.8307406136294704,0.7416210321609454,-0.20593715919294556
111,0.1917293436597152,0.03421859039836568,0.04308945297493304,5.603075446055557,0.8364771250541156,0.7579228262868737,-0.21123262488165678
112,0.1923774876266327,0.03421859039836568,0.04308945297493304,5.62201672795443,0.8152614238352568,0.7444285864216815,-0.212198737729053
113,0.19906555611245405,0.035240040858018386,0.04437570530254298,5.648845780698334,0.8131118546015575,0.7398059275795973,-0.20496149929867347
114,0.1968000584072013,0.03815261044176707,0.04681358089775728,5.158233109830855,0.7484422199047892,0.6673086487311314,-0.11481099162325732
115,0.19805116210344972,0.03950617283950617,0.04768193425432423,5.013170040743571,0.7480439648641184,0.6828667614631195,-0.14602070334287198
116,0.1957685587169088,0.03884372177055104,0.047144563264509755,5.039902197665536,0.7620948323469869,0.7025810046371076,-0.15757400367857435
117,0.21467805977609897,0.0404320987654321,0.04879947958840995,5.309594760874509,0.7610670472705924,0.7016206307677774,-0.16061575558035382
118,0.20474296148614657,0.03944595001505571,0.047875486725975025,5.190468512179334,0.7582905489295189,0.6963824252991173,-0.14995207584059278
119,0.15628409258440218,0.039144835892803376,0.04751002499524239,3.9924574728676894,0.7809548092459767,0.7286472571764885,-0.1469006908001394
120,0.1656322800050511,0.04089581304771178,0.048799119430866844,4.05010360869494,0.7865436498054418,0.7391369726449057,-0.15233958283568344
121,0.15979422071859045,0.041695146958304855,0.04917068430102757,3.8324417198573415,0.8084897577332257,0.7553099456714529,-0.15262326429932083
122,0.14795403009688723,0.039644565960355434,0.04675245392556719,3.732012862616311,0.8092088322603188,0.7411204512858879,-0.14907167555285597
123,0.13129330986473844,0.03896103896103896,0.04594637713374707,3.36986161986162,0.7861780982378792,0.7456037893067338,-0.1300924390005911
124,0.14485551485551487,0.04108108108108108,0.047861266027029614,3.5260881905618753,0.7689192977819516,0.742868000468698,-0.10290420908970271
125,0.15126555126555127,0.042576823398741206,0.04929591534505603,3.552767425810904,0.7718678584400481,0.7466579237237598,-0.09465985371832723
126,0.11770468308781001,0.04070175438596491,0.04771072690134741,2.8918823000022287,0.7971153875719573,0.8148134725747415,-0.09606360514633029
127,0.14868931633637517,0.04368752313957793,0.050581895745361836,3.4034732493605877,0.7987181023263084,0.8075251716552172,-0.1254814377699439
128,0.15879227097122708,0.045875251509054325,0.0520983433020915,3.461392924241222,0.8136190429604249,0.816398179934016,-0.14250757295025798
129,0.13805282019567733,0.0463768115942029,0.05231800528033636,2.9767639354692923,0.791420543210229,0.7615505174577315,-0.13750873490922386
130,0.11938415851459327,0.04603580562659847,0.0515821358793016,2.5932892210669984,0.777442064958731,0.7410434719082148,-0.13264949998602518
131,0.1294337503292727,0.04613297150610583,0.05097531892817751,2.80566688213747,0.7606437995436116,0.7372060379868071,-0.13368385376404152
132,0.13929814147205452,0.0443307757885763,0.04967168640229043,3.142244614359999,0.7521903465888096,0.6629048325580572,-0.1375838443150347
133,0.12225179582322439,0.043478260869565216,0.049048129950315336,2.811791303934161,0.7668708466962667,0.695956037885041,-0.1275315465193465
134,0.059720627631075406,0.0438715513342379,0.04847652878463941,1.3612609040444095,0.762222884753417,0.7071856986134339,-0.1280813596448242
135,0.05667327841240885,0.04134697357203751,0.046328399817520884,1.3706753727372285,0.7683116455970446,0.7553528866754728,-0.10446639133376101
136,0.07511232728624033,0.04219948849104859,0.047283624556026464,1.7799345435709073,0.7817321048469262,0.7624735520044488,-0.10712841082906809
137,0.0861528143218284,0.04225352112676056,0.0479853161992948,2.038949938949939,0.7634090956254612,0.7386850236413703,-0.1108162059634466
138,0.12253005210751691,0.04346076458752515,0.04935632523356037,2.819325735992403,0.7717090070272382,0.7919098325664922,-0.13299317262683852
139,0.13782473936320092,0.047596153846153844,0.051836700685925725,2.895711695711696,0.7278071190425484,0.6994431583411258,-0.13381326846292
140,0.13153368370759677,0.0443307757885763,0.04967168640229043,2.9670963651732887,0.7232655137935596,0.6967376357621492,-0.11700595963841107
141,0.15688339438339438,0.041471048513302036,0.04740626339777054,3.7829618494712833,0.7609151662653519,0.7443469427894766,-0.1233890812283634
142,0.15438652938652941,0.04072565716401333,0.04715261467787968,3.790891053391054,0.7737500751202533,0.6923677389874643,-0.11260753616019357
143,0.15574037834311807,0.04185692541856925,0.04815650313392623,3.720779220779221,0.7641430014391637,0.7132059383624427,-0.08546521013865231
144,0.14686293436293438,0.04072565716401333,0.04715261467787968,3.606152597402598,0.7688809992512031,0.6967665765221537,-0.02879025488845993
145,0.1366988072870426,0.04035542391706775,0.046723954544444404,3.3873713622229547,0.7258824500145581,0.6651997610163952,0.03201313617953747
146,0.1359266065148418,0.04072565716401333,0.04715261467787968,3.3376160381507978,0.733510585714184,0.6707544306600657,0.03915310829742783
147,0.14864142217083395,0.0410958904109589,0.047581274811314946,3.6169412728236265,0.735210206100518,0.6598129582531687,0.03271131940208312
148,0.15095390883626178,0.03963963963963964,0.04618192335941454,3.8081554274602407,0.7289147552619316,0.630185238550035,0.043702653938902755
149,0.14285026737967915,0.03927927927927928,0.04576208769251078,3.6367843300789873,0.7526654770724931,0.6973038531944273,0.022408209788596818
