First day,Clustering_coef,DynRep_Degree_corr,DynRep_BC_corr,DynRep_Assortativity
121,0.4161185812512834,0.9492046299354442,0.9460325094824156,-0.1254714278895485
122,0.41949233877544484,0.9529360393181154,0.9450933537750276,-0.12871432657230197
123,0.4260406841357841,0.9534897792668976,0.9435657503237778,-0.13204739000048443
124,0.4269105754625237,0.9514689947869144,0.9398021501493483,-0.13111841020518328
125,0.4171519875842913,0.9501008946055999,0.9371954710596283,-0.12375229331499918
126,0.41034986018326913,0.9494102359083217,0.9370909116388783,-0.12341127066333879
127,0.4050558141166611,0.9491383947274185,0.9288441149699773,-0.14212601585561516
128,0.41903962188298277,0.9479165019483092,0.9240110709318514,-0.14498607132792876
129,0.4160588344796975,0.9481384148143815,0.9250107289383314,-0.14415732529738154
130,0.40946910367697836,0.9478436095459524,0.925101352382797,-0.14093597848240846
131,0.4161174444440775,0.9482795488097521,0.9218476139962499,-0.14059093763352315
132,0.416740663844613,0.946483324918204,0.9178281493935085,-0.13293751416203256
133,0.4094018641834603,0.9472779181252403,0.9222755490416678,-0.13544075744120432
134,0.4125298551140095,0.9451641804549679,0.9187291813740447,-0.13817895721390497
135,0.4191075675785701,0.9473624854694646,0.9259199352237207,-0.14048110103862418
136,0.4157401850306501,0.945436983360107,0.925384982939966,-0.1384487810105374
137,0.4256781556130946,0.9496347580513876,0.9253094535853346,-0.14874519631731817
138,0.42098531212213525,0.9489142722787266,0.9277274767562765,-0.14061359199420057
139,0.4157695909991176,0.9494998009033546,0.9272354187252452,-0.13495077092709235
140,0.40998187667577074,0.9487065203840104,0.923416958257619,-0.1294679285766356
141,0.41224141367753503,0.9521184105514959,0.9239338308008753,-0.1393507789964412
142,0.42446189110928,0.9519168719500467,0.9301613687136853,-0.1406100345667401
143,0.4312026886524563,0.953635228174513,0.9322909069802789,-0.1402664776954623
144,0.4279604206985006,0.9503506638197783,0.9396965644095329,-0.12859194768405316
145,0.4402124070202072,0.9489889331037403,0.9368098312524578,-0.12235499566611213
146,0.44311108795607795,0.9449675408543398,0.941925835637267,-0.1175892250009338
147,0.4329282887718008,0.9452638998354242,0.9470057155560233,-0.11809372702810474
148,0.43634355120288115,0.9472809440193675,0.9421483659303151,-0.11241353004787272
149,0.4331823739986531,0.9441142942478409,0.9411244723242294,-0.1196085686084525
