First day,Clustering_coef,DynRep_Degree_corr,DynRep_BC_corr,DynRep_Assortativity
0,0.22776874966391833,0.907050909733098,0.8657586176325187,-0.0017550830592336403
1,0.2193460077188454,0.942464805120339,0.9059598168475258,-0.04895237962605561
2,0.21062068629941294,0.9368827581912234,0.9026095639489842,-0.0788682527352496
3,0.21791500624348195,0.937335605314629,0.903322872093239,-0.06493930385027655
4,0.21397102076303504,0.9385083432080937,0.8941497856711477,-0.07002980759129779
5,0.23559280595731535,0.9415840240127021,0.9362927628437039,-0.0690636575827816
6,0.2205113096803605,0.9301390791127826,0.9458698904526731,-0.08785087518746154
7,0.21907294245297285,0.9234556961156156,0.9303664171519161,-0.09944603264156265
8,0.21426120604847088,0.9181346564115892,0.928737004010911,-0.07903652775960729
9,0.18101658806700127,0.91436736171529,0.9118449862721812,-0.07218401431520569
10,0.20210202717138187,0.9042486218057515,0.9098869726823074,-0.05046916430346036
11,0.19819625662119472,0.9000731950264194,0.9041304613735922,-0.04249278982894919
12,0.19725342471437318,0.8836864507625957,0.8761234731927694,-0.028541780384186227
13,0.2031007594760057,0.8791295397259052,0.8584587603846371,-0.012086596949313088
14,0.21618852264518376,0.8864043540801989,0.9010859779258915,-0.032107870493579056
15,0.21552075396685608,0.8841525383017363,0.900343101876522,-0.029594350586616143
16,0.215416601569077,0.8862719736785926,0.9000266599232873,-0.026906067198795916
17,0.2284797310984866,0.894370617441723,0.900453998823626,-0.028519748034147193
18,0.24870696212930013,0.8911195491459214,0.8952210736240259,-0.0006264293591339233
19,0.25214317232866645,0.8884102727884736,0.8916556762713298,0.000954610100879702
20,0.23428712183636988,0.9077065084694323,0.9291160728551229,-0.02338551708436923
21,0.2319193875797691,0.9218685468606639,0.925688478792586,-0.03272842054802047
22,0.22219273458155095,0.9218561691801493,0.912501406623838,-0.03302095375703768
23,0.21291471380398552,0.9360619980698989,0.9152014889583764,-0.06163143867536585
24,0.21488706140184274,0.9380470652218644,0.9138931976030841,-0.06301338217783159
25,0.22068127673899748,0.9366070453188147,0.9200421193493225,-0.04034301252619804
26,0.23203081647682333,0.9414193289329134,0.9224595766187919,-0.03450074428013746
27,0.25473076684598966,0.9459144481261482,0.9387859824373285,-0.033641785386204076
28,0.2455710831128033,0.9448233312917607,0.9334756762994203,-0.04685863241074658
29,0.25748808534348355,0.9487039298998654,0.933933897305212,-0.056198674494400414
30,0.23854469301831654,0.95791357781248,0.940603120516711,-0.06825581646755932
31,0.2650280477425094,0.9569858350312144,0.9421343925964922,-0.08676074950606667
32,0.28442539195447986,0.947431177805986,0.9253949877821352,-0.11972354227459958
33,0.3050619435008998,0.9487934289005857,0.9418888935665389,-0.12810661136965318
34,0.3026928867699642,0.9528646938986552,0.9442865184937503,-0.1094665253897361
35,0.3005825754797956,0.9462800929458514,0.9434738368184473,-0.1285165482043229
36,0.2841521090984706,0.9429100475419512,0.9474889116257864,-0.1140633411798038
