Day,Number of active users,Mean user reputation,Gini coefficient,Gini coeficient active users
0,50,8.804101160200302,0.9517302053667954,0.0030223307695184864
1,57,9.811775534876833,0.9482392522913907,0.004241303620044161
2,58,10.194460235443147,0.9495235670238918,0.004605499243578057
3,61,9.836808293663971,0.94731110116418,0.005135163190782435
4,67,10.89935902164889,0.9455913138855153,0.006585617992539698
5,68,12.252721524060243,0.9483792931633916,0.007195797507781816
6,69,11.912439237684621,0.9486996603687436,0.007534390708072111
7,72,11.573877927455973,0.9468561429718385,0.008250698688964761
8,76,11.41368780300841,0.944371836006241,0.009252803468653254
9,76,11.136064961618334,0.9438979564683926,0.009192172416672655
10,78,11.050441943356002,0.9440818337589012,0.009900348948852762
11,78,11.278715429962537,0.9459522457098013,0.01014595859897096
12,80,10.871837404873649,0.9459403814772025,0.01085798197405212
13,83,10.96678710408947,0.9434208473535407,0.011618810484826552
14,83,10.552471608829865,0.943258087716305,0.01159606797659329
15,85,10.196777995863826,0.9427546612056223,0.01228526240029894
16,85,10.020494084993818,0.9429111075378106,0.012307649501706345
17,80,10.128674554331162,0.9421844342975348,0.010568521537910821
18,81,10.05058932026151,0.9416209169210549,0.010846255405791035
19,89,10.363149721983712,0.9354773424332339,0.012997657611656417
20,93,10.714305006669015,0.9335872924089625,0.01436548846729861
21,96,10.629738358239509,0.9310804365907447,0.01531746889624265
22,102,10.41353949384362,0.9257786967466209,0.0170894252586134
23,105,10.338874898702588,0.9240154089031607,0.018161282935676926
24,106,10.023148300056501,0.9242262319132785,0.018669815523875633
25,108,9.840583150927726,0.9233948085400002,0.019475618694460944
26,112,9.649486660687302,0.9213532444465982,0.021074465447245526
27,116,9.438952666842713,0.9171336358788502,0.02242620290819112
28,121,9.354455339301186,0.9172069013913469,0.02511112754036824
29,127,9.840507829828585,0.9169946399581254,0.028430342668450306
30,130,9.484677567853797,0.9150218891905433,0.02984006895811864
31,132,9.49995877137536,0.9146984105659048,0.030953677533154412
32,136,9.055224966976521,0.912122200567411,0.0328467442774505
33,138,9.08539063871134,0.912505603531578,0.034179063907917626
34,144,8.6971162638267,0.9093261489450226,0.03734443288002097
35,144,8.776497823756117,0.9086699153673174,0.03739769863391758
36,136,9.002790646477575,0.9078075163122402,0.03266435960222828
37,134,8.85892279902301,0.9074955844786303,0.03147560600552723
38,137,8.604271436047977,0.9060613202132265,0.033164733804081
39,137,8.633119792074092,0.9053563063567754,0.03309854016824583
40,140,8.38687197893487,0.9039624003355339,0.03475170538743565
41,143,8.321223378221406,0.9031344133946934,0.036453321173478145
42,143,8.55466249717643,0.9065028325287159,0.037246510728967265
43,146,8.4917598097101,0.9054899470379988,0.03923382361600704
44,144,8.532355702936446,0.9050719922319749,0.038047573255507075
45,140,8.370429147605721,0.904878608258654,0.03567635443904842
46,137,8.483395709733738,0.906284436905195,0.03421869589837669
47,130,8.930489806493974,0.9091948718408127,0.030995478313524588
48,130,8.655624302679609,0.9091745446896919,0.031051397043441533
49,131,8.586997524764962,0.9084969622038089,0.031593081780258596
50,132,8.371132078845156,0.9070735872743557,0.032023493717202776
51,131,8.17297480737721,0.9065481911932827,0.031428152399801734
52,133,7.925665080657807,0.9039869542466622,0.03223449848974973
53,132,7.7880806715480855,0.9046978173183216,0.03180080460652921
54,134,7.728666451183414,0.905167365994742,0.03303385397061438
55,129,7.865932930021277,0.9063278527166899,0.030633582317977956
56,129,8.085571207650233,0.9101987450287236,0.031351958032934876
57,128,8.478348539095727,0.9119208607784687,0.031194606334226604
58,127,8.294698707919075,0.9112863216680488,0.030668141721217356
59,125,8.116564076370349,0.9105560412320322,0.029539317934621934
60,121,8.322452984858936,0.9110035053016136,0.027733071063867947
61,120,8.402660678668704,0.9120273553131617,0.027455746202491894
62,126,8.355636724894758,0.9119103094554621,0.03085126806902351
63,133,8.432706039809354,0.9106587380486556,0.034766067812104756
64,133,8.452485391698916,0.9127625920991569,0.03516381906202223
65,134,8.243321662562732,0.9125318960343204,0.03578545259351782
66,133,7.994487893980414,0.9097497912969601,0.03487399007655354
67,136,7.857932821515496,0.9092782483827085,0.03649776035567218
68,138,7.827131297702801,0.9111741107129325,0.03809291892949724
69,139,7.714401329700626,0.91003140702397,0.03870178309145049
70,137,7.63317487112998,0.9106568957837877,0.03771858762247992
71,139,7.500176582789037,0.9094934094091182,0.03888480726208675
72,138,7.336456774015733,0.9097676782000038,0.03830542197906116
73,138,7.194820481209768,0.9073733434019634,0.037976386312020986
74,138,7.062020945642513,0.9037093030345523,0.03758682174254043
75,142,7.154399036619298,0.9030523729369362,0.03983829937548218
76,141,7.287624619852585,0.9037362877407527,0.03936149619677941
77,142,7.710135965888777,0.9069684526806854,0.04051744430550228
78,143,7.777729022704725,0.9075734725355625,0.041439960724910886
79,139,7.958350944733794,0.9096402304088476,0.039451066488090276
80,134,7.992477036175207,0.9061647117575165,0.03609794462750865
81,138,7.9966581329097846,0.9033862957567298,0.03813157790581243
82,137,8.233260553362028,0.9043235023052228,0.037490253254263736
83,141,8.03377537149775,0.8997225908939116,0.03926727392471255
84,143,8.40111845861885,0.9018210298035071,0.04094627546684835
85,142,8.375665670774392,0.9015330984099169,0.04041132794516622
86,138,8.641391091938765,0.9013641342170862,0.03803543537645112
87,141,8.512489023512796,0.9010064958884941,0.039842457247731236
88,138,8.628350022772699,0.8996170738145887,0.03787528728488116
89,142,8.64774892421166,0.8952535736364826,0.0396132014612906
90,144,8.526191652344078,0.8934131662850476,0.04042294061599859
91,145,8.386657853013677,0.8919432174982563,0.040931769052068474
92,143,8.295783053398578,0.8916880989160358,0.03969448570621554
93,145,8.02577936026333,0.8877398783605845,0.04035515540451995
94,142,7.923007622635154,0.8880519522886915,0.038568678361779955
95,141,7.815382730273804,0.8876359833166915,0.03796349033449424
96,145,7.724090689790783,0.887419671197142,0.04033607730942236
97,151,7.6665393424622446,0.8828387048601036,0.043323259749982815
98,158,7.3581252380615885,0.8732928545612803,0.046585786380896436
99,160,7.2661524672467745,0.8728113690259691,0.047812407143205775
100,156,7.2252862296281,0.8733248286159098,0.045419094758184425
101,157,6.949088475424645,0.8695489662552421,0.04567397917069292
102,157,6.92628446491594,0.8709732518082247,0.04569506666785256
103,158,6.957025703235288,0.87170711249791,0.046609764862768875
104,159,7.035437704223545,0.8728426506671048,0.04746141591501574
105,162,6.902243502190394,0.8720218984815746,0.04931183302965149
106,158,6.927447989105548,0.872016987326581,0.04681716155214861
107,160,6.814241264804503,0.8707995492150055,0.04801943398926986
108,156,6.750760898836016,0.8695541317234374,0.04518693686164114
