First day,Clustering_coef,DynRep_Degree_corr,DynRep_BC_corr,DynRep_Assortativity
0,0.2652526919342731,0.9068828624319891,0.9217468148087442,-0.01538742438809395
1,0.25267288200098675,0.9369522798647865,0.925691588606514,-0.04150195761317007
2,0.2409083197384402,0.9411067483285579,0.9175827707518865,-0.051197903451777764
3,0.2450081549610333,0.9389424321295043,0.9234547826636004,-0.05216141369233059
4,0.24908996564420663,0.9296520008679355,0.9102889085812724,-0.05985574573318652
5,0.24784933790481,0.9261532454515738,0.9096041422922917,-0.05671937359443801
6,0.24661882717852138,0.9205908443500136,0.9008926344727483,-0.04573180943708346
7,0.24369057694824334,0.9114147797655666,0.8989429963339325,-0.04531220613205858
8,0.2442031113934022,0.9112116672402527,0.913003177000477,-0.0492076830457573
9,0.22968002465453422,0.9062089765391599,0.9279943821212476,-0.04515941270788562
10,0.22960444221153656,0.9002032663735833,0.9290826352901848,-0.044011738649557715
11,0.2311175534885258,0.902346504469554,0.9376653290004904,-0.04290707264772084
12,0.22754902185026984,0.9019642602404179,0.9360950252173109,-0.04115556434476275
13,0.22696998918682273,0.9038447727464244,0.9334326920030301,-0.039454105368842717
14,0.22724774156458083,0.9075646955581984,0.9368740278015055,-0.040525379132170095
15,0.22684354973127233,0.9132139763224024,0.9413023009906119,-0.04072923458329565
16,0.23396388438039398,0.9134516013781555,0.9426803346633643,-0.04488869820809237
17,0.23100415246090886,0.9153432228361179,0.9382084131295133,-0.05048076599356158
18,0.22726113727627253,0.9156253699134891,0.9422584815546692,-0.05126818259964359
19,0.23535315161684367,0.9166360170357717,0.9432924058269401,-0.050956925376430776
20,0.23671023783071674,0.9191927458905162,0.9443584408941248,-0.0673525921129077
21,0.251984568121035,0.9154871923183616,0.9480891709789172,-0.07025383695265865
22,0.25596428749601974,0.9148105537011015,0.9450242089924555,-0.07045046154665655
23,0.2525760609770272,0.9167677622078162,0.9496104319306439,-0.07643078126357655
24,0.24868223541239864,0.9219830617947586,0.9493921551818209,-0.07720973153924632
25,0.2516896183398297,0.9164429456292628,0.9482588446116318,-0.07488467242680959
26,0.26523311685235273,0.9242180841945643,0.9482428136447864,-0.07570759654896315
27,0.2608179401846061,0.9284170273489847,0.9459550989965638,-0.07531973789152263
28,0.26622030417228537,0.9302903847128793,0.9467078321521034,-0.0719123250249692
29,0.2623087658766137,0.9291845173036287,0.9400723905974603,-0.06857222095434815
30,0.2601241567609487,0.9304968791994209,0.9412636393905424,-0.06564450122970017
31,0.26248668109395007,0.9330991676151082,0.939456530926688,-0.077763531460581
32,0.26250978040364453,0.9343567323017223,0.9420225243197601,-0.07448256968589669
33,0.270026769693875,0.94071001280174,0.9500478464169713,-0.0839589675099821
34,0.26216828791591207,0.9402346250436141,0.9534175487353274,-0.09504762289570094
35,0.269504472873467,0.9411184498670804,0.9543762569301228,-0.10136496620651807
36,0.25748189628399304,0.942709825652348,0.955654173606844,-0.11422579842883854
37,0.25363497732296986,0.9476422709992616,0.9565396531402104,-0.11178404931273186
38,0.25051343818920707,0.9492836424202515,0.95040819518398,-0.11355152166531618
39,0.2560550159391755,0.9484974046551929,0.9538853696589027,-0.12339425956651459
40,0.25067675515221377,0.943700151348775,0.9582767933730151,-0.12644206773272074
41,0.24517473757212446,0.9444033501242136,0.9568966746768741,-0.12603020182737407
42,0.23988929816452798,0.9483138187719895,0.9564781183228731,-0.12796213144737312
43,0.23086204335973726,0.9509698379352594,0.958095125910646,-0.1300791029047867
44,0.23033898618733656,0.9487269212500687,0.9586706049499876,-0.12990047938002208
45,0.22407861184458222,0.9463762878075065,0.9594578801446656,-0.1288698013445294
46,0.23073594541998055,0.9454790988984818,0.957405850780747,-0.12464708030597271
47,0.22678150841308337,0.9453476522416829,0.9546126566150264,-0.11898909487721572
48,0.22880097812004913,0.9501954563810271,0.9619244859687833,-0.12066131111750679
49,0.23161316833900492,0.9487017093213657,0.9626246025963962,-0.1292870423293606
50,0.24063468609709204,0.949054872880427,0.9597005823337664,-0.12087819761003675
51,0.24093259818908797,0.9501098524332866,0.9618089297644342,-0.12636357973168577
52,0.23920495490379454,0.9492385538608555,0.9651241632878931,-0.13456725766727845
53,0.24431448330134525,0.9536216918186002,0.9634370795227029,-0.1417233262079608
54,0.23940105187285918,0.9562720178376671,0.9625581103987686,-0.13701135709570994
55,0.23992710285848629,0.9611345959605876,0.9591471930896955,-0.1384564946340385
56,0.2252863352072158,0.9603230114071126,0.9621223733104711,-0.15013814538162257
57,0.22809691869160267,0.955558846112961,0.9629496133053462,-0.15376453313800548
58,0.22020600548934646,0.9521405809591025,0.9667813644941944,-0.15861435044923303
59,0.21355765858015416,0.9541054241582652,0.9613780463474056,-0.15233808798873336
60,0.21998583197414526,0.958225594190395,0.9611828652421068,-0.1553756297857443
61,0.2190738338298045,0.9572140055560154,0.9615316486718739,-0.14943726809321456
62,0.2249570609327421,0.9574054562704001,0.9621738161855907,-0.14779578732050966
63,0.22852048457546412,0.9546941632530642,0.9620476184279885,-0.1434581643858145
64,0.23605156419289972,0.9516916939832405,0.9629202085334746,-0.14304265313047762
65,0.2340893967841445,0.947647713905327,0.9583084709524449,-0.13139931504565622
66,0.2336661693098724,0.9441179179874817,0.9568845177354267,-0.126324201064775
67,0.229568650307073,0.9491162340976521,0.9604566162982422,-0.12256573656591262
68,0.2430253572506289,0.946776213283497,0.9516929402005981,-0.12321886589026017
69,0.23985577290683513,0.9482366143346768,0.9642179977956483,-0.12526929597509598
70,0.24775863606874804,0.950405598334008,0.9621262190895247,-0.13606453700862653
71,0.23882030752672861,0.9517466051912141,0.9668152068351004,-0.13956466295325726
72,0.2435393321142872,0.9534009023008864,0.9670604600875662,-0.1405158694775897
73,0.24587060625352283,0.9498348204333998,0.9670875028748277,-0.14019841804792518
74,0.25011992838383273,0.9510990662104357,0.9652855531536255,-0.14262263434092903
75,0.24790950185094077,0.9490466747115354,0.9651308471956932,-0.13877411741268636
