Day,Number of active users,Mean user reputation,Gini coefficient,Gini coeficient active users
48,189,11.973721250618846,0.8800035045247244,0.10868707267444934
49,184,12.51318359971328,0.8811574685768867,0.10316403648452496
50,189,12.597596392091228,0.8772708500989692,0.10878779306609584
51,189,12.483513153918997,0.8752243569052537,0.10848343628589312
52,185,12.492455142318661,0.8770431715790717,0.1040605814649019
53,183,12.417620613431193,0.8767495177430704,0.10161273370740118
54,178,12.546509435018187,0.8787399660001235,0.09616661935435909
55,175,12.45536070194959,0.876429561082729,0.09180861982185279
56,174,12.185325362688626,0.8756872759683609,0.09055836951134578
57,174,12.061433591079322,0.8750875672378228,0.09040165659559213
58,171,11.818955261743824,0.8732759428291033,0.08658089475102548
59,172,11.522072941080351,0.8737429429965278,0.08791997202071881
60,171,11.579438492560994,0.8752038906824847,0.08729709408022117
61,172,11.432444840012705,0.8717796715044152,0.0878872892073663
62,173,11.502054383873965,0.8722586700974059,0.08964911442378179
63,170,11.378061212986857,0.8724818225440807,0.08622473963545452
64,169,10.979579635964575,0.871411224811613,0.08488324477814424
65,170,10.891122520649436,0.869930257102608,0.08573210874052549
66,168,10.84250684414602,0.8713378506950538,0.08385070619096838
67,160,11.236159988103278,0.8737590621534427,0.07582758749669014
68,157,11.147522196373036,0.874054883185864,0.07296760680376596
69,160,10.827981303942249,0.8746948143858156,0.07646930063919401
70,158,10.83103411515468,0.8762211566400763,0.07462208622857429
71,158,10.450724652172322,0.8753957024444026,0.07445109117084443
72,153,10.572782058491088,0.876839991565031,0.06964230382114775
73,153,10.350546159108285,0.8771293478317789,0.06971307656986876
74,147,10.676302383694404,0.8800031019964509,0.06443613566466858
75,148,10.621156514220505,0.8787010440734987,0.06518026796544174
76,148,10.436903256275215,0.8765382455979583,0.06487246450510245
77,144,10.75033959400384,0.8780645238627279,0.06125378111751683
78,137,11.056765423429662,0.877677018474403,0.054720904222397816
79,132,11.615228167471525,0.881313548986744,0.050994867714217976
80,138,11.127668471619325,0.8799324928798111,0.05627438761981642
81,144,10.685602427115398,0.8768398930198109,0.06101159857101303
82,144,10.829764415147345,0.8760062676631761,0.06079875394897716
83,144,11.254981409633888,0.8803096169250063,0.0616401327756586
84,143,11.288550488645779,0.8826116314990747,0.061052770442238745
85,141,11.106519954447917,0.8828187845339671,0.05928270177960075
86,139,11.100049658528667,0.884698263800452,0.05779692548202784
87,138,11.081304348915438,0.887329939741204,0.057373206564273235
88,136,11.008051016282403,0.8890790962606591,0.05589760273433223
89,133,11.024050143685187,0.8893444037918564,0.05325793897237756
90,129,10.863826980615645,0.8891872081988347,0.04979002667606365
91,131,10.86739502118259,0.8912347051109043,0.05198187069744195
92,130,10.820008370028358,0.8905587477788076,0.05085104249130776
93,127,10.787083350111612,0.8916182967604067,0.04847048827382664
94,128,10.803163347929141,0.8918161820758659,0.049455306213341654
95,127,11.014436310470296,0.8940329086637685,0.04889612140346873
96,129,11.0447537454096,0.892009401219218,0.050053455138656465
97,121,11.6899570225146,0.89272406940281,0.04346833829795611
98,119,12.029606508632499,0.8924631190122642,0.04173254957355245
99,117,11.830781497718672,0.8919608940739474,0.039988592702654244
100,112,12.004031076447058,0.8930005687071324,0.03638952828342071
101,113,11.498698638713922,0.8925859009809335,0.0370884033530803
102,115,11.154009942685308,0.8908515135724147,0.03840135387794584
103,118,11.263660035418521,0.8909800306445066,0.04080867747239432
104,117,11.562661019781672,0.8930361522854308,0.04019095546250312
105,118,11.20187771196032,0.8916074216029809,0.04068974151331131
106,120,10.779414101636332,0.8910493790859803,0.04231694819541439
107,120,10.301229682320532,0.8891653766914606,0.04207955183185696
108,121,10.038762974972053,0.8880660388199445,0.04289552728199222
109,120,9.968291369695853,0.8872635754455805,0.041813848072286795
110,118,9.828670986947564,0.8876661698356522,0.04028976739973235
111,117,9.519294666810985,0.8858844808486751,0.03925440642319119
112,118,9.227490070419377,0.884211643316032,0.039692044876730344
113,116,9.026831179595467,0.8843351991700191,0.03821924847004952
114,119,8.786229353914825,0.8837370389122082,0.04029322656270498
115,120,8.59698854560236,0.8810672191232117,0.040543505858313296
116,121,8.361647516710372,0.8805473836012633,0.04110233187076041
117,122,8.042243433177246,0.8791881707656637,0.04166387978613058
118,123,7.882080782299206,0.8791339874425258,0.04246229355925479
119,119,8.07087912466714,0.8802080225876825,0.039455425691242565
120,121,8.02590404455506,0.8753749696667926,0.0402372130731134
121,123,7.713852888717677,0.8729931785066827,0.04141986620797913
122,122,7.674786303797668,0.8724680200738938,0.040424513333179105
123,122,7.565798614024745,0.8712831046319964,0.04018218260362514
124,120,7.516407552188027,0.8708330394815582,0.038587918438803784
125,119,7.384026240063464,0.8682608336053645,0.03753089666400893
126,121,7.052159948994294,0.8659304702327312,0.03858412741846971
127,118,7.0333605821573215,0.8673380564949167,0.036678059729315454
128,120,6.796763706519073,0.8657363671134228,0.037913160766672734
129,120,6.914081431287902,0.8678303616768411,0.03822825250201104
130,122,6.8979271545689835,0.8684517932655397,0.03968452643060236
131,123,6.86748925255438,0.8695918387775755,0.04063607403107288
132,125,6.967227277307358,0.8670105977877943,0.041737799346658215
133,127,6.8446797298765425,0.8682772788146238,0.04356773114578804
134,129,6.861509690075841,0.8671753727556799,0.045279581603051705
135,130,6.63415659153313,0.8658194790781913,0.045893949237446156
136,128,6.58528497178501,0.8679947894538118,0.044775688135832846
137,120,6.744549196972874,0.8690300080206208,0.039100608679546074
138,118,6.894919942643299,0.8727332497212261,0.03815546652463617
139,118,7.1015639902986845,0.8771814332610034,0.03894400680878758
140,118,7.138074943340779,0.8780140306482497,0.03904903964434801
141,115,7.379271627399604,0.8801589761204973,0.037146377457677245
142,114,7.463173138163697,0.882191474152466,0.03669816208408768
143,114,7.488018895105191,0.883836923543403,0.03685905761504129
144,116,7.261326018741939,0.8805318697569882,0.03775267400061145
145,116,7.19622946959427,0.8809070420897653,0.037880332437010576
146,115,7.189740751479097,0.8808642211897316,0.03711470259668721
147,112,7.24306123512141,0.8806947993251439,0.03494001132971053
148,112,7.126451923262116,0.8812336977105909,0.035006296514265095
149,108,7.316011238201268,0.8815000260330447,0.03228063122219648
150,106,7.341222539490783,0.8841126030346242,0.03134410481662519
151,101,7.667703503967044,0.884497345166642,0.028258548063684743
152,99,8.049237878704828,0.8875221445571312,0.027351738188001486
153,100,8.212141130354128,0.8915700051577792,0.028533456408679804
154,103,8.576583309676387,0.8948447427142675,0.030594419302236407
155,102,8.800336889074508,0.8980284467108479,0.03031691899549404
156,97,9.162464544897118,0.8988516386890878,0.02708458804985351
157,95,9.10306385355987,0.8986278625235307,0.02583066399181951
158,95,9.206122846932285,0.9004946246082668,0.026078332668622747
159,100,9.383620562298487,0.9017202499241537,0.029388888712389608
160,106,9.114943006506435,0.8983490057564845,0.03293377473625415
161,117,9.045872520249151,0.8961684614061123,0.040764475694522684
162,120,9.004091732040456,0.8956733406394046,0.04314680163657247
163,123,8.66614493716776,0.8947135134703421,0.045377564975001686
164,124,8.360735017875681,0.8928078955780379,0.04600609845564945
165,125,8.749761952801112,0.8952707875443563,0.04722064884835054
166,126,8.933650399176475,0.8974482866604888,0.04844090315501568
167,124,9.103069767054736,0.8983261069677282,0.04688361236748905
168,125,9.115617671947707,0.8976178980580749,0.04739134700973309
169,124,9.085862526818842,0.8972746465636635,0.04653674391637943
170,124,9.076229415532811,0.8986687706313882,0.0468120285254426
171,123,8.951853015760527,0.8998430458175396,0.04617373029363602
172,123,8.634211851045972,0.898969970040093,0.046051141270481565
173,125,8.481687948448117,0.900556560889207,0.047983482749391064
174,127,8.30423241407249,0.8982646308996017,0.049043556054104126
175,126,8.18428253023751,0.8994478000290788,0.04841414198386969
176,124,8.003132133966764,0.8976888620358537,0.046466733477729665
177,124,8.020088716970816,0.8992457157229002,0.04686274290408668
178,119,8.182151302653546,0.8967707343739713,0.04274970046403696
179,116,8.323671086450783,0.8983167229110984,0.04076180774547309
