First day,N_core,Frac_core,LN_core,LN_core_periphery,LN_periphery,Mean_dr_core,DynRep_core_per_ratio
0,16,11.594202898550725,3.1875,1.7173913043478262,1.1639344262295082,40.04295719700266,1.0391120494850654
1,17,13.385826771653543,3.5294117647058822,1.5669291338582678,0.8363636363636363,40.134486260044,1.2602319518604181
2,18,14.516129032258064,3.6666666666666665,1.532258064516129,0.7924528301886793,38.22106681928053,1.2708437445437049
3,16,12.598425196850394,3.5,1.5275590551181102,0.8738738738738738,40.40449251623623,1.1540215755514953
4,17,13.385826771653543,3.588235294117647,1.5590551181102361,0.8272727272727273,39.82594567706641,1.2302258269702477
5,17,13.709677419354838,3.6470588235294117,1.5725806451612903,0.8037383177570093,39.58599950995562,1.256536518169469
6,21,16.8,4.0476190476190474,1.496,0.625,35.18734938994295,1.5393191102881256
7,21,16.666666666666668,4.0,1.492063492063492,0.6285714285714286,34.21098197747609,1.5239356800350645
8,21,16.666666666666668,3.9523809523809526,1.4444444444444444,0.6190476190476191,33.07747463317834,1.50579106196613
9,20,15.748031496062993,3.9,1.4173228346456692,0.5981308411214953,34.34400939827121,1.558378250591324
10,19,14.960629921259843,3.8947368421052633,1.4645669291338583,0.6666666666666666,35.85269159176375,1.5111281007994024
11,19,14.728682170542635,3.8947368421052633,1.441860465116279,0.6909090909090909,35.689471878155935,1.5205248006746326
12,21,15.909090909090908,3.9523809523809526,1.4166666666666667,0.6306306306306306,33.40130683326843,1.5858762174606151
13,19,14.393939393939394,4.0,1.4696969696969697,0.6902654867256637,38.3435190401774,1.624637090011678
14,19,14.393939393939394,4.0,1.5151515151515151,0.5929203539823009,39.470091269468305,1.7297010241017747
15,18,13.432835820895523,4.0,1.5597014925373134,0.6206896551724138,40.86095329402687,1.6602690612291664
16,19,14.285714285714286,4.105263157894737,1.5413533834586466,0.5789473684210527,37.56558044771845,1.7449022769495943
17,18,13.432835820895523,4.222222222222222,1.5671641791044777,0.603448275862069,39.49434744101299,1.7365873164448273
18,18,13.333333333333334,4.388888888888889,1.6074074074074074,0.5982905982905983,40.755237767717034,1.857736165637
19,18,13.432835820895523,4.333333333333333,1.5970149253731343,0.603448275862069,39.66308026211769,1.886793928455648
20,16,12.213740458015268,4.0625,1.5267175572519085,0.6956521739130435,41.28652245808058,1.5709289412836227
21,12,9.23076923076923,3.1666666666666665,1.5076923076923077,0.8050847457627118,48.84410271837583,1.2446195618352325
22,11,8.59375,3.0,1.4609375,0.8290598290598291,49.25670490032026,1.1293730439719953
23,11,8.396946564885496,3.0,1.4045801526717556,0.6833333333333333,49.94779094455244,1.2066451752953544
24,11,8.73015873015873,3.0,1.4206349206349207,0.6869565217391305,48.930427668371095,1.2895161611542658
25,11,8.661417322834646,3.0,1.4094488188976377,0.6982758620689655,48.73362965825745,1.2497758441589075
26,11,8.73015873015873,3.0,1.3888888888888888,0.6956521739130435,48.237109508711235,1.2683639247675467
27,11,9.166666666666666,3.090909090909091,1.4083333333333334,0.6605504587155964,51.6977924791383,1.4161416323848461
28,12,10.0,3.4166666666666665,1.3916666666666666,0.5740740740740741,53.51170887634911,1.7105682083390608
29,12,10.169491525423728,3.3333333333333335,1.3983050847457628,0.5471698113207547,51.930950704754856,1.7027535184209392
30,11,9.821428571428571,3.272727272727273,1.2678571428571428,0.5841584158415841,53.16207335612501,1.6444254434588343
31,10,9.174311926605505,3.2,1.311926605504587,0.5858585858585859,58.02402124296799,1.6323165821086405
32,9,8.411214953271028,3.0,1.2897196261682242,0.6122448979591837,63.71649690206956,1.6045314303475215
33,9,8.035714285714286,3.0,1.2857142857142858,0.5825242718446602,68.3620981584401,1.7159957037036202
34,7,5.982905982905983,2.7142857142857144,1.188034188034188,0.7,87.733403061705,1.430573712939092
35,6,5.357142857142857,2.5,1.1696428571428572,0.7358490566037735,95.42036464193694,1.2484651471101391
36,6,5.357142857142857,2.5,1.1607142857142858,0.7075471698113207,94.66026367948132,1.2700323859769285
37,7,6.25,2.857142857142857,1.1607142857142858,0.6666666666666666,81.7566959146603,1.4072748148923038
