First day,Clustering_coef,Clustering_ER,Clustering_BA,Clustering/Clustering_ER,DynRep_Degree_corr,DynRep_BC_corr,DynRep_Assortativity
0,0.1973883939357886,0.04363180678970153,0.06521731950778523,4.523956454225463,0.886621816275946,0.8802629950564845,-0.15415330158377485
1,0.18747328227991045,0.039713774597495526,0.05880838485078899,4.7206110267779255,0.893296887527869,0.8789322349516976,-0.16852894816483016
2,0.16848174630765475,0.0380952380952381,0.05568957781787197,4.422645840575937,0.8654902819929727,0.8558565752264646,-0.19572367099561389
3,0.14920712700751262,0.036698412698412695,0.05364762663121665,4.065765139045543,0.863569811543187,0.8455271368465292,-0.18420499024864084
4,0.16405966158263402,0.036585365853658534,0.053129072496292104,4.484297416591997,0.8605414804488148,0.8422777171213381,-0.16260215232764055
5,0.1703511583943562,0.036516129032258066,0.05320540026990048,4.665093560269471,0.8771511115666734,0.8758867978821546,-0.15600047571510892
6,0.18406198735310603,0.03624546931633546,0.05315884790414894,5.0782067614213835,0.8927709753505961,0.8906037486002404,-0.13169729347273543
7,0.170612843542929,0.03481791338582677,0.051230637487725286,4.900145555890201,0.9002439685166023,0.8961680373731661,-0.11981238179014439
8,0.17578856141068125,0.03428571428571429,0.05012062003608477,5.127166374478203,0.9095214477098946,0.8678784806386644,-0.11687949592496946
9,0.17728333764075732,0.03553719008264463,0.05108383776658621,4.988670663844566,0.9127658547013765,0.8867834942188476,-0.14086433558383793
10,0.20924175492525574,0.036038477171115024,0.05198239094238453,5.806065387606439,0.9054653990575866,0.9036707863709036,-0.12956534023504226
11,0.20616138875773765,0.03603475288420453,0.051439657854026044,5.721182254814529,0.9228351800269172,0.9240425423008434,-0.1374036934743513
12,0.2098169000007808,0.03567493112947658,0.05128183713777452,5.881354030909917,0.9280846081909219,0.9263078642687487,-0.13331649138508977
13,0.19133488426496797,0.03432559464463752,0.04899983218506038,5.574117105495187,0.928087834184295,0.9203262378394739,-0.11789454649987528
14,0.18511743399073266,0.03319333423655331,0.0478785179732489,5.5769460419820325,0.9267159491978614,0.9211518508395183,-0.1222452362941485
15,0.19882487005679986,0.03610374300029472,0.0511732210008699,5.507043135532424,0.9310344894807169,0.9281847355571827,-0.10078870938493274
16,0.18910714337026838,0.034630120837017386,0.04908451810287521,5.460770531534644,0.9385013634666807,0.9304322462731779,-0.10561695236147071
17,0.20436286089367986,0.03686405337781484,0.050905837811647224,5.543689371301406,0.9300753383994322,0.9195342388178138,-0.11428870290505523
18,0.21375854185451712,0.03570843570843571,0.049500093041788616,5.986219715696454,0.9335960049405582,0.9221677313161492,-0.1167073903352047
19,0.22520933138580204,0.03554463554463554,0.04927302839480793,6.335958378388579,0.9356261508997835,0.9236579978025796,-0.14454848441262647
20,0.22854355113315594,0.03653044203502919,0.0504451514966097,6.256249265037762,0.9351478511969672,0.9273377726765463,-0.13636477296851662
21,0.2241847309654446,0.03651782623745241,0.05003479195559104,6.139049173072696,0.938871394912436,0.9370310457014378,-0.16517793953029197
22,0.21351607104835227,0.0374684527276257,0.05009151244974754,5.698555865129858,0.949454212025247,0.9287337682209652,-0.1892767746753987
23,0.19589261505904004,0.0390893470790378,0.05112881842924139,5.011406679752145,0.9344693345561492,0.9315868715837498,-0.16715846847598403
24,0.19238216933529437,0.03925438596491228,0.05111233716994341,4.900908894798561,0.9348653855820359,0.9406354720602207,-0.14350155381047183
25,0.2048962414653904,0.04072294669412034,0.052536488949770185,5.031468940703491,0.9368264302595359,0.945860579010679,-0.14590328471010483
26,0.21502629809131357,0.04098544232922732,0.05312173065684732,5.246406672009372,0.935479637545989,0.9478526668879077,-0.14584665558290374
27,0.21036118144110605,0.04078947368421053,0.05311114365144958,5.157241867588406,0.9332675377725407,0.9396853082494266,-0.13404108920077548
28,0.2081925094674864,0.04016323024054983,0.0525334562981766,5.183659487062121,0.9313040389109338,0.939073822548241,-0.13252189083691499
29,0.1755797565993796,0.03801546391752577,0.04972418056030618,4.618640376987071,0.9085427147498417,0.9118067404931318,-0.1015903221649826
30,0.1635667964159944,0.03793859649122807,0.049399074471509555,4.31135602113835,0.9096380640437017,0.9130914261366995,-0.10162293501747956
31,0.1771344848412518,0.03766042499474016,0.04948091854754306,4.703464840505418,0.9089067655348375,0.9187289370035449,-0.09912708966931923
32,0.1787847456424841,0.03683168316831683,0.04903065289114182,4.854101965024434,0.8989333979302236,0.903069703089987,-0.10371560538109899
33,0.18098240192870713,0.037311894454751596,0.04924033556374032,4.850528352243969,0.8964112805059532,0.8814349313094709,-0.11328003746486004
34,0.16826733711600214,0.03544554455445544,0.04718541326620637,4.747206996848106,0.8977235684447346,0.8754044799528622,-0.1402607840945465
35,0.14839366827670922,0.03463203463203463,0.045703736876841844,4.284867171489979,0.8955108512992895,0.8538458120035509,-0.13708858820056144
36,0.14443699831511464,0.03471444568868981,0.044993815583668495,4.160717403077334,0.8693085321072602,0.8238872744342481,-0.13381850893552644
37,0.15863700059767152,0.035897435897435895,0.04565223538869681,4.419173588077993,0.8577069998643267,0.8194833493805183,-0.1457677861600216
38,0.17372617570863186,0.03745318352059925,0.04739767572377755,4.6384888914204705,0.857047456295087,0.8260750422620694,-0.12549923733508075
39,0.1520794068931266,0.03779366700715015,0.04759133612156782,4.023938901307323,0.8399486938518084,0.8255806344106053,-0.11686277718252687
40,0.13706371272636333,0.03967087863649721,0.04841372617561983,3.455020847465292,0.8387263468281007,0.8157320595874987,-0.12791177127257092
41,0.11049258639620085,0.03967087863649721,0.04841372617561983,2.785231640787196,0.8281752675199161,0.8057010067884367,-0.09967035362377746
