Day,Number of active users,Mean user reputation,Gini coefficient,Gini coeficient active users
130,123,9.64422396239127,0.8725898821466443,0.062445817246527396
131,126,9.468978045527582,0.8691911183908387,0.06517021297218667
132,126,9.677714345874682,0.8696080378945584,0.06525365274118143
133,127,9.668185813754082,0.8696507983431326,0.06631229675089897
134,132,9.270710833548481,0.8653463091780857,0.07164800780296407
135,136,9.124935338331595,0.8616151936364828,0.07574664312391483
136,138,8.991528348796253,0.8585390878260157,0.077439626125034
137,136,8.927064953914643,0.8592716735033098,0.07523709442399258
138,135,9.051520328559777,0.8610276622202003,0.07439999121732097
139,134,9.056750422542686,0.8597864609148266,0.07304673179580956
140,132,8.832125145440221,0.8597862431609016,0.07061165600543239
141,134,8.536698580168403,0.8542534922953782,0.0719858667255755
142,137,8.694016968008306,0.8459959257391405,0.07365370762718304
143,139,8.58288280030871,0.8454281498142933,0.0763727657572901
144,139,8.451794011421477,0.8440046078799411,0.07623735114465416
145,142,8.848313975012053,0.8411880812874464,0.07870618601693095
146,143,8.675526612241246,0.8399751976661053,0.07966125685425521
147,144,8.57027079771625,0.8411288928760925,0.0812283722897891
148,143,8.535187809959957,0.8388062928872394,0.07945050911083522
149,144,8.412115733088646,0.8389634125352112,0.08089471548705268
150,145,8.070795031287608,0.8368868936494815,0.08160940910132707
151,144,7.991941528095579,0.8353195987528488,0.08020035459117324
152,145,8.021165151925347,0.8339076778677407,0.08091931028550602
153,147,7.954135497361155,0.8311594530438123,0.08291824266425565
154,145,7.880884211292264,0.8290539489158267,0.0797908480040832
155,144,8.132458771249382,0.8288753656768498,0.07841033784768743
156,142,8.356677575266604,0.8296131530023765,0.0760046833731864
157,140,8.424298463249505,0.8303993096278484,0.07363142710524045
158,142,8.351539594532587,0.8263939822926323,0.07573425663931999
159,142,8.441570176892874,0.8258005996131179,0.07526294135943376
160,144,8.283552559063468,0.8230206482275502,0.07719913947704077
161,147,7.904555239514267,0.816487253610903,0.07979695302262359
162,145,8.0186033002104,0.8187387017506055,0.07755527352854036
163,146,7.950369138283761,0.8184317268425425,0.0786874792139196
164,146,7.710803849268491,0.8188423824311133,0.07870869739819097
165,145,7.443971028897075,0.8183028699758882,0.07726968780905567
166,142,7.419125896981104,0.8206167125028914,0.07421331170028433
167,138,7.388568243424912,0.821460499767686,0.06960550689457055
168,133,7.450423933676359,0.8224050292848981,0.06396395612111133
169,134,7.20775555101412,0.8217245631013211,0.06491643406686273
170,133,7.3440867782587524,0.8262810022951519,0.06518084598112683
171,134,7.162737706345992,0.8239277832638563,0.06596500595906447
172,132,7.334477488885219,0.8244812818895327,0.06421752169071199
173,134,7.220839291380308,0.8213172990788393,0.06583205240691233
174,136,7.227770108781693,0.8221225565067992,0.06852633539107093
175,135,7.365696898642152,0.8211671981038807,0.06730069206991421
176,137,7.15486764142884,0.8208072800589119,0.06968027720874362
177,136,7.066557209906657,0.8220708289482012,0.0686474742404912
178,132,7.0793368764850335,0.8213241103287672,0.06386975298081757
179,132,7.01707431747317,0.8209357413566833,0.06378816367079947
