Day,Number of active users,Mean user reputation,Gini coefficient,Gini coeficient active users
0,95,15.959516300775002,0.9776060957888887,0.0012805802184245776
1,105,22.14367187578767,0.9793414695868926,0.001784624571142888
2,110,25.170393254374904,0.9795392710203007,0.002025252450718372
3,111,27.280517141255178,0.9804798893810832,0.002126340688817852
4,111,28.647597903668746,0.9809810925164592,0.002154856090164143
5,113,29.281438941852965,0.9812726415802183,0.002269942231703845
6,115,30.211321950464356,0.9815426145992058,0.0023864560577171626
7,163,25.9517099467254,0.9754654367068837,0.004930297654783632
8,184,25.901258321430923,0.9732738237068222,0.00637392916026699
9,196,25.60908313463806,0.9720335330788763,0.007282925502391944
10,204,24.9989787911899,0.9709084949537564,0.007891303261420533
11,210,24.323199903605726,0.9699232140330992,0.008348368976758185
12,217,24.268530447408686,0.9690367510057802,0.008927115709318164
13,220,24.39399751196982,0.968471895112484,0.009160229523946632
14,245,22.75386822579844,0.9653822886178891,0.011422313899115652
15,267,21.601306970487745,0.9619935448556259,0.013527421678787269
16,282,21.646605046734102,0.9598307391005901,0.01510384466716779
17,287,21.901418649774783,0.9591273605749148,0.015679607132244287
18,294,21.204158798449154,0.9580574726225892,0.01644726983456843
19,305,20.89740740847353,0.9561076990296399,0.017644237270955532
20,317,20.62696228712636,0.954660529605246,0.01910077920249621
21,334,19.991047180036535,0.9529405771900671,0.021321786439779264
22,349,19.7113952630606,0.9510257000108567,0.02331017019969887
23,361,19.552236358871582,0.9489085430980777,0.024855475021955148
24,359,19.92042602334872,0.9480427829027805,0.024456577232540813
25,356,19.937522054845772,0.9481567783860941,0.024028080645669768
26,368,19.64632208810775,0.9467838245962772,0.02575191590953108
27,378,19.181752426210004,0.9458953613102312,0.02726909612677509
28,388,18.91090273380362,0.9442131785274426,0.028678714615817447
29,400,18.6622833109052,0.9420679647401171,0.03039172881275521
30,410,18.318405523892043,0.940642200970196,0.03192353361906032
31,413,18.282807152286225,0.9403682844178368,0.0324692313074165
32,410,18.749831974566312,0.9398496634401758,0.031866951497719155
33,417,19.097915898293145,0.9392843404145835,0.033090937981763734
34,421,19.16337023434325,0.938928093667612,0.033771233794950305
35,420,19.77062681967525,0.9392576792878987,0.033699053589421844
36,420,20.356907665205433,0.9388265923684551,0.03362734074549232
37,423,20.572968507508342,0.9388249450527282,0.0342289041863917
38,424,20.88198306899732,0.9388828953198827,0.034500154763215996
39,426,20.78958409484279,0.9395609408471426,0.03505813539931834
40,427,20.618081390282793,0.939364120386853,0.035256862634855994
41,433,20.385297987435727,0.9388379722387473,0.03630130588843479
42,440,20.332406240498333,0.938865008854158,0.037684648960836904
43,441,20.25972749559245,0.937821612594815,0.03770622573792351
44,449,20.10531854461575,0.9373674668523008,0.03925324019736881
45,450,19.835030025841025,0.9368540171520331,0.03937968168516741
46,455,19.29384646468016,0.9362716544847409,0.040317426939454316
47,456,19.1238318224394,0.9354275720689703,0.0403894705408255
48,465,18.664934240255885,0.9340108760228524,0.041971574484359606
49,475,18.475515640256976,0.9323562551780552,0.043742547445639046
50,466,18.625931148628045,0.9324425444070532,0.04191915486336615
51,466,18.434422980403404,0.9327871353614554,0.042025528594334303
52,467,18.1185764422117,0.9324813316766425,0.042195342861363276
53,469,17.97404520946887,0.9330003898144826,0.04274312427776448
54,468,18.12587548548089,0.932760391868183,0.04250832559864098
55,472,18.417653784320855,0.9326979477863679,0.04340171186545731
56,475,18.387658649294465,0.9320645181538902,0.04395306204202309
57,476,18.598379079787826,0.9327080239381288,0.044322326305251104
58,477,18.687211340576432,0.9328398080697773,0.04456869872648539
59,475,18.721005135866385,0.932889150367899,0.044180142383082585
60,475,18.767073272302174,0.9334126443450816,0.04430438343662688
61,475,18.696938224174012,0.9330238117888021,0.04425208228108265
62,485,18.634381787707298,0.9330235801719512,0.04645857716488707
63,494,18.281475187414205,0.931707727230061,0.04818015399915781
64,496,18.30563714872506,0.9308320522486461,0.04844552809914552
65,498,18.364578276512308,0.9302119967968983,0.04880121178238001
66,499,17.908594454156486,0.9293533777413928,0.048892811624369335
67,503,17.753082019478438,0.9289402308799923,0.04971166567461197
68,504,17.773499487722518,0.9275957264682837,0.04963094227246827
69,506,17.54300371222393,0.9266212691409971,0.04987537650233354
70,505,17.67534024366502,0.926238229976062,0.04956584814590559
71,508,17.336193768425897,0.9254055942100639,0.05007042358672282
72,515,17.069030029559375,0.9245405420470607,0.051469304508862834
73,514,16.88516557607793,0.9247154624312462,0.051350732773404656
74,515,16.683148238203543,0.9235204201505164,0.05133464683471636
75,520,16.653036500814807,0.9226906663043476,0.052278156336104636
76,525,16.73513451677222,0.922386961416961,0.05342495891861953
77,529,16.814030446796572,0.9218686534200948,0.054260625033303034
78,532,16.712634396102008,0.9212323190119608,0.054866926566227464
79,526,16.715276119198695,0.9203660626482084,0.05333176661248909
80,521,16.644075663032197,0.9201331563184284,0.05219763995978844
81,523,16.601971307054338,0.9205842711299677,0.052716993542936956
82,531,16.436760939738384,0.9191003847380069,0.05427042209565081
83,531,16.607253423903288,0.9190822148770748,0.05428071781151717
84,528,17.024912441815697,0.9186726743286838,0.053479891157433894
85,534,17.026696641566897,0.9179751501756298,0.05476867975669399
86,544,16.83642911972024,0.9171637431005195,0.056998094420803794
87,546,16.81492722171432,0.9167294553078295,0.05742634574539554
88,548,17.022120635989886,0.9175203112427313,0.058133875020442184
89,553,16.99571345782597,0.9166181270664007,0.059172493422822194
90,555,16.965422306449643,0.9160665221335461,0.059535543202580976
91,559,17.287983235656164,0.9155776106362106,0.06042881990667524
