First day,N_core,Frac_core,LN_core,LN_core_periphery,LN_periphery,Mean_dr_core,DynRep_core_per_ratio
0,19,13.47517730496454,5.157894736842105,1.929078014184397,0.819672131147541,42.905395506741975,1.6302050846450777
1,11,8.396946564885496,4.0,1.633587786259542,1.0166666666666666,59.058707181828595,1.040616899067134
2,13,9.420289855072463,3.923076923076923,1.608695652173913,0.792,50.79432837965179,1.102098883485416
3,10,6.666666666666667,3.6,1.4666666666666666,0.9428571428571428,62.43407975700567,0.928122254988788
4,9,5.69620253164557,3.4444444444444446,1.3481012658227849,1.0335570469798658,66.17448615261036,0.8221503637097632
5,22,13.496932515337424,4.136363636363637,1.4478527607361964,0.5177304964539007,37.63827916200964,1.5981228665488658
6,19,11.44578313253012,4.105263157894737,1.4156626506024097,0.6258503401360545,41.333327888796354,1.415655548912793
7,15,8.982035928143713,3.3333333333333335,1.467065868263473,0.7302631578947368,47.0494531523127,1.1434663877671656
8,19,12.025316455696203,3.8947368421052633,1.360759493670886,0.5971223021582733,38.50773166868643,1.3423097617659523
9,19,12.337662337662337,3.736842105263158,1.3506493506493507,0.5851851851851851,37.03128069941594,1.3775924854133372
10,15,9.615384615384615,3.2666666666666666,1.3717948717948718,0.723404255319149,42.826947139124826,1.1332781437031325
11,19,12.418300653594772,3.8947368421052633,1.326797385620915,0.6119402985074627,37.41088281667474,1.4212396758248032
12,19,13.10344827586207,3.8421052631578947,1.3517241379310345,0.6111111111111112,35.79213649069052,1.4475329346463046
13,21,14.583333333333334,3.761904761904762,1.3888888888888888,0.5528455284552846,33.75598653391153,1.6263045705027874
14,11,7.534246575342466,2.6363636363636362,1.3287671232876712,0.9629629629629629,46.914177387235924,0.8007172522311903
15,19,13.013698630136986,3.6842105263157894,1.356164383561644,0.6535433070866141,33.299675338906425,1.225361636445495
16,16,11.11111111111111,3.0,1.4305555555555556,0.6875,36.091806300280794,1.0481680734507488
17,17,11.971830985915492,3.0588235294117645,1.3591549295774648,0.664,34.05871770032886,1.0875378539947986
18,15,10.48951048951049,2.6666666666666665,1.4125874125874125,0.6875,36.56146382642809,0.9631552725033461
19,15,10.204081632653061,2.7333333333333334,1.3877551020408163,0.6439393939393939,37.198552561237754,0.9796464199592206
20,14,9.722222222222221,2.9285714285714284,1.3611111111111112,0.7384615384615385,40.63957691161822,0.9288709546049578
21,13,9.489051094890511,3.1538461538461537,1.364963503649635,0.7903225806451613,43.74469364237461,0.9397931535883631
22,15,11.278195488721805,3.2666666666666666,1.3759398496240602,0.7288135593220338,38.84017624578963,1.0128194481223944
23,17,12.878787878787879,3.235294117647059,1.4242424242424243,0.591304347826087,40.19071417545723,1.4206510752330057
24,15,11.904761904761905,3.2666666666666666,1.4285714285714286,0.6756756756756757,41.92563496830999,1.180133983120051
25,18,14.285714285714286,3.5,1.4523809523809523,0.5740740740740741,37.31367883656074,1.474328252817424
26,21,16.93548387096774,3.761904761904762,1.435483870967742,0.5145631067961165,33.9320685510081,1.792510372453365
27,16,13.008130081300813,3.5,1.4471544715447155,0.6915887850467289,38.35551808943204,1.2273168549073055
28,16,12.8,3.5625,1.416,0.7064220183486238,38.284287558244884,1.170007651027631
29,15,12.0,3.6,1.44,0.7636363636363637,40.520234735973766,1.182806185017704
30,17,13.6,3.764705882352941,1.408,0.6851851851851852,36.456382166391094,1.3058472492940534
31,17,13.6,3.823529411764706,1.408,0.6759259259259259,35.86912576833117,1.3074512165061218
32,29,23.015873015873016,4.068965517241379,1.3492063492063493,0.31958762886597936,27.066562212849774,2.451333690326127
33,28,23.140495867768596,4.035714285714286,1.3057851239669422,0.3225806451612903,27.310290401175443,2.3713447366472575
34,30,27.027027027027028,4.033333333333333,1.3963963963963963,0.19753086419753085,25.923209442923994,2.7328260861228006
35,29,26.363636363636363,3.793103448275862,1.3818181818181818,0.2222222222222222,25.661646437159085,2.587559387917421
36,25,23.364485981308412,3.76,1.411214953271028,0.34146341463414637,26.443889573291894,1.9538931589115136
37,27,25.714285714285715,3.7037037037037037,1.3714285714285714,0.28205128205128205,24.5771247093309,2.24436668199959
38,27,26.470588235294116,3.7037037037037037,1.4019607843137254,0.28,23.827994566152682,2.239490267014382
39,27,25.714285714285715,3.7777777777777777,1.4,0.2692307692307692,24.10911406382222,2.266302471103511
40,27,26.21359223300971,3.888888888888889,1.3883495145631068,0.25,24.472258910030828,2.314572876253789
41,23,22.33009708737864,3.6956521739130435,1.4563106796116505,0.3125,27.213131662109312,1.8616345067386446
42,23,22.115384615384617,3.652173913043478,1.4519230769230769,0.30864197530864196,27.101573565803175,1.888759678485748
43,21,20.0,3.7142857142857144,1.3714285714285714,0.39285714285714285,27.282755440319388,1.644094244180325
44,18,17.475728155339805,3.4444444444444446,1.3786407766990292,0.43529411764705883,28.584070050020948,1.4154758514291628
45,19,18.446601941747574,3.4210526315789473,1.3106796116504855,0.4166666666666667,26.84105079942733,1.4582379977635138
46,21,20.792079207920793,3.4761904761904763,1.2574257425742574,0.35,24.458885473527534,1.5955688554680105
47,20,19.607843137254903,3.3,1.2450980392156863,0.36585365853658536,23.194474964285682,1.3646858138691154
48,17,17.171717171717173,3.1176470588235294,1.2828282828282829,0.4024390243902439,26.70783698140282,1.2308539622306398
49,17,18.47826086956522,3.0588235294117645,1.315217391304348,0.37333333333333335,26.275794033185687,1.2841348628727423
50,8,9.30232558139535,2.25,1.2093023255813953,0.7692307692307693,41.617863293679385,0.769213404805488
51,10,11.764705882352942,2.8,1.1411764705882352,0.6533333333333333,35.24399496913917,0.9043541316971859
