First day,N_core,Frac_core,LN_core,LN_core_periphery,LN_periphery,Mean_dr_core,DynRep_core_per_ratio
0,18,18.94736842105263,4.777777777777778,1.8,0.6623376623376623,35.57518619725117,2.235846165555278
1,13,14.606741573033707,3.6923076923076925,1.7303370786516854,0.5526315789473685,43.42607061425065,1.6371416207766165
2,12,14.117647058823529,3.4166666666666665,1.6470588235294117,0.5753424657534246,45.42252170347586,1.5686924976576961
3,12,14.634146341463415,3.4166666666666665,1.646341463414634,0.5142857142857142,45.25309499558182,1.6289557820083516
4,12,15.0,3.4166666666666665,1.6375,0.5147058823529411,44.709873429053346,1.6601098723997243
5,12,15.0,3.25,1.6375,0.5,44.28326505296062,1.718383957823399
6,13,16.25,3.3846153846153846,1.5875,0.43283582089552236,42.867311488276755,1.8289082369888239
7,13,16.049382716049383,3.3076923076923075,1.5061728395061729,0.36764705882352944,41.40470199188605,1.7971434101180308
8,12,14.634146341463415,3.5,1.451219512195122,0.38571428571428573,46.928997355894545,1.7610475040229372
9,12,14.117647058823529,3.5833333333333335,1.411764705882353,0.410958904109589,46.81992365425224,1.7163297430081028
10,10,11.904761904761905,3.4,1.3571428571428572,0.5675675675675675,52.9546760402683,1.5490542921555726
11,10,11.627906976744185,3.4,1.3604651162790697,0.5921052631578947,51.40513007014857,1.5113162754451832
12,10,11.494252873563218,3.4,1.3448275862068966,0.5844155844155844,49.052997722642615,1.4574899531733365
13,10,11.494252873563218,3.3,1.3793103448275863,0.5584415584415584,48.97309564928558,1.468405776396779
14,10,11.494252873563218,3.4,1.3563218390804597,0.5454545454545454,48.64051497611667,1.502683426526691
15,10,11.363636363636363,3.4,1.2954545454545454,0.5,46.201004529187514,1.447989877767896
16,11,13.095238095238095,3.5454545454545454,1.2857142857142858,0.4657534246575342,41.5976958153409,1.5809590621242449
17,9,10.975609756097562,3.2222222222222223,1.3048780487804879,0.547945205479452,46.18586801964677,1.3576218765507426
18,10,12.048192771084338,3.4,1.3012048192771084,0.4931506849315068,43.06911987376183,1.4828761566680368
19,9,10.843373493975903,3.3333333333333335,1.3253012048192772,0.527027027027027,49.66358415681569,1.5145416049903542
20,9,11.11111111111111,3.3333333333333335,1.3209876543209877,0.5416666666666666,54.23374383433967,1.578142586186664
21,8,10.38961038961039,3.0,1.3246753246753247,0.5797101449275363,60.008550886771225,1.5959195965925004
22,9,12.162162162162161,3.3333333333333335,1.2432432432432432,0.5692307692307692,53.29692443520183,1.7038266628836043
23,9,12.162162162162161,3.3333333333333335,1.1756756756756757,0.6,52.847065358371374,1.6480742359044382
24,9,12.32876712328767,3.3333333333333335,1.1917808219178083,0.609375,50.45936081630651,1.616924618856435
25,9,12.32876712328767,3.2222222222222223,1.178082191780822,0.609375,49.98051004915855,1.6386997006888513
26,9,11.688311688311689,3.2222222222222223,1.155844155844156,0.6176470588235294,49.06377970770297,1.5054199071111762
27,9,11.842105263157896,3.2222222222222223,1.1710526315789473,0.6119402985074627,48.726087439624784,1.470595188976505
28,8,10.526315789473685,2.875,1.144736842105263,0.6617647058823529,51.2350374628633,1.3411756738812692
29,8,10.526315789473685,2.875,1.144736842105263,0.6764705882352942,51.49292430999974,1.347120306527722
30,8,10.81081081081081,2.875,1.0810810810810811,0.6515151515151515,49.025798629367635,1.3197575325547697
31,11,15.068493150684931,2.6363636363636362,1.2328767123287672,0.3709677419354839,39.21227690304616,1.887692589136313
32,11,15.068493150684931,2.6363636363636362,1.2054794520547945,0.3548387096774194,38.46627508634655,1.9359409561754846
33,11,14.666666666666666,2.6363636363636362,1.1733333333333333,0.375,37.823413651362515,1.8526977432234886
34,11,15.068493150684931,2.6363636363636362,1.1917808219178083,0.3709677419354839,36.13486756452825,1.9117184152763607
35,11,14.473684210526315,2.6363636363636362,1.1973684210526316,0.4153846153846154,36.4885864650238,1.6651289717143454
36,11,14.285714285714286,2.6363636363636362,1.155844155844156,0.42424242424242425,35.83730692078444,1.5898668173262231
37,11,14.473684210526315,2.6363636363636362,1.1710526315789473,0.46153846153846156,35.422762850285,1.5910269304448614
38,11,14.666666666666666,2.6363636363636362,1.0933333333333333,0.46875,34.346303615481155,1.5889819304684654
39,10,13.88888888888889,2.7,1.0277777777777777,0.5483870967741935,35.12651807323566,1.4488461004298443
40,10,13.513513513513514,2.6,1.0,0.53125,34.108251139918444,1.4156946642607509
41,9,12.32876712328767,2.7777777777777777,0.9041095890410958,0.625,37.564112565572344,1.413930268116947
42,10,14.084507042253522,3.0,0.9154929577464789,0.5573770491803278,33.94695682379321,1.553596059812095
43,10,14.492753623188406,3.0,0.8695652173913043,0.5932203389830508,32.81576072103515,1.6040001653067781
44,10,14.705882352941176,3.0,0.8823529411764706,0.5862068965517241,31.87405876329775,1.6108158941108333
45,10,14.925373134328359,3.0,0.8656716417910447,0.6140350877192983,31.156540079218843,1.5671299246956731
46,10,14.705882352941176,3.0,0.8529411764705882,0.6206896551724138,30.19445208021757,1.5173495412284594
47,10,14.492753623188406,3.0,0.8405797101449275,0.6101694915254238,28.94654801353598,1.4538133937559834
48,9,13.432835820895523,2.888888888888889,0.7761194029850746,0.6896551724137931,29.46957500831944,1.3115517143040807
49,12,18.181818181818183,2.3333333333333335,0.8484848484848485,0.46296296296296297,24.732431622204274,1.830968156387044
50,12,19.047619047619047,2.0833333333333335,0.8095238095238095,0.47058823529411764,23.655388837958764,1.884013349376643
51,2,3.125,0.0,0.5,1.096774193548387,52.93680111775538,0.32049125125805966
52,2,3.225806451612903,0.0,0.5161290322580645,1.05,49.81359230565456,0.316114829338185
