First day,Clustering_coef,Clustering_ER,Clustering_BA,Clustering/Clustering_ER,DynRep_Degree_corr,DynRep_BC_corr,DynRep_Assortativity
0,0.3256002107988197,0.03793445878848063,0.07391394397671501,8.583230687811819,0.8714101557323919,0.8812733104413573,0.009923571275722258
1,0.31783053985713966,0.03653516295025729,0.07109145572794866,8.699305386700113,0.875893090651847,0.8869653117596289,0.0005731154199708577
2,0.31288092104619725,0.035594604488749966,0.06944807124814384,8.790122141828727,0.8682784188290877,0.8955489790260237,0.010280192400286286
3,0.31252931523831873,0.03405144345561103,0.06687919892986055,9.178151746950975,0.8656723587427831,0.8952331153207763,0.020889263685745306
4,0.3207992877300389,0.03509635096350964,0.06884091175293644,9.140531107167813,0.85811231566602,0.8964084184659419,-0.005387397217488086
5,0.3186158831403753,0.03513674842630779,0.06901080686387999,9.067881844804381,0.8508737007619631,0.906973093787801,-0.019828061447618256
6,0.32169959541205295,0.03591592598803734,0.07016879962873632,8.957017995838468,0.8471564512355112,0.9027759939481849,-0.019921556395258992
7,0.31705704714152566,0.03650657518582047,0.07103582861079064,8.684929920916654,0.8370987330527998,0.9029787747479393,-0.007056125393200191
8,0.2963682198324573,0.03623403623403623,0.07002494773880026,8.179277017835114,0.8469208527829966,0.9111540577362703,-0.005935308532889888
9,0.3064702838809071,0.038151394422310754,0.07279913212853464,8.033003472651178,0.8425122596734551,0.9247689851295187,-0.0021718116993444956
10,0.3051121605249284,0.03771059161551522,0.07164516639714746,8.090887664551953,0.8445014325999283,0.9353034207620633,-0.007752209205580124
11,0.3130867984757874,0.03742470623086798,0.0709978484545629,8.36577838565778,0.8528728362485952,0.9383113388913772,-0.021322960705300195
12,0.308675144772686,0.036469896826433326,0.06928800940745776,8.463833781645324,0.8479842556752712,0.9373913833556841,-0.033166189525800874
13,0.30850221157754426,0.036601823508113626,0.06943676999250128,8.428602239152312,0.8483585617446807,0.9322845722180201,-0.04468031896861465
14,0.2936461809230104,0.035351041769527004,0.06706393073016759,8.30657786091432,0.8549093574914938,0.9299491641631786,-0.045886935976013336
15,0.29536593164071173,0.03632080447241658,0.06808256035698955,8.132141782955935,0.8522840331345243,0.9427592155242569,-0.0625863720803711
16,0.2878116825988518,0.037530585356672315,0.06947828628880547,7.668723518794883,0.864102884008078,0.9612668062807856,-0.057001030940369034
17,0.27918612666494025,0.035802061553134513,0.06659301701227847,7.7980461055460415,0.8581274552025797,0.9602537107591427,-0.04961721279935306
18,0.27698361506413777,0.03549736315693763,0.06612953312098262,7.802934934619332,0.8558121563970825,0.9611601365004389,-0.054142219667809535
19,0.29066671069553396,0.03564284415348245,0.06640055579770796,8.154980827116027,0.8594104966552502,0.9588486527938733,-0.061349354195832956
20,0.2943028416649194,0.03536437102195523,0.06608646483295111,8.322015439839369,0.8614289360275259,0.9627544447723355,-0.06948049780406818
21,0.28950593684121534,0.03370404380505391,0.06356103225889305,8.589649910133454,0.8632407040183736,0.965347019229847,-0.06926416481984192
22,0.2968041406123445,0.03301808528289365,0.06254590165905245,8.989138469701508,0.8691190190137156,0.9678527617517023,-0.08664575796649027
23,0.2930422224247051,0.032553240512162206,0.06175626395915806,9.001937067224436,0.86837748601559,0.9645924094281044,-0.09051345057220013
24,0.2960369222148227,0.03370940639895751,0.06347573369928691,8.78202715026088,0.8679043897701397,0.9662750554052372,-0.09614758658332312
25,0.3092457537681775,0.034326669181440964,0.06463805639164415,9.00890651911471,0.8692494221217671,0.9685299319649872,-0.10261704782756755
26,0.32035509815938534,0.033798826148552924,0.06383512154710491,9.478290658715707,0.8756588584649744,0.9697860879362362,-0.11442376512128268
27,0.32026351008743925,0.03332218133154901,0.06302857672191667,9.61112079971241,0.8813464565533443,0.9692772269669387,-0.11004821321906216
28,0.31364829129690913,0.032353413654618475,0.06164645859869992,9.69444197280665,0.8836464101254834,0.96820435757665,-0.10484757730634192
29,0.3097401839575651,0.03235601410474076,0.06147217307322349,9.57287825857952,0.890333478571275,0.9726184509291138,-0.11364194525417691
30,0.2952580310019064,0.031889829102372654,0.06040865476819035,9.25868966102232,0.886172948530774,0.9718997704725236,-0.1176257525727148
31,0.30196329454448945,0.031707481616406935,0.05988524376674513,9.523408329857377,0.8880128373251365,0.9738257865274584,-0.10938976399585428
32,0.30796929282136704,0.031170797537934895,0.059133652142894524,9.880058168116106,0.8929803985597037,0.9704325414447919,-0.10406978239513458
33,0.2920142333075503,0.031673750252985224,0.059821536060610296,9.219439787684383,0.8897987086288439,0.973278810660207,-0.09378388944688727
34,0.3052587822530497,0.032266070985356166,0.060389473541360005,9.46067410536567,0.8834496825171725,0.9732218937141122,-0.08289742659538314
35,0.3114166193172588,0.03225345061860831,0.060272994215694556,9.655296203798734,0.8772746537994175,0.9687668778423261,-0.07920203565712657
36,0.301985447765836,0.031555090655509065,0.05923956093594489,9.570102366767047,0.8744348787364168,0.9690633577593779,-0.09318878465078648
37,0.3162229875262425,0.03084643693542991,0.05834573066024817,10.251523966550312,0.8783637430466277,0.9737161178853766,-0.12319685573587565
38,0.3140756845229771,0.030628836900613902,0.0580199670666386,10.254247836511285,0.8815618214819416,0.9765176046055702,-0.12312512489303644
39,0.3152304707418115,0.030949222868414786,0.05836583184217222,10.185408276067564,0.8758992832636495,0.9726012824578981,-0.13323047400663407
40,0.3143093167304481,0.030830466167442488,0.05822884340723942,10.19476368029635,0.8808002162283893,0.9696210426668623,-0.12944985312202445
41,0.3080302394291235,0.030931660257707615,0.05841996652564392,9.958412735131729,0.8840505834880857,0.976824307449559,-0.12171554793889934
