Day,Number of active users,Mean user reputation,Gini coefficient,Gini coeficient active users
0,43,8.444525880828996,0.9229536367771796,0.01162661051884674
1,47,12.925941846053968,0.927477302187209,0.015845705221393714
2,49,14.456181163623834,0.9270185971991117,0.017681121880859813
3,56,13.374593412287847,0.9131477573351394,0.02240717708015041
4,59,13.477741273158284,0.9078179144489356,0.024730097182772495
5,60,13.223921427231305,0.9060578768152706,0.025533311420897174
6,64,12.79111884517569,0.8982329589060553,0.028695451336311656
7,72,12.155378949738806,0.888658458114574,0.037123870322995606
8,80,11.125159322760137,0.8782991414589569,0.04640474031480543
9,83,10.969737977664794,0.8722706738658202,0.04951772300974559
10,86,11.247833275172283,0.8674782805644673,0.05310824493257336
11,86,10.931632157271165,0.8673776114497193,0.05307743516791734
12,94,10.344953564185905,0.8606602179557227,0.06529146030423204
13,94,9.973286454635476,0.8609462785088848,0.06538715315831461
14,96,9.920301834109365,0.8601264638644618,0.06892987030569149
15,102,9.431573627045644,0.8534841880850026,0.07857757372490647
16,103,9.828575993018829,0.8487000027803255,0.07932509631225075
17,100,9.94773825836773,0.8449948767147689,0.07288969255957432
18,104,9.531350746889808,0.841758196923347,0.07988340141950868
19,104,9.152078174504453,0.8413056639282258,0.07971450083528482
20,106,8.91287149167716,0.8338137649472639,0.0815738761885688
21,114,8.541715048290815,0.8233397193727993,0.09503386947957577
22,114,8.725383894899966,0.8293866803638708,0.09737772864847896
23,118,8.276962282073596,0.8257916586226521,0.1050567876147048
24,117,8.005128067170276,0.8207803861534232,0.10148078959609419
25,111,8.073541240250137,0.8213056363441883,0.08969602998875582
26,110,7.901864706530016,0.8204588489926424,0.08769464277303057
27,108,7.718372929022145,0.8207813786801036,0.08404152911083666
28,111,8.022246223066594,0.8255319600716624,0.0921186102280313
29,109,8.085399594341828,0.8284368485495534,0.08954194290342633
30,109,7.87086037421007,0.8296977785471431,0.08996351459442475
31,107,7.820779186187388,0.8324934190289933,0.08714529604955124
32,106,7.820786652531292,0.8325325854528481,0.08540244958067848
33,106,7.80799526227536,0.8309839406364898,0.08494917491017241
34,107,7.850638203670936,0.8296522234950284,0.08663470535253076
35,106,8.245124157898308,0.8300059272185525,0.08499746874548254
36,106,8.09868933810226,0.82878349473657,0.0846912968248713
37,106,8.117543271873569,0.8262922521860729,0.08416550972414309
38,104,8.044468896725764,0.82478752133127,0.08009674645408758
39,110,8.010113421941268,0.8188328105501547,0.09016780251866047
40,109,7.860129375841195,0.8178758161229074,0.0884493269372275
41,109,7.8621493006255925,0.821127178657368,0.08974711961063284
42,108,7.719318336034684,0.8207752945363864,0.08756889862147764
43,110,7.54244714306684,0.8186243492315296,0.09132825306900652
44,110,7.540494762257322,0.8203844677294844,0.09204638737238906
45,109,7.3476188557320405,0.8187791328752384,0.08979341418950043
46,108,7.161004086837913,0.8186462697278636,0.08778325951384641
47,110,6.876096618821129,0.8163788879661086,0.09101786727907459
48,107,7.053538231556278,0.8134497440879397,0.08461006987440847
49,107,7.016753020436426,0.8183698107516114,0.08618149072804238
50,106,6.932205901812862,0.8188209048498482,0.08469390694603719
51,107,6.710667731409124,0.8166046791908406,0.08591893474690825
52,108,6.493405279002042,0.8168695478378655,0.08811475611592516
53,106,6.380633498554482,0.8180669780966143,0.08485339021614599
54,103,6.327976426358732,0.8171635829455612,0.0790767299515106
55,99,6.4593115678630015,0.8172329290207759,0.07192893757769173
56,100,6.377633244083751,0.8128326431250292,0.07319244532033964
57,98,6.255782088387378,0.811061901502173,0.06916245714036448
58,100,6.104906574373558,0.8068270933414722,0.07130074362252643
59,101,5.8876293565494295,0.8052071478069254,0.07262119439941657
60,103,5.761157936032979,0.8003359048620066,0.07505484738775638
61,102,5.922761224655717,0.7965763642745032,0.07278556034363716
62,101,5.807342638633353,0.798360560978024,0.07161548301011426
63,101,5.722971758751652,0.7965217015036288,0.07099726969500694
64,100,5.668415182330046,0.7949931692932247,0.06938821934956196
65,99,5.501202849838833,0.7945228296202088,0.06757384882158589
66,97,5.369567437000227,0.7945229888611701,0.06445765915619503
67,97,5.49763425058483,0.7942696742945466,0.06429047451202231
68,96,5.370683207499876,0.792483466920179,0.06244164102249206
69,96,5.197501573999793,0.791943682827247,0.062110926119244014
70,96,5.166298878142114,0.7928060794347882,0.06252857633024365
71,96,5.026203136724835,0.7925962715430221,0.06274325699115772
72,98,4.865516233778174,0.7913006900931768,0.06590797904653957
73,99,4.743704261160434,0.7884378416948966,0.06702667509450648
74,98,4.683871661620554,0.7873995681490417,0.06530749209751838
75,97,4.871090144352139,0.7881104790726847,0.06376750619972121
76,95,4.910827881824766,0.7908543819070879,0.06122911592696027
77,93,4.926645807821337,0.7934638166570874,0.058769457805162906
78,92,4.870213875631954,0.7940283790529922,0.05768685758254697
79,89,4.953043150572153,0.7958641866438136,0.054050726309875945
80,87,4.980226213109543,0.7979154678626594,0.05149830071412323
81,84,4.970593450175112,0.7969996102067949,0.04751662440014578
82,81,5.102602795190948,0.8006107221759775,0.044123155297311666
83,77,5.3285845704366945,0.8037113008533121,0.039351503486169864
84,75,5.34194991962832,0.8065230486046097,0.037417753805967076
85,75,5.258179559267234,0.8084059892074206,0.03753582956048546
86,74,5.40761634448165,0.8134113034207304,0.03728001639880737
87,71,5.456300760242508,0.8153794077450335,0.034119178412099965
88,71,5.5428292457614665,0.8196776080018582,0.03489613680270172
89,71,5.488899597997952,0.8176385287676653,0.034634552509833404
90,70,5.698989610013917,0.8190945169207462,0.0332188334370922
91,70,5.5082624378890666,0.817659669518834,0.03311231501049748
92,68,5.455964037915138,0.8164506494735084,0.030879662323143747
93,67,5.470773433674464,0.8174499420090064,0.029726652774533797
94,66,5.309306681876358,0.8148344692782418,0.028411925655258848
95,66,5.1278530732387635,0.8152614831616403,0.028424199577523464
96,64,5.044287301984086,0.8152336591752172,0.026422157449422497
97,63,5.071727994059181,0.8126268476541637,0.025037952517597873
98,64,5.0370544605702605,0.8128172896611846,0.026090440390840273
99,68,4.894960588454622,0.8094317612009644,0.02986105875935198
100,68,4.907481495249248,0.8149710589715041,0.030646008056464058
101,67,4.781737591720007,0.8141960410234624,0.029354527323492925
102,69,4.589584514496797,0.8114130567139739,0.030751261250940205
103,68,4.627135538550524,0.8116466701297353,0.02945204516999251
104,68,4.611803392244752,0.813426767874545,0.029754510281062803
105,70,4.489322861678543,0.8076699952263738,0.03046089878411617
106,70,4.389062613310213,0.8072641580858378,0.03028347289466362
107,68,4.328011447261276,0.80703143308032,0.028157095082582913
108,66,4.5069132860162755,0.8106891900588785,0.026686008440956005
109,63,4.843917089544377,0.8164635700835433,0.024147582502218604
110,62,4.738345380662858,0.8155275866027123,0.022895287115496942
111,60,4.667219272196949,0.8155194038869099,0.021110533845609777
112,62,4.65137359487877,0.81736719823474,0.02284546262967086
113,61,4.794760607216005,0.8226439074224338,0.02241466259520983
114,59,4.710956010712137,0.8222465918144632,0.020594297998428653
115,56,4.789214425842144,0.8177555399525115,0.01757461648915622
116,56,4.631674123810307,0.8176071477366095,0.017436505255205074
117,57,4.573443982431052,0.8210189282267263,0.018821552186457292
118,59,4.394186729510761,0.8168433047554773,0.019885455464709843
119,60,4.50540551887882,0.8203158864743199,0.020938233282531582
120,63,4.31349458218274,0.8138049203375243,0.022673669331895126
121,63,4.330597305834454,0.8151507842216619,0.02255907950951807
122,63,4.214467492166525,0.8146003308800981,0.02263732349472653
123,61,4.237429460005827,0.8158259148362926,0.020907278149743896
124,61,4.101084510783696,0.8155258825380911,0.020722745025633288
125,61,4.073846616676237,0.8169277308345145,0.020605624010006218
126,60,3.9731376123178412,0.8145199202385036,0.01956567204153518
127,63,3.829347078971671,0.8092299653221102,0.021460231976218384
128,63,3.9497290858259517,0.8141227923703714,0.021715065694456193
129,62,4.086177466118632,0.8201958945316385,0.021559735615013155
130,60,4.5076481144913965,0.8345347110572531,0.02190676070489412
131,61,4.32703005756347,0.8331379599134993,0.02267924122605077
132,60,4.292589468804321,0.8313904148974701,0.02153376678784676
133,60,4.168262507211079,0.8287659926242621,0.021157676244712906
134,60,3.999501830789891,0.8287777823244509,0.021166637372493597
135,59,3.9795526048097427,0.8288222613949012,0.020464293212219
136,58,3.8856619160921246,0.8264823302304075,0.019464579707486426
137,57,3.837830340613358,0.8243022730408025,0.01839364435420324
