Day,Number of active users,Mean user reputation,Gini coefficient,Gini coeficient active users
0,49,11.167572913278617,0.9619703430682496,0.00290918492740659
1,53,16.441187434564927,0.9635682180776002,0.003791135796353468
2,58,18.819995267535457,0.9611425396735982,0.004631405263012288
3,61,19.125300485664162,0.9605894954998347,0.005261112693439893
4,64,20.472524569328947,0.9621701707594047,0.006141572157850191
5,65,22.663415195680493,0.9632280833352119,0.006501691243648429
6,68,22.45425644516402,0.9619137462497378,0.00715618284485762
7,70,22.836195149694486,0.961000664466452,0.007605871359309135
8,72,22.570215713954934,0.9602745790196475,0.008090168098831051
9,75,21.77572764134776,0.9587113013194336,0.008789119108111839
10,76,21.52730107978965,0.9582029654001226,0.009030043640626031
11,76,21.276499320691688,0.9579711670499602,0.009002646012924073
12,80,20.139874238967366,0.9567551058638183,0.010099148010116918
13,85,19.244513752947412,0.9543342186942144,0.011438258945437723
14,90,18.349195640814443,0.9529206007025003,0.013001640257090257
15,97,18.363802707511223,0.9507249553710654,0.015323936426134176
16,103,18.4700756147087,0.9497943487639169,0.01761748105397626
17,106,18.634049689191464,0.9480672060413888,0.018707474822687177
18,108,18.10917521355024,0.9464080846108144,0.01932825193621034
19,113,17.428452650675965,0.9435266489051878,0.02110939441778056
20,110,17.811750062068917,0.943506869692486,0.019817432041867936
21,117,16.86142627851759,0.9400326626313966,0.022433360281363286
22,119,16.721265571593765,0.9393185539716283,0.02325271922763281
23,122,16.03149124235536,0.9389478461345917,0.024687377218516545
24,123,15.435568818100048,0.9381351784931411,0.025065456390260706
25,127,14.973825098103061,0.9363098076463272,0.02674514308876011
26,132,14.66209312311665,0.9346023110941684,0.029076845872098165
27,135,14.193452560693661,0.933095408362387,0.03039741060135702
28,139,14.007647836491401,0.9318746243085406,0.03236897843891933
29,139,14.247945517364863,0.9327471206735051,0.03270829642876714
30,140,14.100326510797258,0.9328260640860656,0.03337217249945837
31,143,13.84480402548046,0.9322779780337122,0.03499007156685239
32,145,13.64791438273722,0.9318383766104251,0.03620876321439684
33,145,13.47752741690835,0.9312193461877767,0.03614537114648498
34,144,13.25564343161715,0.9310799943320558,0.0356460628729254
35,147,12.568174491301324,0.9284255575936264,0.03693859029817188
36,146,12.350903672850112,0.9278175253931751,0.03633509328141483
37,144,12.262126341240638,0.927169773281728,0.03506433885394717
38,143,12.03330202620613,0.9260152786210956,0.03441394662046408
39,146,11.899322148365583,0.9261122757075909,0.03617745983903522
40,144,11.878632099529776,0.9256738159052561,0.03506523091569085
41,156,11.312954503114506,0.920282210030778,0.04120730693702511
42,160,11.030192043786894,0.9192147291922348,0.04358645192861017
43,160,10.911315128727278,0.9187541587656083,0.043557694506979314
44,166,10.452054988171119,0.9139979507574739,0.04643635854967384
45,164,10.292412687449685,0.9132184920216803,0.04513482288460495
46,161,10.309067910294528,0.9128989876466064,0.04326962022396032
47,162,10.3957302437169,0.9115859183200455,0.043862399549839365
48,162,10.655548795214587,0.9101458138799822,0.04366556341818004
49,161,10.751266345622323,0.912146360741057,0.04353327685617627
50,158,10.822716320752583,0.912007513039236,0.04163542458748377
51,157,10.563053300619508,0.9110744622307648,0.0409417705604794
52,154,10.648482839085986,0.9105689430934046,0.03907640858073164
53,157,10.490997714934245,0.9078835411176365,0.04037964008710784
54,157,10.258414941657897,0.9081404370527156,0.04054581461671555
55,153,10.543858934259601,0.9079165986674297,0.03822160209840959
56,151,10.869284496212018,0.908166023944373,0.03711603221331714
57,152,10.562831668463781,0.9055882194202951,0.03737012314287952
58,151,10.872651770943682,0.9026333211157082,0.03632503795706158
59,153,10.558468787287179,0.9013625658150826,0.03734449286604692
60,156,10.224046472350421,0.8998815085220084,0.038903440469527484
61,157,10.307693551888525,0.8985638009893149,0.03923901028942031
62,163,10.007621575264515,0.8958657711163481,0.04242618356795113
63,167,9.795531508445492,0.8945155919894986,0.04471728309779926
64,167,9.759617897241665,0.8945034923358199,0.044726598517783524
65,167,9.804471533270481,0.894321540431398,0.04474329062732537
66,169,9.727473751156465,0.8954717899259177,0.04625715136352497
67,172,9.511572627313317,0.895420687943382,0.04831850408310429
68,177,9.1724376528292,0.8935280906194185,0.05126938271035585
69,177,8.954508738058202,0.8930579005883658,0.05136371028428773
70,177,8.933340753834887,0.892598020780213,0.05135281931391202
71,178,8.678251639937832,0.8904063423762426,0.05170548130780719
72,176,8.624666841968407,0.8901111524007584,0.05054386406148672
73,175,8.485132838004677,0.8892368371648157,0.049779640680265066
74,175,8.38445851561015,0.8892932046331904,0.049959498989768335
75,173,8.457799113904995,0.890624755928104,0.04896442869825993
76,170,8.531439849161938,0.8903951842473535,0.047075557819610286
77,169,8.607588685594573,0.8868109363228102,0.04576429247120516
78,168,8.600830182256114,0.8860625945304571,0.0451738120616169
79,168,8.520063806677236,0.8862045067140566,0.04520671725210874
80,162,8.633452382700176,0.8879965359559339,0.04202575319876698
81,158,8.589748942263535,0.8872032699624549,0.039671395133711526
82,157,8.615900052788014,0.8879218077858451,0.039248127930543455
83,156,8.934457065196472,0.8880893091739741,0.03876631740846458
84,155,8.9609920982922,0.8852620900711115,0.03774850682836863
85,159,8.757490187316817,0.8817057473264409,0.03941537516227051
86,159,8.558642107002338,0.8792081906709701,0.038958123024937175
87,160,8.377008836507922,0.879088535131648,0.03951661723943692
88,162,8.600059362717106,0.8777269334348288,0.04041578803679548
89,164,8.643508860659031,0.8757919731407992,0.041076560394211384
90,168,8.36178807159672,0.8739889640011603,0.043159339221988974
91,170,8.30887939441765,0.8721884546788834,0.043985876233662936
92,170,8.284217652668323,0.8725273026119098,0.044000082318242636
93,169,8.318924868687803,0.8745554139640287,0.04389647562725155
94,173,8.153138898103471,0.8706390803944777,0.045676673906698315
95,171,8.014690109013644,0.8694198876907974,0.04428143798160722
96,174,7.991568452794563,0.8676434857473913,0.045614362346148254
97,177,7.931173644813668,0.8675140697642857,0.04760771456825408
98,180,7.794842856715742,0.8653176431067156,0.04924423539195766
99,182,7.639766188607501,0.8643169120257354,0.050317544333927586
100,179,7.878460370896247,0.8669211897063754,0.04893839796454391
101,174,7.88333328449964,0.8672817339986512,0.04598897370130401
102,174,7.628392760814937,0.8654730773434722,0.04564417982160021
103,175,7.437390462018752,0.8631234648753023,0.04590107519095438
104,174,7.383525058077301,0.8630439330982531,0.045275408765944165
105,170,7.390425762764554,0.8634876119615109,0.043008891781490595
106,173,7.293199885302317,0.8629545206969252,0.04486534655291543
107,169,7.249845689752683,0.8636571052530231,0.04275127208176532
108,167,7.492555491477777,0.8689797209661716,0.04249646168710365
109,167,7.423325381966075,0.8680743962659345,0.042478441161222236
110,167,7.570141103685717,0.8690506893451184,0.042578342159361605
111,167,7.414531312047535,0.8683115563155709,0.04257764747850003
112,168,7.939063492967121,0.8715856099108031,0.04364883600136337
113,173,7.817141293765312,0.8688326765058115,0.04622739018022785
114,174,7.685899104446887,0.8669620129026887,0.04663327007898088
115,172,7.544406087086591,0.8671682200320744,0.045519349011453034
116,175,7.451962465534743,0.8626240702337611,0.04665412788458508
117,175,7.354799756360998,0.8626992199682667,0.04667253238503585
118,174,7.139181852776501,0.860054035679615,0.04581063026601223
119,176,7.08865448534462,0.8596210803337577,0.04697832331359598
120,176,7.020147456201042,0.8599554570244949,0.047000168712516846
121,173,7.174869842233297,0.8632106762114302,0.045676952134868554
122,172,7.007737532814655,0.864406428176559,0.04530849708443424
123,171,6.928541498547946,0.8651387106630721,0.04496710733087978
124,175,6.9380003435582696,0.8653685381405665,0.04746292842679048
125,179,6.750923947259763,0.8639386964345338,0.04981001477356252
126,180,6.809211067669035,0.8643145890029301,0.05056647029668085
127,180,6.665468922685465,0.863830512253959,0.050507221838752676
128,182,6.694387416127471,0.863434153517321,0.05162048276999208
129,187,6.601951772795924,0.8628544357266005,0.054905675279289606
130,183,6.558263370579229,0.8623530211372517,0.052394328295053465
131,184,6.535192799618909,0.8596785156567703,0.052834893548946424
132,185,6.391905356735432,0.8600593514016897,0.05362989092203595
133,180,6.497369530636134,0.8596912455014266,0.05056445122250979
134,182,6.525785388104458,0.8582544466744642,0.05170063829623763
135,180,6.439241913926451,0.8573103862317507,0.050393389011896196
136,182,6.248480046200543,0.8553492670037985,0.05142062304162378
137,181,6.217687412067072,0.8569740603476435,0.05108927392156761
138,183,6.225253862390079,0.8555612392687486,0.05218301943606691
139,182,6.400578485281525,0.8575188229807855,0.052025200825136425
140,186,6.695525921881832,0.8594937451448756,0.05484883469650603
141,184,6.977443878156306,0.8636005084783952,0.054324015470294675
142,184,7.1475269327333,0.8631111534229358,0.054554640131574086
143,185,7.28741454225639,0.8611956436727307,0.055035817892252065
144,185,7.238974044945614,0.861587945023528,0.05519264500532109
145,187,7.330161630476671,0.8628267382625324,0.056860936180785
146,182,7.5338965911703015,0.8614948630893381,0.0534070944899951
147,187,7.573592326545043,0.860420764198383,0.05637090537353973
148,184,7.785203847779457,0.862760025796344,0.054881133978498996
149,182,7.904388349169438,0.8630111708039573,0.05373138939912556
150,181,7.779745347038452,0.8630838800080725,0.053152014969207795
151,180,7.808078648072628,0.8625498128917528,0.05258009952240572
152,180,8.200933002846323,0.8654015364984871,0.053126238296194575
153,182,8.38515201553787,0.8662727069072294,0.05449423402500507
154,184,8.423234096056351,0.8670070534449665,0.055709894809180635
155,184,8.694806010241464,0.8697383023496253,0.056220871969002266
156,182,8.695999151591876,0.869486940826199,0.054729041201602026
157,182,8.695911246363838,0.8711613868260344,0.05490029116704199
158,182,8.728161086028715,0.8719060852800233,0.05513893285186606
159,180,8.9368221473759,0.8731345735919166,0.05408794265228921
160,183,8.97169987905209,0.8730905840843856,0.0560627371696115
161,181,9.150858155486262,0.8737380327374504,0.05474289086499753
162,183,9.10623867737226,0.871819554706363,0.055634696291073135
163,185,9.15997094167654,0.8713209992209786,0.05659098683337171
164,181,9.63489301489758,0.8764727029900784,0.05482644554691086
165,183,9.89925640767448,0.8791162188394057,0.0564267647979871
166,186,9.712795088500975,0.8750335857347509,0.05779332909836708
167,190,9.673605544231679,0.8732138898370106,0.06012545846899348
168,190,9.77193016413,0.8742211296338325,0.06027306916386722
169,189,10.158934919452706,0.876520261330118,0.05998257899907405
170,186,10.564027479580014,0.8796451349868692,0.05854160990063759
171,187,10.393464258841078,0.879448623031559,0.059222024008432975
172,189,10.166796130796417,0.8785710801346105,0.06048877765197229
173,188,10.12894319790664,0.8775642774653846,0.05937003163110676
174,191,10.253343160290457,0.876708256272632,0.06121032662261778
175,191,10.283838701241763,0.8763842989441188,0.061105375758905255
176,190,10.353170096680033,0.8738907023264473,0.060021202276847395
177,190,10.202212273057262,0.8734088176512139,0.05972579391659215
178,187,10.28117207594551,0.8756827493472031,0.05808359493466172
179,184,10.161230065409377,0.8750385722082921,0.05592572864281421
