First day,N_core,Frac_core,LN_core,LN_core_periphery,LN_periphery,Mean_dr_core,DynRep_core_per_ratio
0,74,17.83132530120482,8.243243243243244,2.175903614457831,0.7360703812316716,35.762025111142904,2.1175118008572182
1,69,16.428571428571427,8.46376811594203,2.242857142857143,0.8290598290598291,37.840780773961626,1.9220538133066425
2,71,16.8646080760095,8.507042253521126,2.2660332541567696,0.8085714285714286,37.215117500410315,2.040863494787562
3,72,18.227848101265824,8.194444444444445,2.1670886075949367,0.7368421052631579,36.59457779738943,2.0903113327932505
4,68,17.258883248730964,8.0,2.1573604060913705,0.7883435582822086,37.35185149941252,1.8773326775944328
5,59,15.567282321899736,7.6440677966101696,2.1108179419525066,0.91875,40.787831709355935,1.7143942198663285
6,51,14.206128133704736,7.549019607843137,2.103064066852368,1.0746753246753247,44.26564702499227,1.451975186752043
7,50,14.577259475218659,7.08,2.198250728862974,1.0341296928327646,45.41189821671324,1.486310488815939
8,44,13.017751479289942,6.704545454545454,2.1420118343195265,1.0918367346938775,48.22645129634714,1.315147600406711
9,44,13.414634146341463,6.636363636363637,2.167682926829268,1.0070422535211268,47.347877206829686,1.3513963920305136
10,46,14.067278287461773,6.478260869565218,2.149847094801223,0.9359430604982206,45.27983219162553,1.4120084471775372
11,49,15.076923076923077,6.551020408163265,2.0984615384615384,0.8840579710144928,43.923401146888104,1.5407742434319265
12,56,17.125382262996943,6.642857142857143,1.9938837920489296,0.7859778597785978,39.729333955311695,1.711962527762368
13,46,14.241486068111454,6.3478260869565215,2.0526315789473686,0.9458483754512635,44.353552182140014,1.417409198756045
14,52,15.853658536585366,6.365384615384615,1.9481707317073171,0.8514492753623188,40.46644160724922,1.556697402058553
15,44,13.414634146341463,5.931818181818182,1.9847560975609757,0.9647887323943662,44.24245278757896,1.3209462876424354
16,41,12.77258566978193,5.951219512195122,1.9314641744548287,0.9821428571428571,44.46590471101547,1.2197314480772374
17,38,11.692307692307692,5.894736842105263,1.88,1.0418118466898956,45.98253060677237,1.1302064653442303
18,38,11.656441717791411,6.026315789473684,1.852760736196319,1.0451388888888888,47.23418687558765,1.17590425783157
19,39,12.149532710280374,6.0256410256410255,1.8691588785046729,1.0212765957446808,47.67511106441034,1.2584338422302428
20,39,12.341772151898734,5.846153846153846,1.8512658227848102,0.9747292418772563,47.615435657821,1.3058875500974292
21,41,12.974683544303797,5.804878048780488,1.7373417721518987,0.92,45.768608058398435,1.3156803566022437
22,39,12.5,5.948717948717949,1.6666666666666667,0.9230769230769231,46.97724202690855,1.2577998584335066
23,29,9.415584415584416,5.655172413793103,1.6525974025974026,1.086021505376344,55.42667817280315,0.9854617919496257
24,37,11.821086261980831,5.72972972972973,1.6773162939297124,0.8985507246376812,47.62246439067995,1.201843813791693
25,40,12.578616352201259,5.9,1.7389937106918238,0.8309352517985612,46.41626553765754,1.2798432616131041
26,35,11.217948717948717,6.0,1.7564102564102564,0.927797833935018,51.71353950661571,1.2136337764505407
27,32,10.32258064516129,6.1875,1.7806451612903227,0.9784172661870504,54.92097310074026,1.1591726702518528
28,40,12.698412698412698,6.05,1.7809523809523808,0.7927272727272727,46.80138943512186,1.3630426751577067
29,40,12.820512820512821,6.1,1.7628205128205128,0.7757352941176471,45.65350022829256,1.3752364331077827
30,46,15.181518151815181,6.021739130434782,1.7722772277227723,0.6575875486381323,42.53624274155504,1.6036942429859102
31,44,14.521452145214521,5.886363636363637,1.7359735973597359,0.694980694980695,43.356565176446026,1.5149074512553864
32,45,14.851485148514852,5.8,1.768976897689769,0.686046511627907,43.644003855011086,1.6185389482689818
33,44,14.426229508196721,5.613636363636363,1.7377049180327868,0.7049808429118773,43.685734425071196,1.5256306877820847
34,43,14.381270903010034,5.5813953488372094,1.765886287625418,0.6875,44.22928268401505,1.5240043817755757
35,51,16.943521594684384,6.03921568627451,1.6345514950166113,0.604,40.911379607889344,1.8604697385855746
36,52,17.56756756756757,6.0576923076923075,1.6452702702702702,0.5819672131147541,40.890518170856744,1.9503480947116871
37,55,18.456375838926174,5.945454545454545,1.5604026845637584,0.5390946502057613,38.14444239864583,1.9954285785635135
38,59,19.732441471571907,5.9491525423728815,1.5317725752508362,0.5208333333333334,36.236540977799834,2.1038636326498614
39,60,19.867549668874172,6.033333333333333,1.5066225165562914,0.5247933884297521,35.644987955327665,2.128719811460147
40,53,17.60797342192691,5.981132075471698,1.601328903654485,0.6088709677419355,38.74924385296958,1.9204668168163943
41,59,19.666666666666668,5.915254237288136,1.54,0.5560165975103735,35.88745203335503,2.0666250967359865
42,51,17.0,5.8431372549019605,1.6433333333333333,0.6465863453815262,39.87936901492232,1.8126478559347623
43,50,17.123287671232877,5.82,1.6643835616438356,0.6694214876033058,40.95723513221269,1.8684082372317337
44,44,15.22491349480969,5.568181818181818,1.782006920415225,0.726530612244898,44.91310315585574,1.7147657627796153
45,45,16.129032258064516,5.733333333333333,1.8064516129032258,0.7008547008547008,43.34491475523905,1.767319371670038
46,47,16.433566433566433,5.872340425531915,1.7657342657342658,0.6778242677824268,42.48415292759933,1.8867870646207492
47,43,15.034965034965035,5.906976744186046,1.7797202797202798,0.7613168724279835,44.332477738354584,1.6615850774953416
48,44,15.658362989323843,6.0,1.7686832740213523,0.7088607594936709,44.6356120691566,1.8083951516887757
49,36,12.99638989169675,5.944444444444445,1.7689530685920578,0.8630705394190872,50.06803115707061,1.540328852628931
50,39,13.978494623655914,5.82051282051282,1.7706093189964158,0.7625,47.69077864103706,1.7007887551444196
