First day,Clustering_coef,Clustering_ER,Clustering_BA,Clustering/Clustering_ER,DynRep_Degree_corr,DynRep_BC_corr,DynRep_Assortativity
0,0.26740554605502775,0.0606942889137738,0.07866660660112364,4.405777723747966,0.9101143906470515,0.8804016896363158,-0.0030428377681734117
1,0.2523243187616589,0.06414565826330532,0.07912828068585524,3.9336149256730235,0.9380422526644819,0.8357187940413076,-0.07517660968804273
2,0.24006611455013754,0.06229797237731413,0.0760274811054178,3.853514093462821,0.916762716650958,0.8063747488835459,-0.07598751787957195
3,0.21603499909366874,0.05593803786574871,0.06863645319595993,3.8620410607206628,0.9056115444041947,0.8168956206772794,-0.02780066098744904
4,0.21425259409245906,0.05622489959839357,0.06898843500722125,3.8106354235015933,0.8919213083865165,0.7853707899673549,-0.04640456100186522
5,0.20630351169239466,0.05417236662106703,0.06717783083886636,3.8082794708873866,0.901792419463955,0.8085870181217607,-0.06001729228122104
6,0.20612657574524487,0.05417236662106703,0.06717783083886636,3.805013304792273,0.8991701669864748,0.7908423809228072,-0.045467968932513696
7,0.223281447564778,0.05132317562149158,0.06397541403132292,4.350499454894972,0.899183802269692,0.8143406166350678,-0.05161690166160878
8,0.2138050834133048,0.05143638850889193,0.06378501109952966,4.156689254657601,0.9026847647749844,0.8317150051894097,-0.050019958789445276
9,0.1951582448542131,0.04800817160367722,0.060453859397667245,4.065104717282439,0.9102406560137972,0.8451414468249735,-0.05756943922022823
10,0.21452415454420803,0.04911180773249739,0.06153262883119431,4.368076934017172,0.9151100333611296,0.8776063034409358,-0.06533446671202389
11,0.20801503189474108,0.0482635342185904,0.06077542247956973,4.309983412168286,0.914716459817821,0.8869559759501663,-0.08057450265872815
12,0.21045406060086425,0.04664224664224664,0.05931685006286457,4.512090985133712,0.9153665537837219,0.8861535659230412,-0.08325499649889663
13,0.2148148911220994,0.046822742474916385,0.059835285764514336,4.587832317536266,0.9177951396538984,0.893031149815672,-0.0960976516070588
14,0.21282450021075675,0.046583850931677016,0.05953000369428722,4.568632604524245,0.9209431599266213,0.8939591982991151,-0.10327184286788141
15,0.21627378546709264,0.04698672114402452,0.059167607070057304,4.602870347223559,0.9184227967559928,0.9051123267324984,-0.11972175815820084
16,0.21382063732976508,0.04784816893878642,0.059643745372952105,4.468731867322074,0.9187572225617957,0.8977786084951432,-0.10496574443594132
17,0.23488800323363646,0.047058823529411764,0.05835649951659098,4.991370068714775,0.9071185136278146,0.880748563416293,-0.10792947340070137
18,0.21679018427898414,0.04789915966386555,0.05908705675668668,4.525970513894581,0.9003407986129994,0.874825280897989,-0.1074243641536538
19,0.21448552799189993,0.047332421340629274,0.058695781490524644,4.531471704106325,0.9042378359192668,0.8787283337903413,-0.09233878775808264
20,0.20727887590152697,0.047606019151846785,0.05903506346445831,4.354047651839546,0.906013200417928,0.8819136045813111,-0.10515170348632759
21,0.19348315770916388,0.048179271708683476,0.059432595100293036,4.015900424544855,0.9045464297293198,0.8815903961882926,-0.08236029620488652
22,0.21557756214987528,0.04704532415375789,0.0577250170468586,4.582337693015032,0.8832390192824013,0.8659799734956801,-0.09699253040140403
23,0.2163087491304066,0.04322845417236662,0.05360655188151962,5.003851127035672,0.8734259646145167,0.848555472114505,-0.10726099900618555
24,0.20039678162095184,0.04322845417236662,0.05360655188151962,4.635760992560627,0.8792027674618801,0.8619070764444517,-0.15183950628426568
25,0.2108348950629528,0.0449603291213635,0.05486888966570247,4.689353907838094,0.8874892372249071,0.8662078719300212,-0.17186922609589203
26,0.19936413751447232,0.04213406292749658,0.05224942398578494,4.731661835164911,0.8887141114260688,0.8745283848917719,-0.14033208143510123
27,0.19713545572431915,0.04094881398252185,0.05182145879133012,4.814192074243281,0.878068747863493,0.85835400827582,-0.12261769012079562
28,0.22207951186138236,0.04020570359981299,0.051625274725883914,5.523582277575546,0.876254281533561,0.8607788066862972,-0.06774573897299614
29,0.21908950077108644,0.04276158623984711,0.054645490570653404,5.12351201244563,0.8754685640070535,0.8562877735235477,0.014940296104316388
30,0.20016133797969607,0.041758241758241756,0.0531056615746065,4.793337304250617,0.8716137116585023,0.8491671409966522,0.03760771879180261
31,0.19830360149262988,0.04341164453524004,0.054665723923422505,4.567981784971404,0.8681963054695074,0.8110196887032002,-0.020516053321868264
32,0.18374995984886094,0.042002442002442006,0.05341622099901941,4.374744683610962,0.8467769339340239,0.7964269884094539,-0.020853948144282073
33,0.16293547812123668,0.03896976483762598,0.0505091865261827,4.181074194317941,0.8546191544420353,0.8125077093856066,-0.010374419191569183
34,0.17296586401978561,0.037719298245614034,0.04911353068843725,4.585606627501293,0.835393591157666,0.7861562298077392,0.01753485903808221
35,0.14671160361377752,0.038222646918299095,0.04884513123633824,3.838342329545454,0.8263352181735697,0.7953835219781771,0.005612295456360688
36,0.15092464942464945,0.039950062421972535,0.050557520772029386,3.7778326309107566,0.831897148050607,0.801256892118335,0.010647439463180915
37,0.15504786897924155,0.039950062421972535,0.050557520772029386,3.88104197038664,0.8451657527004928,0.8089414419685811,-0.0143050864727452
38,0.14900392763714565,0.042296918767507005,0.052176289884559586,3.5228080904941055,0.8355487601310702,0.804138680924341,0.0015593011535497325
39,0.15514662935881426,0.04274239816408491,0.05244528987793861,3.6298063754686343,0.8417945946285345,0.8106291325782053,0.021796891925410806
40,0.13760528881327203,0.04216867469879518,0.051741326255415936,3.263211134714737,0.8390448094635854,0.7923005463520707,0.03784083933710952
41,0.15740996701531718,0.03881511746680286,0.04887758844917777,4.055377834420934,0.8554301492486388,0.8169777150458226,0.06598416034732235
