Day,Number of active users,Mean user reputation,Gini coefficient,Gini coeficient active users
0,41,9.788591240766536,0.9225294991178211,0.010798342920368777
1,47,12.077617696513235,0.9212478932852108,0.01591494445264731
2,52,11.729243082993996,0.9128915045447403,0.019485296989097227
3,54,12.067213961715348,0.9112979321435339,0.021359212051730695
4,55,12.07609120579986,0.910426378339711,0.02231239705870642
5,55,12.473850316135564,0.9106205653839491,0.02235137620992209
6,57,12.65828293919903,0.9080209306613514,0.02414181489515937
7,59,12.850017050336456,0.9066240144878397,0.026259840937322393
8,59,12.719706870488741,0.9068170907687377,0.0263014157569317
9,59,13.032704004456791,0.9091221915349321,0.026797769571550212
10,59,12.585544533348461,0.9088041499390344,0.026729286162214698
11,59,12.280386933465133,0.909517643985923,0.026882921741654197
12,60,12.146707780057001,0.9082823681203404,0.027867256272289313
13,62,11.67636330783956,0.9060434579108845,0.029941209747324185
14,65,11.57136744743624,0.9027414850120852,0.03320403122256434
15,69,11.050974532579055,0.8979631330453913,0.03772032331712096
16,73,10.375467663010038,0.8931618679467531,0.04251723164088327
17,70,10.822556717582545,0.8903199559131683,0.03794271585195159
18,71,10.751733210150071,0.8894114247420066,0.039321285486392035
19,69,12.26091933998934,0.8967944664958117,0.03837406734099733
20,71,12.341847435321514,0.8978198784093693,0.041605034513329545
21,74,12.356997521674112,0.89772277061505,0.04625963220782451
22,78,12.101836619794277,0.8936015950785415,0.051722846650896825
23,78,11.937421577046727,0.8933580612238541,0.05178113299326994
24,79,11.626586005839746,0.8916292463833113,0.05314427433389597
25,82,10.860463968671974,0.8881031165435295,0.05741824054681755
26,83,10.553605193615724,0.8861600989323493,0.05861645498347203
27,84,10.585071522737607,0.8879945836254434,0.06095260281789207
28,86,10.267304609726487,0.8871390884275101,0.06441498984521156
29,87,10.597489506131254,0.8858847634458803,0.06602556873281247
30,87,10.515860887035952,0.8863845540092687,0.06633218556907491
31,86,10.50146623108963,0.8868420666134189,0.06470001370002768
32,85,10.495961135420103,0.888582549771383,0.06348572542639609
33,82,10.70024358677028,0.8895889693201706,0.05872884301031389
34,82,10.472263042267208,0.8897296524808513,0.058929316543376124
35,81,10.843342344381862,0.8928970326719551,0.058096399779434635
36,82,10.408265529702648,0.8900241802542271,0.05913836269689774
37,85,10.66609521546049,0.8880568607589142,0.06432886706582364
38,85,10.707074140525146,0.8828804042210935,0.06320138913946804
39,86,10.405733810994843,0.8826988229851476,0.06499466387578706
40,87,10.059494823650482,0.8816836751786881,0.06656090691193838
41,87,9.724226537035957,0.8804261123001397,0.0661317450300308
42,87,9.693266696963436,0.8775522289697357,0.06577890733179158
43,88,9.430860530590081,0.8784409724497252,0.06794971863903004
44,91,8.81489223015616,0.8725442610342604,0.07202221333341968
45,91,8.559712107464907,0.8725264594081719,0.07224148607458908
46,91,8.277420967714523,0.8701298743637133,0.07168031345694012
47,90,8.327306833838099,0.8684572396686334,0.0695920904043493
48,91,8.525322698622587,0.8708948845731028,0.07266795427493555
49,93,9.022942703261071,0.8758025814481447,0.07758838874751613
50,92,9.06890719538506,0.8789571921656757,0.07667470460817286
51,91,8.967046329336084,0.8753934991797339,0.07409141587231724
52,91,8.979834525360715,0.8744379692329285,0.07355259371203772
53,91,8.66955073952232,0.8718099145673682,0.0729145539693082
54,90,8.626635833218788,0.8705558740808582,0.07114774152619502
55,88,8.853006390516228,0.8675544953261333,0.06695628246721998
56,87,8.963239436382821,0.8660926624034171,0.064773233903966
57,89,8.515717360059194,0.8638329147928433,0.06794776088035556
